secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
2,2012/6/9,22:15:16,526.00,10382.41,24.16,27.40,101362,24.16,0,1,1,0,1,14,32,239,0.05,0.12,0.93,-22.00,-385.00,-258.00,266.73
3,2012/6/9,22:15:17,525.00,10341.87,24.25,27.40,101361,24.41,0,0,0,0,0,13,33,241,0.05,0.13,0.94,-22.00,-386.00,-256.00,266.74
4,2012/6/9,22:15:18,525.00,10341.87,24.25,27.40,101362,24.33,0,0,0,0,0,13,32,240,0.05,0.12,0.94,-22.00,-387.00,-258.00,266.75
5,2012/6/9,22:15:19,525.00,10341.87,24.25,27.40,101361,24.41,0,0,0,0,0,14,32,239,0.05,0.12,0.93,-22.00,-388.00,-260.00,266.75
6,2012/6/9,22:15:20,525.00,10341.87,24.25,27.40,101360,24.08,0,0,0,0,0,13,32,241,0.05,0.12,0.94,-23.00,-389.00,-260.00,266.62
7,2012/6/9,22:15:21,526.00,10382.41,24.16,27.40,101361,24.33,0,0,0,0,0,13,33,240,0.05,0.13,0.94,-22.00,-390.00,-261.00,266.77
8,2012/6/9,22:15:22,525.00,10341.87,24.25,27.40,101364,23.99,0,0,0,0,0,14,32,241,0.05,0.12,0.94,-22.00,-388.00,-260.00,266.75
9,2012/6/9,22:15:23,526.00,10382.41,24.16,27.40,101360,24.41,0,0,0,0,0,14,32,240,0.05,0.12,0.94,-22.00,-387.00,-258.00,266.75
10,2012/6/9,22:15:24,525.00,10341.87,24.25,27.40,101358,23.83,0,0,0,0,0,13,33,239,0.05,0.13,0.93,-23.00,-386.00,-258.00,266.59
11,2012/6/9,22:15:25,525.00,10341.87,24.25,27.40,101361,23.99,0,0,0,0,0,14,33,243,0.05,0.13,0.95,-22.00,-388.00,-257.00,266.75
12,2012/6/9,22:15:26,525.00,10341.87,24.25,27.40,101367,23.91,0,0,0,0,0,13,32,239,0.05,0.12,0.93,-22.00,-387.00,-259.00,266.75
13,2012/6/9,22:15:27,524.00,10301.48,24.33,27.40,101368,24.33,0,1,0,0,0,16,33,235,0.06,0.13,0.92,-22.00,-390.00,-261.00,266.77
14,2012/6/9,22:15:28,525.00,10341.87,24.25,27.40,101356,23.83,0,0,0,0,0,14,32,241,0.05,0.12,0.94,-22.00,-388.00,-262.00,266.75
15,2012/6/9,22:15:29,526.00,10382.41,24.16,27.40,101361,23.57,0,0,0,0,0,14,32,240,0.05,0.12,0.94,-21.00,-388.00,-261.00,266.90
16,2012/6/9,22:15:30,525.00,10341.87,24.25,27.40,101366,23.74,0,0,0,0,0,14,33,239,0.05,0.13,0.93,-22.00,-386.00,-259.00,266.74
17,2012/6/9,22:15:31,525.00,10341.87,24.25,27.40,101357,24.49,0,0,0,0,0,14,32,239,0.05,0.12,0.93,-22.00,-385.00,-257.00,266.73
18,2012/6/9,22:15:32,524.00,10301.48,24.33,27.40,101364,24.16,0,0,0,0,0,13,32,241,0.05,0.12,0.94,-22.00,-385.00,-257.00,266.73
19,2012/6/9,22:15:33,525.00,10341.87,24.25,27.40,101367,24.08,0,0,0,0,0,14,32,239,0.05,0.12,0.93,-22.00,-389.00,-260.00,266.76
20,2012/6/9,22:15:34,525.00,10341.87,24.25,27.40,101360,24.24,0,0,0,0,0,13,33,240,0.05,0.13,0.94,-22.00,-388.00,-261.00,266.75
21,2012/6/9,22:15:35,525.00,10341.87,24.25,27.40,101363,24.24,0,0,0,0,0,12,32,241,0.05,0.12,0.94,-22.00,-390.00,-262.00,266.77
22,2012/6/9,22:15:36,524.00,10301.48,24.33,27.40,101358,23.99,0,0,0,0,0,13,33,241,0.05,0.13,0.94,-22.00,-388.00,-261.00,266.75
23,2012/6/9,22:15:37,525.00,10341.87,24.25,27.40,101356,23.49,0,1,0,0,0,13,32,241,0.05,0.12,0.94,-22.00,-387.00,-259.00,266.75
24,2012/6/9,22:15:38,525.00,10341.87,24.25,27.40,101354,24.08,0,0,0,0,0,14,32,240,0.05,0.12,0.94,-22.00,-386.00,-258.00,266.74
25,2012/6/9,22:15:39,525.00,10341.87,24.25,27.40,101360,23.49,0,0,0,0,0,13,32,241,0.05,0.12,0.94,-22.00,-387.00,-257.00,266.75
26,2012/6/9,22:15:40,524.00,10301.48,24.33,27.40,101369,23.83,0,0,0,0,0,13,32,241,0.05,0.12,0.94,-22.00,-386.00,-259.00,266.74
27,2012/6/9,22:15:41,524.00,10301.48,24.33,27.40,101361,23.99,0,0,0,0,0,15,32,239,0.06,0.12,0.93,-22.00,-389.00,-260.00,266.76
28,2012/6/9,22:15:42,524.00,10301.48,24.33,27.40,101364,24.16,0,0,0,0,0,15,33,241,0.06,0.13,0.94,-22.00,-389.00,-261.00,266.76
29,2012/6/9,22:15:43,524.00,10301.48,24.33,27.40,101364,23.83,0,0,0,0,0,13,32,241,0.05,0.12,0.94,-36.00,-393.00,-263.00,264.77
30,2012/6/9,22:15:44,525.00,10341.87,24.25,27.40,101364,23.66,0,0,0,0,0,13,32,240,0.05,0.12,0.94,-33.00,-393.00,-262.00,265.20
31,2012/6/9,22:15:45,524.00,10301.48,24.33,27.40,101360,23.49,0,0,0,0,0,14,32,241,0.05,0.12,0.94,-34.00,-392.00,-260.00,265.04
32,2012/6/9,22:15:46,524.00,10301.48,24.33,27.50,101360,23.66,0,0,0,0,0,14,32,240,0.05,0.12,0.94,-34.00,-393.00,-260.00,265.06
33,2012/6/9,22:15:47,524.00,10301.48,24.33,27.40,101365,24.33,0,1,0,0,0,13,32,241,0.05,0.12,0.94,-35.00,-394.00,-262.00,264.92
34,2012/6/9,22:15:48,523.00,10261.26,24.42,27.40,101364,24.08,0,0,0,0,0,14,32,240,0.05,0.12,0.94,-36.00,-395.00,-263.00,264.79
35,2012/6/9,22:15:49,523.00,10261.26,24.42,27.40,101366,23.08,0,0,0,0,0,14,31,238,0.05,0.12,0.93,-33.00,-394.00,-264.00,265.21
36,2012/6/9,22:15:50,524.00,10301.48,24.33,27.40,101366,23.33,0,0,0,0,0,13,33,240,0.05,0.13,0.94,-34.00,-394.00,-264.00,265.07
37,2012/6/9,22:15:51,524.00,10301.48,24.33,27.50,101372,24.49,0,0,0,0,0,14,32,240,0.05,0.12,0.94,-34.00,-393.00,-262.00,265.06
38,2012/6/9,22:15:52,523.00,10261.26,24.42,27.50,101370,23.66,0,0,0,0,0,14,33,238,0.05,0.13,0.93,-36.00,-392.00,-261.00,264.75
39,2012/6/9,22:15:53,523.00,10261.26,24.42,27.40,101369,23.99,0,0,0,0,0,13,33,241,0.05,0.13,0.94,-34.00,-394.00,-260.00,265.07
40,2012/6/9,22:15:54,524.00,10301.48,24.33,27.40,101364,23.91,0,0,0,0,0,14,32,241,0.05,0.12,0.94,-35.00,-393.00,-261.00,264.91
41,2012/6/9,22:15:55,524.00,10301.48,24.33,27.50,101369,23.74,0,0,0,0,0,14,31,241,0.05,0.12,0.94,-34.00,-395.00,-262.00,265.08
42,2012/6/9,22:15:56,523.00,10261.26,24.42,27.50,101363,23.66,0,0,0,0,0,14,32,240,0.05,0.12,0.94,-31.00,-398.00,-266.00,265.55
43,2012/6/9,22:15:57,523.00,10261.26,24.42,27.40,101366,23.49,0,0,0,0,0,13,32,240,0.05,0.12,0.94,-30.00,-398.00,-266.00,265.69
44,2012/6/9,22:15:58,524.00,10301.48,24.33,27.40,101376,23.99,0,1,0,0,0,14,32,240,0.05,0.12,0.94,-31.00,-395.00,-264.00,265.51
45,2012/6/9,22:15:59,524.00,10301.48,24.33,27.40,101369,23.16,0,0,0,0,0,15,32,241,0.06,0.12,0.94,-30.00,-396.00,-263.00,265.67
46,2012/6/9,22:16:00,524.00,10301.48,24.33,27.40,101362,23.74,0,0,0,0,0,13,32,241,0.05,0.12,0.94,-31.00,-395.00,-262.00,265.51
47,2012/6/9,22:16:01,523.00,10261.26,24.42,27.40,101369,23.33,0,0,0,0,0,13,32,240,0.05,0.12,0.94,-31.00,-396.00,-262.00,265.52
48,2012/6/9,22:16:02,524.00,10301.48,24.33,27.40,101363,23.49,0,0,0,0,0,14,31,240,0.05,0.12,0.94,-31.00,-397.00,-264.00,265.54
