secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,12:02:10,477.00,8570.28,28.51,33.80,100254,24.01,0,1,1,0,1,25,19,244,0.10,0.07,0.95,433.00,-70.00,-104.00,350.82
5,2012/6/10,12:02:12,477.00,8570.28,28.51,33.80,100252,23.75,0,0,1,0,1,24,-14,239,0.09,-0.05,0.93,434.00,-71.00,-106.00,350.71
7,2012/6/10,12:02:14,477.00,8570.28,28.51,33.80,100253,24.26,0,0,1,0,0,26,1,240,0.10,0.00,0.94,436.00,-74.00,-110.00,350.37
9,2012/6/10,12:02:16,477.00,8570.28,28.51,33.80,100252,24.01,0,0,0,0,1,21,12,237,0.08,0.05,0.92,435.00,-75.00,-110.00,350.22
11,2012/6/10,12:02:18,477.00,8570.28,28.51,33.80,100256,23.67,0,0,0,0,0,24,10,237,0.09,0.04,0.92,435.00,-74.00,-110.00,350.35
13,2012/6/10,12:02:20,477.00,8570.28,28.51,33.80,100251,23.67,0,0,0,0,0,21,11,239,0.08,0.04,0.93,435.00,-74.00,-110.00,350.35
15,2012/6/10,12:02:22,476.00,8536.67,28.60,33.80,100249,24.26,0,0,0,0,0,21,11,240,0.08,0.04,0.94,435.00,-74.00,-110.00,350.35
17,2012/6/10,12:02:24,476.00,8536.67,28.60,33.80,100247,24.51,0,1,0,0,0,22,10,238,0.09,0.04,0.93,435.00,-74.00,-110.00,350.35
19,2012/6/10,12:02:26,476.00,8536.67,28.60,33.90,100255,24.34,0,0,0,0,0,22,12,239,0.09,0.05,0.93,435.00,-76.00,-109.00,350.09
21,2012/6/10,12:02:28,476.00,8536.67,28.60,33.90,100252,23.92,0,0,0,0,0,23,11,239,0.09,0.04,0.93,435.00,-74.00,-110.00,350.35
23,2012/6/10,12:02:30,476.00,8536.67,28.60,33.90,100251,24.26,0,0,0,0,0,22,12,238,0.09,0.05,0.93,435.00,-76.00,-110.00,350.09
25,2012/6/10,12:02:32,477.00,8570.28,28.51,33.90,100251,23.92,0,0,0,0,0,21,12,241,0.08,0.05,0.94,435.00,-74.00,-109.00,350.35
27,2012/6/10,12:02:34,477.00,8570.28,28.51,33.90,100259,24.17,0,1,0,0,0,23,11,238,0.09,0.04,0.93,438.00,-72.00,-109.00,350.67
29,2012/6/10,12:02:36,477.00,8570.28,28.51,34.00,100244,24.68,0,0,0,0,0,21,10,239,0.08,0.04,0.93,438.00,-75.00,-110.00,350.28
31,2012/6/10,12:02:38,477.00,8570.28,28.51,34.00,100256,24.34,0,0,0,0,0,22,10,239,0.09,0.04,0.93,436.00,-76.00,-110.00,350.11
33,2012/6/10,12:02:40,477.00,8570.28,28.51,34.00,100249,24.09,0,0,0,0,0,20,12,237,0.08,0.05,0.92,436.00,-74.00,-110.00,350.37
35,2012/6/10,12:02:42,476.00,8536.67,28.60,34.00,100252,24.26,0,0,0,0,0,21,13,241,0.08,0.05,0.94,436.00,-75.00,-110.00,350.24
37,2012/6/10,12:02:44,476.00,8536.67,28.60,34.00,100255,23.67,0,0,0,0,0,25,11,241,0.10,0.04,0.94,436.00,-74.00,-110.00,350.37
39,2012/6/10,12:02:46,477.00,8570.28,28.51,34.00,100258,23.16,0,1,0,0,0,21,9,238,0.08,0.04,0.93,435.00,-75.00,-110.00,350.22
