secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
4,2012/6/10,13:50:54,494.00,9160.95,26.99,45.00,92448,39.06,0,1,0,0,0,1,-26,233,0.00,-0.10,0.91,-82.00,-462.00,629.00,259.94
6,2012/6/10,13:50:56,497.00,9269.14,26.72,44.90,92362,45.92,0,0,0,0,0,0,-27,229,0.00,-0.11,0.89,-131.00,-434.00,637.00,253.20
8,2012/6/10,13:50:58,500.00,9378.58,26.45,45.00,92286,52.42,0,0,0,0,0,-1,-27,238,-0.00,-0.11,0.93,-119.00,-407.00,631.00,253.70
10,2012/6/10,13:51:00,502.00,9452.25,26.27,45.00,92213,59.84,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-126.00,-296.00,663.00,246.94
12,2012/6/10,13:51:02,501.00,9415.34,26.36,44.90,92138,66.89,0,0,0,0,0,-1,-29,237,-0.00,-0.11,0.92,-33.00,-333.00,635.00,264.34
14,2012/6/10,13:51:04,499.00,9341.97,26.54,44.90,92061,73.77,0,1,0,0,0,-3,-27,232,-0.01,-0.11,0.90,-40.00,-470.00,627.00,265.14
16,2012/6/10,13:51:06,499.00,9341.97,26.54,44.90,91986,80.01,0,0,0,0,0,0,-25,230,0.00,-0.10,0.90,-100.00,-412.00,625.00,256.36
18,2012/6/10,13:51:08,501.00,9415.34,26.36,44.90,91909,87.54,0,0,0,0,0,-2,-25,232,-0.01,-0.10,0.90,-123.00,-289.00,664.00,246.95
20,2012/6/10,13:51:10,502.00,9452.25,26.27,44.90,91844,93.52,0,0,0,0,0,0,-28,231,0.00,-0.11,0.90,-51.00,-336.00,633.00,261.37
22,2012/6/10,13:51:12,502.00,9452.25,26.27,44.90,91771,100.41,0,0,0,0,0,-1,-26,236,-0.00,-0.10,0.92,27.00,-359.00,644.00,274.30
24,2012/6/10,13:51:14,502.00,9452.25,26.27,44.90,91702,107.22,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-9.00,-411.00,621.00,268.75
26,2012/6/10,13:51:16,503.00,9489.29,26.18,44.90,91623,114.13,0,1,0,0,0,-1,-29,237,-0.00,-0.11,0.92,-55.00,-462.00,625.00,263.21
28,2012/6/10,13:51:18,503.00,9489.29,26.18,44.90,91543,121.03,0,0,0,0,0,-1,-29,235,-0.00,-0.11,0.92,-69.00,-439.00,621.00,261.07
30,2012/6/10,13:51:20,504.00,9526.47,26.10,44.90,91464,129.70,0,0,0,0,0,-2,-28,234,-0.01,-0.11,0.91,-96.00,-449.00,628.00,257.93
32,2012/6/10,13:51:22,504.00,9526.47,26.10,44.90,91375,135.98,0,0,0,0,0,1,-26,235,0.00,-0.10,0.92,-75.00,-443.00,624.00,260.39
34,2012/6/10,13:51:24,506.00,9601.28,25.92,44.90,91290,144.47,0,0,0,0,0,0,-27,231,0.00,-0.11,0.90,-78.00,-457.00,627.00,260.31
36,2012/6/10,13:51:26,506.00,9601.28,25.92,44.90,91211,151.77,0,1,0,0,0,0,-26,231,0.00,-0.10,0.90,-53.00,-447.00,622.00,263.24
38,2012/6/10,13:51:28,506.00,9601.28,25.92,44.90,91137,158.06,0,0,0,0,0,0,-26,230,0.00,-0.10,0.90,-67.00,-443.00,622.00,261.40
40,2012/6/10,13:51:30,508.00,9676.66,25.74,44.90,91058,165.74,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-58.00,-454.00,623.00,262.72
42,2012/6/10,13:51:32,508.00,9676.66,25.74,44.90,90987,172.31,0,0,0,0,0,-1,-29,235,-0.00,-0.11,0.92,-85.00,-443.00,625.00,259.14
44,2012/6/10,13:51:34,508.00,9676.66,25.74,44.90,90916,178.89,0,0,0,0,0,0,-29,235,0.00,-0.11,0.92,-59.00,-453.00,623.00,262.58
46,2012/6/10,13:51:36,508.00,9676.66,25.74,44.90,90841,185.38,0,0,0,0,0,-1,-27,233,-0.00,-0.11,0.91,-52.00,-459.00,624.00,263.54
48,2012/6/10,13:51:38,507.00,9638.90,25.83,44.90,90765,193.08,0,1,0,0,0,0,-27,232,0.00,-0.11,0.90,0.00,-426.00,624.00,270.00
50,2012/6/10,13:51:40,507.00,9638.90,25.83,44.90,90683,200.41,0,0,0,0,0,-2,-28,239,-0.01,-0.11,0.93,9.00,-391.00,629.00,271.32
52,2012/6/10,13:51:42,506.00,9601.28,25.92,44.90,90608,208.12,0,0,0,0,0,-3,-28,239,-0.01,-0.11,0.93,-13.00,-316.00,649.00,267.64
54,2012/6/10,13:51:44,506.00,9601.28,25.92,44.90,90527,215.28,0,0,0,0,0,0,-30,239,0.00,-0.12,0.93,-70.00,-299.00,652.00,256.82
56,2012/6/10,13:51:46,506.00,9601.28,25.92,44.90,90447,222.82,0,0,0,0,0,-1,-29,237,-0.00,-0.11,0.92,-126.00,-319.00,651.00,248.45
58,2012/6/10,13:51:48,506.00,9601.28,25.92,44.90,90351,230.17,0,1,0,0,0,-2,-25,235,-0.01,-0.10,0.92,-144.00,-358.00,646.00,248.09
