secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
7,2012/6/10,15:06:57,995.00,348605.84,-38.03,15.30,20583,52.43,0,1,0,0,0,0,-29,240,0.00,-0.11,0.94,0.00,-494.00,742.00,270.00
9,2012/6/10,15:06:59,995.00,348605.84,-38.03,15.30,20563,59.41,0,0,0,0,0,0,-29,240,0.00,-0.11,0.94,-51.00,-516.00,736.00,264.36
11,2012/6/10,15:07:01,995.00,348605.84,-38.03,15.30,20541,66.81,0,0,0,0,0,1,-30,240,0.00,-0.12,0.94,-34.00,-521.00,738.00,266.27
13,2012/6/10,15:07:03,994.00,336246.28,-37.52,15.20,20526,72.57,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-40.00,-516.00,737.00,265.57
15,2012/6/10,15:07:05,993.00,324711.34,-37.03,15.20,20511,80.39,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-2.00,-493.00,741.00,269.77
17,2012/6/10,15:07:07,993.00,324711.34,-37.03,15.20,20488,86.57,0,1,0,0,0,0,-28,236,0.00,-0.11,0.92,-5.00,-478.00,741.00,269.40
19,2012/6/10,15:07:09,993.00,324711.34,-37.03,15.20,20471,95.64,0,0,0,0,0,1,-28,236,0.00,-0.11,0.92,4.00,-454.00,748.00,270.50
21,2012/6/10,15:07:11,994.00,336246.28,-37.52,15.20,20463,97.70,0,0,0,0,0,1,-30,244,0.00,-0.12,0.95,3.00,-479.00,744.00,270.36
23,2012/6/10,15:07:13,995.00,348605.84,-38.03,15.20,20441,105.54,0,0,0,0,0,0,-30,243,0.00,-0.12,0.95,-8.00,-512.00,741.00,269.10
25,2012/6/10,15:07:15,995.00,348605.84,-38.03,15.10,20414,115.04,0,0,0,0,0,1,-29,233,0.00,-0.11,0.91,-77.00,-534.00,741.00,261.79
27,2012/6/10,15:07:17,997.00,376175.90,-39.09,15.10,20402,120.82,0,1,0,0,0,1,-29,237,0.00,-0.11,0.92,-141.00,-495.00,750.00,254.10
29,2012/6/10,15:07:19,998.00,391616.06,-39.64,15.10,20389,131.58,0,0,0,0,0,0,-29,244,0.00,-0.11,0.95,-169.00,-452.00,762.00,249.50
31,2012/6/10,15:07:21,998.00,391616.06,-39.64,15.10,20369,134.89,0,0,0,0,0,0,-31,244,0.00,-0.12,0.95,-164.00,-416.00,765.00,248.48
33,2012/6/10,15:07:23,998.00,391616.06,-39.64,15.10,20354,142.34,0,0,0,0,0,0,-28,234,0.00,-0.11,0.91,-158.00,-406.00,766.00,248.74
35,2012/6/10,15:07:25,998.00,391616.06,-39.64,15.00,20345,147.73,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-174.00,-435.00,766.00,248.20
37,2012/6/10,15:07:27,997.00,376175.90,-39.09,15.00,20321,155.19,0,1,0,0,0,0,-29,245,0.00,-0.11,0.96,-162.00,-459.00,758.00,250.56
39,2012/6/10,15:07:29,996.00,361880.03,-38.55,15.00,20305,163.49,0,0,0,0,0,0,-30,241,0.00,-0.12,0.94,-128.00,-524.00,750.00,256.27
41,2012/6/10,15:07:31,996.00,361880.03,-38.55,15.00,20285,168.89,0,0,0,0,0,1,-28,234,0.00,-0.11,0.91,-85.00,-531.00,743.00,260.91
43,2012/6/10,15:07:33,997.00,376175.90,-39.09,15.00,20269,173.87,0,0,0,0,0,0,-29,240,0.00,-0.11,0.94,-46.00,-527.00,740.00,265.01
45,2012/6/10,15:07:35,997.00,376175.90,-39.09,14.90,20245,186.76,0,0,0,0,0,0,-29,243,0.00,-0.11,0.95,-48.00,-521.00,738.00,264.74
47,2012/6/10,15:07:37,997.00,376175.90,-39.09,14.90,20234,193.83,0,1,0,0,0,1,-29,241,0.00,-0.11,0.94,-58.00,-528.00,739.00,263.73
