secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
8,2012/6/10,15:08:57,1005.00,547724.00,-44.19,14.20,19513,59.63,0,1,0,0,0,0,-30,244,0.00,-0.12,0.95,-148.00,-498.00,757.00,253.45
10,2012/6/10,15:08:59,1005.00,547724.00,-44.19,14.20,19487,62.66,0,0,0,0,0,1,-28,239,0.00,-0.11,0.93,-165.00,-452.00,763.00,249.95
12,2012/6/10,15:09:01,1005.00,547724.00,-44.19,14.10,19469,71.33,0,0,0,0,0,1,-27,232,0.00,-0.11,0.90,-178.00,-419.00,775.00,246.98
14,2012/6/10,15:09:03,1005.00,547724.00,-44.19,14.10,19451,80.45,0,0,0,0,0,0,-29,244,0.00,-0.11,0.95,-159.00,-398.00,773.00,248.22
16,2012/6/10,15:09:05,1004.00,518379.59,-43.45,14.10,19423,90.44,0,0,0,0,0,0,-30,245,0.00,-0.12,0.96,-176.00,-406.00,778.00,246.56
18,2012/6/10,15:09:07,1004.00,518379.59,-43.45,14.10,19415,96.53,0,1,0,0,0,0,-28,234,0.00,-0.11,0.91,-167.00,-412.00,773.00,247.94
20,2012/6/10,15:09:09,1003.00,491972.53,-42.75,14.10,19389,104.36,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-165.00,-472.00,763.00,250.73
22,2012/6/10,15:09:11,1003.00,491972.53,-42.75,14.10,19368,115.24,0,0,0,0,0,0,-29,243,0.00,-0.11,0.95,-156.00,-479.00,760.00,251.96
24,2012/6/10,15:09:13,1003.00,491972.53,-42.75,14.00,19356,117.86,0,0,0,0,0,1,-30,245,0.00,-0.12,0.96,-122.00,-523.00,752.00,256.87
26,2012/6/10,15:09:15,1003.00,491972.53,-42.75,14.00,19338,128.76,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,-137.00,-512.00,755.00,255.02
28,2012/6/10,15:09:17,1004.00,518379.59,-43.45,14.00,19309,137.49,0,1,0,0,0,1,-28,237,0.00,-0.11,0.92,-96.00,-528.00,747.00,259.70
30,2012/6/10,15:09:19,1005.00,547724.00,-44.19,14.00,19293,146.66,0,0,0,0,0,0,-29,246,0.00,-0.11,0.96,-108.00,-518.00,748.00,258.22
32,2012/6/10,15:09:21,1006.00,580520.37,-44.95,14.00,19278,154.96,0,0,0,0,0,0,-29,239,0.00,-0.11,0.93,-67.00,-522.00,742.00,262.69
34,2012/6/10,15:09:23,1006.00,580520.37,-44.95,13.90,19258,163.28,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-81.00,-520.00,744.00,261.15
36,2012/6/10,15:09:25,1006.00,580520.37,-44.95,13.90,19245,168.53,0,0,0,0,0,0,-31,246,0.00,-0.12,0.96,-47.00,-534.00,745.00,264.97
38,2012/6/10,15:09:27,1005.00,547724.00,-44.19,13.90,19224,178.17,0,1,0,0,0,1,-31,243,0.00,-0.12,0.95,-67.00,-533.00,744.00,262.84
40,2012/6/10,15:09:29,1004.00,518379.59,-43.45,13.90,19208,186.06,0,0,0,0,0,0,-30,242,0.00,-0.12,0.94,-53.00,-552.00,750.00,264.52
42,2012/6/10,15:09:31,1004.00,518379.59,-43.45,13.90,19189,194.84,0,0,0,0,0,-1,-30,244,-0.00,-0.12,0.95,-74.00,-516.00,742.00,261.84
44,2012/6/10,15:09:33,1005.00,547724.00,-44.19,13.90,19174,199.67,0,0,0,0,0,0,-31,247,0.00,-0.12,0.96,-71.00,-532.00,745.00,262.40
46,2012/6/10,15:09:35,1005.00,547724.00,-44.19,13.80,19148,211.54,0,0,0,0,0,1,-30,241,0.00,-0.12,0.94,-86.00,-508.00,743.00,260.39
48,2012/6/10,15:09:37,1005.00,547724.00,-44.19,13.80,19129,218.57,0,1,0,0,0,-1,-30,248,-0.00,-0.12,0.97,-90.00,-537.00,748.00,260.49
50,2012/6/10,15:09:39,1005.00,547724.00,-44.19,13.80,19106,226.06,0,0,0,0,0,1,-31,248,0.00,-0.12,0.97,-88.00,-528.00,746.00,260.54
52,2012/6/10,15:09:41,1004.00,518379.59,-43.45,13.80,19084,239.72,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-89.00,-548.00,751.00,260.78
54,2012/6/10,15:09:43,1005.00,547724.00,-44.19,13.80,19069,245.01,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-76.00,-521.00,743.00,261.70
56,2012/6/10,15:09:45,1006.00,580520.37,-44.95,13.70,19049,252.07,0,0,0,0,0,1,-31,248,0.00,-0.12,0.97,-62.00,-528.00,744.00,263.30
58,2012/6/10,15:09:47,1006.00,580520.37,-44.95,13.70,19043,257.81,0,1,0,0,0,0,-30,245,0.00,-0.12,0.96,-60.00,-514.00,742.00,263.34
60,2012/6/10,15:09:49,1006.00,580520.37,-44.95,13.70,19013,270.63,0,0,0,0,0,0,-29,235,0.00,-0.11,0.92,-68.00,-530.00,745.00,262.69
62,2012/6/10,15:09:51,1006.00,580520.37,-44.95,13.70,18993,278.15,0,0,0,0,0,0,-30,243,0.00,-0.12,0.95,-71.00,-526.00,744.00,262.31
64,2012/6/10,15:09:53,1006.00,580520.37,-44.95,13.70,18965,288.33,0,0,0,0,0,0,-30,249,0.00,-0.12,0.97,-104.00,-526.00,748.00,258.82
66,2012/6/10,15:09:55,1006.00,580520.37,-44.95,13.60,18956,296.75,0,0,0,0,0,1,-29,237,0.00,-0.11,0.92,-124.00,-537.00,757.00,257.00
68,2012/6/10,15:09:57,1006.00,580520.37,-44.95,13.60,18938,300.30,0,0,0,0,0,0,-29,246,0.00,-0.11,0.96,-131.00,-504.00,753.00,255.43
70,2012/6/10,15:09:59,1006.00,580520.37,-44.95,13.60,18924,311.84,0,1,0,0,0,0,-31,248,0.00,-0.12,0.97,-136.00,-520.00,757.00,255.34
72,2012/6/10,15:10:01,1007.00,617415.62,-45.76,13.60,18900,318.94,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-123.00,-486.00,749.00,255.80
74,2012/6/10,15:10:03,1007.00,617415.62,-45.76,13.60,18892,323.39,0,0,0,0,0,1,-30,237,0.00,-0.12,0.92,-123.00,-523.00,754.00,256.77
76,2012/6/10,15:10:05,1007.00,617415.62,-45.76,13.60,18874,334.51,0,0,0,0,0,-1,-30,253,-0.00,-0.12,0.99,-105.00,-517.00,748.00,258.52
78,2012/6/10,15:10:07,1008.00,659234.50,-46.62,13.50,18848,343.86,0,0,0,0,0,1,-28,237,0.00,-0.11,0.92,-123.00,-536.00,757.00,257.08
80,2012/6/10,15:10:09,1007.00,617415.62,-45.76,13.50,18824,352.32,0,1,0,0,0,1,-28,236,0.00,-0.11,0.92,-111.00,-522.00,750.00,258.00
82,2012/6/10,15:10:11,1008.00,659234.50,-46.62,13.50,18810,359.90,0,0,0,0,0,0,-31,249,0.00,-0.12,0.97,-132.00,-513.00,755.00,255.57
84,2012/6/10,15:10:13,1008.00,659234.50,-46.62,13.50,18799,364.81,0,0,0,0,0,0,-30,249,0.00,-0.12,0.97,-122.00,-501.00,750.00,256.31
86,2012/6/10,15:10:15,1009.00,707020.56,-47.52,13.50,18781,375.53,0,0,0,0,0,0,-29,243,0.00,-0.11,0.95,-147.00,-491.00,758.00,253.33
88,2012/6/10,15:10:17,1009.00,707020.56,-47.52,13.50,18755,384.91,0,0,0,0,0,0,-29,244,0.00,-0.11,0.95,-145.00,-493.00,758.00,253.61
90,2012/6/10,15:10:19,1009.00,707020.56,-47.52,13.50,18750,388.04,0,1,0,0,0,0,-32,247,0.00,-0.12,0.96,-165.00,-495.00,766.00,251.57
92,2012/6/10,15:10:21,1008.00,659234.50,-46.62,13.40,18726,397.44,0,0,0,0,0,1,-30,244,0.00,-0.12,0.95,-158.00,-494.00,762.00,252.26
94,2012/6/10,15:10:23,1009.00,707020.56,-47.52,13.40,18703,410.88,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-169.00,-484.00,767.00,250.75
96,2012/6/10,15:10:25,1009.00,707020.56,-47.52,13.40,18692,408.64,0,0,0,0,0,1,-31,246,0.00,-0.12,0.96,-151.00,-485.00,759.00,252.71
98,2012/6/10,15:10:27,1010.00,762162.81,-48.49,13.40,18674,421.20,0,0,0,0,0,0,-31,246,0.00,-0.12,0.96,-181.00,-427.00,778.00,247.03
100,2012/6/10,15:10:29,1009.00,707020.56,-47.52,13.40,18654,428.83,0,1,0,0,0,0,-31,247,0.00,-0.12,0.96,-151.00,-405.00,772.00,249.55
102,2012/6/10,15:10:31,1008.00,659234.50,-46.62,13.30,18634,436.46,0,0,0,0,0,1,-29,235,0.00,-0.11,0.92,-96.00,-361.00,782.00,255.11
104,2012/6/10,15:10:33,1008.00,659234.50,-46.62,13.30,18611,448.16,0,0,0,0,0,0,-31,243,0.00,-0.12,0.95,-64.00,-378.00,773.00,260.39
106,2012/6/10,15:10:35,1007.00,617415.62,-45.76,13.30,18589,459.41,0,0,0,0,0,0,-30,241,0.00,-0.12,0.94,-31.00,-392.00,769.00,265.48
108,2012/6/10,15:10:37,1007.00,617415.62,-45.76,13.30,18559,468.87,0,0,0,0,0,-1,-29,242,-0.00,-0.11,0.94,-55.00,-375.00,774.00,261.66
110,2012/6/10,15:10:39,1007.00,617415.62,-45.76,13.30,18553,473.38,0,1,0,0,0,1,-28,235,0.00,-0.11,0.92,-63.00,-381.00,771.00,260.61
112,2012/6/10,15:10:41,1007.00,617415.62,-45.76,13.20,18536,482.41,0,0,0,0,0,1,-29,241,0.00,-0.11,0.94,-114.00,-359.00,786.00,252.38
114,2012/6/10,15:10:43,1007.00,617415.62,-45.76,13.20,18516,487.37,0,0,0,0,0,1,-30,238,0.00,-0.12,0.93,-139.00,-378.00,781.00,249.81
116,2012/6/10,15:10:45,1007.00,617415.62,-45.76,13.20,18501,500.93,0,0,0,0,0,0,-29,240,0.00,-0.11,0.94,-178.00,-417.00,780.00,246.88
118,2012/6/10,15:10:47,1006.00,580520.37,-44.95,13.20,18491,504.10,0,0,0,0,0,0,-30,243,0.00,-0.12,0.95,-168.00,-449.00,769.00,249.49
