secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
5,2012/6/10,14:14:56,739.00,25526.73,5.30,36.70,58668,44.70,0,1,0,0,0,0,-26,238,0.00,-0.10,0.93,-7.00,-351.00,675.00,268.86
7,2012/6/10,14:14:58,739.00,25526.73,5.30,36.70,58608,53.78,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-73.00,-319.00,683.00,257.11
9,2012/6/10,14:15:00,740.00,25651.59,5.21,36.70,58541,63.30,0,0,0,0,0,-1,-26,236,-0.00,-0.10,0.92,-127.00,-322.00,690.00,248.48
11,2012/6/10,14:15:02,740.00,25651.59,5.21,36.70,58473,73.27,0,0,0,0,0,-2,-28,237,-0.01,-0.11,0.92,-145.00,-354.00,682.00,247.73
13,2012/6/10,14:15:04,737.00,25279.61,5.49,36.70,58412,82.66,0,0,0,0,0,-1,-28,233,-0.00,-0.11,0.91,-159.00,-358.00,687.00,246.05
15,2012/6/10,14:15:06,736.00,25157.35,5.59,36.70,58344,91.63,0,1,0,0,0,0,-26,234,0.00,-0.10,0.91,-143.00,-347.00,684.00,247.60
17,2012/6/10,14:15:08,735.00,25035.94,5.68,36.70,58277,100.31,0,0,0,0,0,0,-28,234,0.00,-0.11,0.91,-90.00,-310.00,690.00,253.81
19,2012/6/10,14:15:10,734.00,24915.36,5.78,36.70,58212,109.88,0,0,0,0,0,0,-28,232,0.00,-0.11,0.90,3.00,-371.00,670.00,270.46
21,2012/6/10,14:15:12,733.00,24795.62,5.87,36.60,58157,118.43,0,0,0,0,0,0,-26,225,0.00,-0.10,0.88,-32.00,-477.00,655.00,266.16
23,2012/6/10,14:15:14,736.00,25157.35,5.59,36.60,58111,125.40,0,0,0,0,0,0,-26,226,0.00,-0.10,0.88,-148.00,-395.00,674.00,249.46
25,2012/6/10,14:15:16,738.00,25402.74,5.40,36.60,58078,130.92,0,1,0,0,0,0,-28,233,0.00,-0.11,0.91,-73.00,-321.00,682.00,257.19
27,2012/6/10,14:15:18,734.00,24915.36,5.78,36.60,58035,134.84,0,0,0,0,0,-1,-27,230,-0.00,-0.11,0.90,-8.00,-433.00,654.00,268.94
29,2012/6/10,14:15:20,734.00,24915.36,5.78,36.60,58003,140.07,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,-116.00,-454.00,663.00,255.67
31,2012/6/10,14:15:22,734.00,24915.36,5.78,36.60,57970,144.58,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-132.00,-337.00,684.00,248.61
33,2012/6/10,14:15:24,731.00,24558.60,6.06,36.60,57946,149.24,0,0,0,0,0,-1,-26,231,-0.00,-0.10,0.90,-48.00,-322.00,684.00,261.52
35,2012/6/10,14:15:26,728.00,24209.08,6.35,36.50,57917,153.31,0,0,0,0,0,-1,-27,238,-0.00,-0.11,0.93,-7.00,-359.00,671.00,268.88
37,2012/6/10,14:15:28,728.00,24209.08,6.35,36.50,57894,157.10,0,1,0,0,0,-2,-27,238,-0.01,-0.11,0.93,4.00,-374.00,669.00,270.61
39,2012/6/10,14:15:30,728.00,24209.08,6.35,36.50,57864,160.30,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-14.00,-354.00,673.00,267.74
41,2012/6/10,14:15:32,729.00,24324.80,6.25,36.50,57842,164.09,0,0,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-62.00,-319.00,685.00,259.00
43,2012/6/10,14:15:34,728.00,24209.08,6.35,36.50,57805,169.48,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-142.00,-355.00,681.00,248.20
45,2012/6/10,14:15:36,726.00,23980.00,6.54,36.40,57770,173.86,0,0,0,0,0,-1,-28,232,-0.00,-0.11,0.90,-123.00,-445.00,664.00,254.55
47,2012/6/10,14:15:38,727.00,24094.16,6.44,36.40,57741,178.82,0,1,0,0,0,0,-27,229,0.00,-0.11,0.89,-8.00,-445.00,655.00,268.97
49,2012/6/10,14:15:40,725.00,23866.61,6.63,36.40,57718,181.59,0,0,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-7.00,-350.00,676.00,268.85
51,2012/6/10,14:15:42,725.00,23866.61,6.63,36.40,57693,184.80,0,0,0,0,0,-1,-28,239,-0.00,-0.11,0.93,-103.00,-318.00,688.00,252.05
53,2012/6/10,14:15:44,724.00,23753.98,6.72,36.40,57666,189.48,0,0,0,0,0,0,-27,235,0.00,-0.11,0.92,-154.00,-348.00,689.00,246.13
55,2012/6/10,14:15:46,722.00,23530.96,6.91,36.40,57643,193.57,0,0,0,0,0,0,-27,232,0.00,-0.11,0.90,-151.00,-412.00,675.00,249.87
57,2012/6/10,14:15:48,724.00,23753.98,6.72,36.40,57614,196.49,0,0,0,0,0,0,-27,238,0.00,-0.11,0.93,-143.00,-423.00,672.00,251.32
59,2012/6/10,14:15:50,729.00,24324.80,6.25,36.40,57590,201.17,0,1,0,0,0,-1,-28,240,-0.00,-0.11,0.94,-140.00,-424.00,670.00,251.73
61,2012/6/10,14:15:52,734.00,24915.36,5.78,36.30,57561,204.39,0,0,0,0,0,0,-29,236,0.00,-0.11,0.92,-151.00,-386.00,677.00,248.63
63,2012/6/10,14:15:54,734.00,24915.36,5.78,36.30,57527,210.09,0,0,0,0,0,-1,-26,230,-0.00,-0.10,0.90,-141.00,-350.00,684.00,248.06
65,2012/6/10,14:15:56,732.00,24676.71,5.97,36.30,57499,214.05,0,0,0,0,0,-1,-27,232,-0.00,-0.11,0.90,-85.00,-317.00,687.00,254.99
67,2012/6/10,14:15:58,732.00,24676.71,5.97,36.30,57473,215.65,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-14.00,-347.00,677.00,267.69
69,2012/6/10,14:16:00,732.00,24676.71,5.97,36.30,57447,220.93,0,1,0,0,0,-1,-28,239,-0.00,-0.11,0.93,12.00,-431.00,661.00,271.59
71,2012/6/10,14:16:02,731.00,24558.60,6.06,36.30,57420,225.33,0,0,0,0,0,-1,-28,233,-0.00,-0.11,0.91,-37.00,-471.00,655.00,265.51
73,2012/6/10,14:16:04,732.00,24676.71,5.97,36.30,57388,229.72,0,0,0,0,0,-1,-27,237,-0.00,-0.11,0.92,-91.00,-467.00,660.00,258.97
75,2012/6/10,14:16:06,735.00,25035.94,5.68,36.30,57355,233.98,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,-108.00,-453.00,661.00,256.59
77,2012/6/10,14:16:08,739.00,25526.73,5.30,36.30,57324,239.26,0,0,0,0,0,-1,-28,232,-0.00,-0.11,0.90,-122.00,-448.00,665.00,254.77
79,2012/6/10,14:16:10,742.00,25903.99,5.02,36.20,57297,243.67,0,0,0,0,0,-1,-27,232,-0.00,-0.11,0.90,-90.00,-461.00,658.00,258.95
81,2012/6/10,14:16:12,743.00,26031.54,4.92,36.20,57280,246.90,0,1,0,0,0,0,-28,233,0.00,-0.11,0.91,-55.00,-477.00,657.00,263.42
83,2012/6/10,14:16:14,739.00,25526.73,5.30,36.20,57253,250.13,0,0,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-6.00,-445.00,657.00,269.23
85,2012/6/10,14:16:16,735.00,25035.94,5.68,36.20,57231,253.80,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,12.00,-393.00,667.00,271.75
87,2012/6/10,14:16:18,733.00,24795.62,5.87,36.20,57190,258.80,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-18.00,-346.00,678.00,267.02
89,2012/6/10,14:16:20,732.00,24676.71,5.97,36.20,57169,262.33,0,0,0,0,0,0,-27,230,0.00,-0.11,0.90,-57.00,-319.00,686.00,259.87
91,2012/6/10,14:16:22,730.00,24441.30,6.16,36.10,57138,267.04,0,1,0,0,0,0,-27,234,0.00,-0.11,0.91,-92.00,-317.00,688.00,253.82
93,2012/6/10,14:16:24,726.00,23980.00,6.54,36.10,57112,269.84,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,-111.00,-319.00,690.00,250.81
95,2012/6/10,14:16:26,721.00,23420.56,7.00,36.10,57099,273.52,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-119.00,-325.00,688.00,249.89
97,2012/6/10,14:16:28,717.00,22986.18,7.38,36.10,57068,276.32,0,0,0,0,0,-1,-27,236,-0.00,-0.11,0.92,-118.00,-322.00,689.00,249.87
99,2012/6/10,14:16:30,715.00,22773.22,7.56,36.10,57039,280.29,0,0,0,0,0,-1,-29,236,-0.00,-0.11,0.92,-95.00,-316.00,689.00,253.27
101,2012/6/10,14:16:32,716.00,22879.35,7.47,36.10,57015,285.16,0,1,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-55.00,-322.00,685.00,260.31
103,2012/6/10,14:16:34,716.00,22879.35,7.47,36.10,56990,287.96,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-8.00,-354.00,676.00,268.71
105,2012/6/10,14:16:36,715.00,22773.22,7.56,36.00,56963,292.83,0,0,0,0,0,-1,-27,235,-0.00,-0.11,0.92,7.00,-411.00,663.00,270.98
107,2012/6/10,14:16:38,713.00,22563.00,7.75,36.00,56936,296.52,0,0,0,0,0,-1,-27,238,-0.00,-0.11,0.93,-14.00,-454.00,657.00,268.23
109,2012/6/10,14:16:40,710.00,22252.72,8.02,36.00,56910,300.06,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-47.00,-472.00,656.00,264.31
111,2012/6/10,14:16:42,709.00,22150.61,8.12,36.00,56877,304.34,0,0,0,0,0,-1,-27,235,-0.00,-0.11,0.92,-63.00,-473.00,657.00,262.41
113,2012/6/10,14:16:44,709.00,22150.61,8.12,36.00,56853,309.22,0,1,0,0,0,-1,-27,235,-0.00,-0.11,0.92,-63.00,-474.00,658.00,262.43
115,2012/6/10,14:16:46,709.00,22150.61,8.12,36.00,56820,313.36,0,0,0,0,0,-1,-27,234,-0.00,-0.11,0.91,-40.00,-472.00,656.00,265.16
117,2012/6/10,14:16:48,707.00,21948.32,8.30,35.90,56798,317.50,0,0,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-11.00,-458.00,658.00,268.62
