secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
5,2012/6/10,14:22:57,738.00,25402.74,5.40,33.50,51753,36.19,0,1,0,0,0,0,-27,235,0.00,-0.11,0.92,-16.00,-349.00,690.00,267.38
7,2012/6/10,14:22:59,740.00,25651.59,5.21,33.40,51725,40.44,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-20.00,-351.00,688.00,266.74
9,2012/6/10,14:23:01,741.00,25777.34,5.11,33.40,51704,44.86,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-4.00,-359.00,688.00,269.36
11,2012/6/10,14:23:03,742.00,25903.99,5.02,33.40,51669,49.11,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,6.00,-400.00,677.00,270.86
13,2012/6/10,14:23:05,743.00,26031.54,4.92,33.40,51647,53.69,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,10.00,-443.00,673.00,271.29
15,2012/6/10,14:23:07,745.00,26289.39,4.73,33.40,51610,58.11,0,1,0,0,0,-1,-27,236,-0.00,-0.11,0.92,-45.00,-473.00,665.00,264.57
17,2012/6/10,14:23:09,747.00,26550.98,4.53,33.40,51590,62.85,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-93.00,-476.00,671.00,258.94
19,2012/6/10,14:23:11,751.00,27085.70,4.14,33.40,51563,67.28,0,0,0,0,0,-2,-27,237,-0.01,-0.11,0.92,-137.00,-430.00,679.00,252.33
21,2012/6/10,14:23:13,756.00,27776.63,3.65,33.30,51533,71.37,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-158.00,-401.00,690.00,248.49
23,2012/6/10,14:23:15,758.00,28060.30,3.46,33.30,51510,76.13,0,0,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-148.00,-369.00,693.00,248.15
25,2012/6/10,14:23:17,758.00,28060.30,3.46,33.30,51482,80.06,0,1,0,0,0,0,-28,238,0.00,-0.11,0.93,-158.00,-368.00,698.00,246.76
27,2012/6/10,14:23:19,757.00,27917.94,3.56,33.30,51445,84.66,0,0,0,0,0,0,-27,235,0.00,-0.11,0.92,-149.00,-368.00,694.00,247.96
29,2012/6/10,14:23:21,756.00,27776.63,3.65,33.30,51422,90.57,0,0,0,0,0,-1,-27,233,-0.00,-0.11,0.91,-160.00,-398.00,692.00,248.10
31,2012/6/10,14:23:23,754.00,27497.17,3.85,33.30,51402,93.69,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-144.00,-419.00,683.00,251.03
33,2012/6/10,14:23:25,756.00,27776.63,3.65,33.30,51374,98.95,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-131.00,-456.00,680.00,253.97
35,2012/6/10,14:23:27,758.00,28060.30,3.46,33.20,51342,101.74,0,0,0,0,0,-1,-28,239,-0.00,-0.11,0.93,-113.00,-458.00,674.00,256.14
37,2012/6/10,14:23:29,762.00,28640.69,3.06,33.20,51312,107.82,0,1,0,0,0,-1,-27,238,-0.00,-0.11,0.93,-92.00,-477.00,672.00,259.08
39,2012/6/10,14:23:31,764.00,28937.61,2.86,33.20,51283,112.92,0,0,0,0,0,-1,-27,235,-0.00,-0.11,0.92,-79.00,-471.00,669.00,260.48
41,2012/6/10,14:23:33,765.00,29087.79,2.76,33.20,51250,118.35,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-54.00,-480.00,667.00,263.58
43,2012/6/10,14:23:35,762.00,28640.69,3.06,33.20,51224,122.14,0,0,0,0,0,-1,-28,234,-0.00,-0.11,0.91,-35.00,-470.00,666.00,265.74
45,2012/6/10,14:23:37,758.00,28060.30,3.46,33.20,51196,127.91,0,0,0,0,0,-1,-27,233,-0.00,-0.11,0.91,-7.00,-463.00,669.00,269.13
47,2012/6/10,14:23:39,757.00,27917.94,3.56,33.20,51169,131.86,0,1,0,0,0,0,-26,234,0.00,-0.10,0.91,-4.00,-447.00,669.00,269.49
49,2012/6/10,14:23:41,754.00,27497.17,3.85,33.20,51152,134.50,0,0,0,0,0,-1,-29,236,-0.00,-0.11,0.92,7.00,-448.00,672.00,270.90
51,2012/6/10,14:23:43,750.00,26950.55,4.24,33.10,51129,138.62,0,0,0,0,0,-1,-29,241,-0.00,-0.11,0.94,-8.00,-449.00,668.00,268.98
53,2012/6/10,14:23:45,749.00,26816.39,4.34,33.10,51103,144.07,0,0,0,0,0,-1,-27,238,-0.00,-0.11,0.93,-15.00,-470.00,669.00,268.17
55,2012/6/10,14:23:47,749.00,26816.39,4.34,33.10,51069,148.86,0,0,0,0,0,-1,-27,234,-0.00,-0.11,0.91,-41.00,-472.00,666.00,265.04
57,2012/6/10,14:23:49,750.00,26950.55,4.24,33.10,51042,152.66,0,0,0,0,0,-1,-29,234,-0.00,-0.11,0.91,-85.00,-482.00,672.00,260.00
59,2012/6/10,14:23:51,752.00,27221.85,4.05,33.10,51009,157.61,0,1,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-126.00,-448.00,677.00,254.29
61,2012/6/10,14:23:53,755.00,27636.38,3.75,33.10,50990,160.92,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-159.00,-400.00,692.00,248.32
63,2012/6/10,14:23:55,754.00,27497.17,3.85,33.10,50954,165.55,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,-150.00,-358.00,698.00,247.27
65,2012/6/10,14:23:57,751.00,27085.70,4.14,33.10,50931,170.84,0,0,0,0,0,0,-28,234,0.00,-0.11,0.91,-126.00,-328.00,703.00,248.99
67,2012/6/10,14:23:59,750.00,26950.55,4.24,33.00,50907,175.47,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,-86.00,-324.00,699.00,255.13
69,2012/6/10,14:24:01,748.00,26683.20,4.44,33.00,50879,179.45,0,1,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-53.00,-326.00,697.00,260.77
71,2012/6/10,14:24:03,745.00,26289.39,4.73,33.00,50851,183.75,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-34.00,-343.00,691.00,264.34
73,2012/6/10,14:24:05,743.00,26031.54,4.92,33.00,50823,187.73,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,-28.00,-346.00,691.00,265.37
75,2012/6/10,14:24:07,741.00,25777.34,5.11,33.00,50793,193.20,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-44.00,-335.00,694.00,262.52
77,2012/6/10,14:24:09,744.00,26160.00,4.82,33.00,50771,197.35,0,0,0,0,0,0,-28,234,0.00,-0.11,0.91,-93.00,-320.00,701.00,253.79
79,2012/6/10,14:24:11,744.00,26160.00,4.82,33.00,50742,202.49,0,1,0,0,0,0,-27,238,0.00,-0.11,0.93,-147.00,-352.00,700.00,247.33
81,2012/6/10,14:24:13,741.00,25777.34,5.11,32.90,50707,206.64,0,0,0,0,0,-1,-29,240,-0.00,-0.11,0.94,-148.00,-428.00,686.00,250.92
83,2012/6/10,14:24:15,743.00,26031.54,4.92,32.90,50683,211.30,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-87.00,-479.00,673.00,259.71
85,2012/6/10,14:24:17,745.00,26289.39,4.73,32.90,50659,216.11,0,0,0,0,0,-1,-28,232,-0.00,-0.11,0.90,-23.00,-473.00,669.00,267.22
87,2012/6/10,14:24:19,745.00,26289.39,4.73,32.90,50626,220.60,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,2.00,-443.00,672.00,270.26
89,2012/6/10,14:24:21,743.00,26031.54,4.92,32.90,50606,223.93,0,0,0,0,0,0,-29,239,0.00,-0.11,0.93,6.00,-416.00,676.00,270.83
91,2012/6/10,14:24:23,741.00,25777.34,5.11,32.90,50582,228.25,0,1,0,0,0,-1,-28,238,-0.00,-0.11,0.93,5.00,-410.00,677.00,270.70
93,2012/6/10,14:24:25,739.00,25526.73,5.30,32.90,50553,234.08,0,0,0,0,0,0,-29,234,0.00,-0.11,0.91,6.00,-424.00,674.00,270.81
95,2012/6/10,14:24:27,741.00,25777.34,5.11,32.90,50525,237.58,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-8.00,-458.00,670.00,269.00
97,2012/6/10,14:24:29,746.00,26419.71,4.63,32.80,50504,241.57,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-63.00,-479.00,669.00,262.51
99,2012/6/10,14:24:31,748.00,26683.20,4.44,32.80,50476,246.90,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-136.00,-453.00,682.00,253.29
101,2012/6/10,14:24:33,749.00,26816.39,4.34,32.80,50446,251.91,0,1,0,0,0,-1,-27,234,-0.00,-0.11,0.91,-160.00,-378.00,698.00,247.06
103,2012/6/10,14:24:35,749.00,26816.39,4.34,32.80,50420,253.57,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-113.00,-325.00,703.00,250.83
105,2012/6/10,14:24:37,746.00,26419.71,4.63,32.80,50400,259.58,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-40.00,-339.00,694.00,263.27
107,2012/6/10,14:24:39,742.00,25903.99,5.02,32.80,50373,262.92,0,0,0,0,0,-1,-29,238,-0.00,-0.11,0.93,-3.00,-376.00,684.00,269.54
109,2012/6/10,14:24:41,740.00,25651.59,5.21,32.80,50345,267.93,0,0,0,0,0,1,-28,233,0.00,-0.11,0.91,-1.00,-407.00,675.00,269.86
111,2012/6/10,14:24:43,741.00,25777.34,5.11,32.80,50314,271.94,0,1,0,0,0,-1,-27,236,-0.00,-0.11,0.92,8.00,-404.00,680.00,271.13
113,2012/6/10,14:24:45,744.00,26160.00,4.82,32.70,50296,277.12,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,2.00,-389.00,681.00,270.29
115,2012/6/10,14:24:47,746.00,26419.71,4.63,32.70,50259,280.97,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-17.00,-347.00,694.00,267.20
117,2012/6/10,14:24:49,749.00,26816.39,4.34,32.70,50249,284.14,0,0,0,0,0,-1,-27,234,-0.00,-0.11,0.91,-63.00,-323.00,700.00,258.96
