secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
9,2012/6/10,15:36:55,995.00,348605.84,-38.03,4.00,9132,54.45,0,1,0,0,0,0,-31,249,0.00,-0.12,0.97,-132.00,-534.00,790.00,256.12
11,2012/6/10,15:36:57,995.00,348605.84,-38.03,4.10,9122,59.08,0,0,0,0,0,1,-28,236,0.00,-0.11,0.92,-185.00,-514.00,809.00,250.21
13,2012/6/10,15:36:59,995.00,348605.84,-38.03,4.10,9110,69.27,0,0,0,0,0,1,-28,238,0.00,-0.11,0.93,-167.00,-491.00,800.00,251.22
15,2012/6/10,15:37:01,995.00,348605.84,-38.03,4.00,9107,77.61,0,0,0,0,0,0,-30,250,0.00,-0.12,0.97,-185.00,-483.00,808.00,249.04
17,2012/6/10,15:37:03,995.00,348605.84,-38.03,4.10,9096,82.25,0,0,0,0,0,1,-29,246,0.00,-0.11,0.96,-163.00,-481.00,798.00,251.28
19,2012/6/10,15:37:05,994.00,336246.28,-37.52,4.00,9087,85.03,0,1,0,0,0,1,-28,237,0.00,-0.11,0.92,-171.00,-492.00,802.00,250.83
21,2012/6/10,15:37:07,994.00,336246.28,-37.52,4.00,9073,102.68,0,0,0,0,0,0,-29,244,0.00,-0.11,0.95,-170.00,-500.00,800.00,251.22
23,2012/6/10,15:37:09,995.00,348605.84,-38.03,4.00,9063,117.57,0,0,0,0,0,1,-30,248,0.00,-0.12,0.97,-128.00,-549.00,791.00,256.88
25,2012/6/10,15:37:11,995.00,348605.84,-38.03,4.00,9063,110.12,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-95.00,-567.00,789.00,260.49
27,2012/6/10,15:37:13,996.00,361880.03,-38.55,4.00,9061,122.22,0,0,0,0,0,2,-28,238,0.01,-0.11,0.93,-37.00,-553.00,784.00,266.17
29,2012/6/10,15:37:15,997.00,376175.90,-39.09,4.00,9046,130.61,0,1,0,0,0,1,-28,239,0.00,-0.11,0.93,-39.00,-540.00,782.00,265.87
31,2012/6/10,15:37:17,998.00,391616.06,-39.64,4.00,9036,131.54,0,0,0,0,0,0,-29,246,0.00,-0.11,0.96,-27.00,-543.00,784.00,267.15
33,2012/6/10,15:37:19,999.00,408341.50,-40.22,4.00,9032,144.60,0,0,0,0,0,1,-30,248,0.00,-0.12,0.97,-65.00,-542.00,780.00,263.16
35,2012/6/10,15:37:21,1000.00,426521.71,-40.82,4.00,9016,158.61,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-82.00,-534.00,781.00,261.27
37,2012/6/10,15:37:23,1000.00,426521.71,-40.82,4.00,9005,163.29,0,0,0,0,0,0,-28,242,0.00,-0.11,0.94,-149.00,-532.00,795.00,254.35
39,2012/6/10,15:37:25,1000.00,426521.71,-40.82,4.00,9006,166.10,0,1,0,0,0,1,-29,246,0.00,-0.11,0.96,-151.00,-515.00,794.00,253.66
41,2012/6/10,15:37:27,1001.00,446355.03,-41.44,4.00,8992,167.97,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-196.00,-488.00,814.00,248.12
43,2012/6/10,15:37:29,1001.00,446355.03,-41.44,4.00,8992,181.07,0,0,0,0,0,1,-27,234,0.00,-0.11,0.91,-171.00,-491.00,802.00,250.80
45,2012/6/10,15:37:31,1001.00,446355.03,-41.44,4.00,8976,188.57,0,0,0,0,0,1,-30,245,0.00,-0.12,0.96,-179.00,-479.00,806.00,249.51
47,2012/6/10,15:37:33,1001.00,446355.03,-41.44,4.00,8975,205.46,0,0,0,0,0,1,-30,247,0.00,-0.12,0.96,-166.00,-488.00,800.00,251.21
