secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
9,2012/6/10,15:28:55,1000.00,426521.71,-40.82,5.50,11367,50.37,0,1,0,0,0,0,-28,240,0.00,-0.11,0.94,-119.00,-380.00,814.00,252.61
11,2012/6/10,15:28:57,1000.00,426521.71,-40.82,5.40,11364,60.77,0,0,0,0,0,0,-30,250,0.00,-0.12,0.97,-164.00,-406.00,812.00,248.00
13,2012/6/10,15:28:59,1000.00,426521.71,-40.82,5.40,11354,65.97,0,0,0,0,0,1,-29,242,0.00,-0.11,0.94,-172.00,-433.00,806.00,248.34
15,2012/6/10,15:29:01,999.00,408341.50,-40.22,5.40,11337,79.37,0,0,0,0,0,1,-28,239,0.00,-0.11,0.93,-155.00,-512.00,791.00,253.16
17,2012/6/10,15:29:03,999.00,408341.50,-40.22,5.40,11334,81.60,0,0,0,0,0,0,-30,246,0.00,-0.12,0.96,-111.00,-540.00,781.00,258.38
19,2012/6/10,15:29:05,999.00,408341.50,-40.22,5.40,11325,94.27,0,1,0,0,0,2,-29,246,0.01,-0.11,0.96,-62.00,-552.00,778.00,263.59
21,2012/6/10,15:29:07,1000.00,426521.71,-40.82,5.40,11306,98.74,0,0,0,0,0,1,-28,236,0.00,-0.11,0.92,-61.00,-552.00,778.00,263.69
23,2012/6/10,15:29:09,1000.00,426521.71,-40.82,5.40,11301,103.97,0,0,0,0,0,0,-29,243,0.00,-0.11,0.95,-80.00,-545.00,777.00,261.65
25,2012/6/10,15:29:11,1000.00,426521.71,-40.82,5.40,11298,115.92,0,0,0,0,0,0,-29,245,0.00,-0.11,0.96,-105.00,-545.00,781.00,259.09
27,2012/6/10,15:29:13,1001.00,446355.03,-41.44,5.40,11273,127.13,0,0,0,0,0,0,-29,244,0.00,-0.11,0.95,-122.00,-532.00,783.00,257.08
29,2012/6/10,15:29:15,1001.00,446355.03,-41.44,5.40,11269,135.36,0,1,0,0,0,1,-29,237,0.00,-0.11,0.92,-153.00,-518.00,791.00,253.54
31,2012/6/10,15:29:17,1000.00,426521.71,-40.82,5.40,11251,142.85,0,0,0,0,0,1,-31,245,0.00,-0.12,0.96,-150.00,-519.00,790.00,253.88
33,2012/6/10,15:29:19,1000.00,426521.71,-40.82,5.30,11245,153.35,0,0,0,0,0,0,-29,245,0.00,-0.11,0.96,-178.00,-479.00,801.00,249.61
35,2012/6/10,15:29:21,999.00,408341.50,-40.22,5.30,11229,157.85,0,0,0,0,0,1,-29,243,0.00,-0.11,0.95,-179.00,-486.00,801.00,249.78
37,2012/6/10,15:29:23,998.00,391616.06,-39.64,5.30,11214,166.85,0,0,0,0,0,0,-27,234,0.00,-0.11,0.91,-180.00,-454.00,805.00,248.37
39,2012/6/10,15:29:25,997.00,376175.90,-39.09,5.30,11209,172.86,0,1,0,0,0,1,-28,241,0.00,-0.11,0.94,-178.00,-470.00,802.00,249.26
41,2012/6/10,15:29:27,998.00,391616.06,-39.64,5.30,11208,178.12,0,0,0,0,0,1,-30,247,0.00,-0.12,0.96,-179.00,-465.00,803.00,248.95
43,2012/6/10,15:29:29,998.00,391616.06,-39.64,5.30,11184,196.93,0,0,0,0,0,1,-30,243,0.00,-0.12,0.95,-157.00,-504.00,792.00,252.70
45,2012/6/10,15:29:31,999.00,408341.50,-40.22,5.30,11181,200.70,0,0,0,0,0,1,-28,235,0.00,-0.11,0.92,-168.00,-513.00,797.00,251.87
47,2012/6/10,15:29:33,999.00,408341.50,-40.22,5.30,11164,210.50,0,0,0,0,0,1,-29,241,0.00,-0.11,0.94,-123.00,-538.00,784.00,257.12
49,2012/6/10,15:29:35,999.00,408341.50,-40.22,5.30,11160,218.04,0,1,0,0,0,0,-30,247,0.00,-0.12,0.96,-147.00,-525.00,790.00,254.36
51,2012/6/10,15:29:37,1000.00,426521.71,-40.82,5.20,11147,218.80,0,0,0,0,0,1,-30,242,0.00,-0.12,0.94,-138.00,-531.00,787.00,255.43
53,2012/6/10,15:29:39,1000.00,426521.71,-40.82,5.20,11130,235.41,0,0,0,0,0,0,-28,241,0.00,-0.11,0.94,-175.00,-479.00,800.00,249.93
55,2012/6/10,15:29:41,1000.00,426521.71,-40.82,5.20,11124,239.95,0,0,0,0,0,0,-29,249,0.00,-0.11,0.97,-178.00,-471.00,801.00,249.30
57,2012/6/10,15:29:43,1000.00,426521.71,-40.82,5.20,11120,244.49,0,0,0,0,0,0,-29,250,0.00,-0.11,0.97,-183.00,-435.00,811.00,247.18
59,2012/6/10,15:29:45,1000.00,426521.71,-40.82,5.20,11102,254.33,0,1,0,0,0,1,-28,235,0.00,-0.11,0.92,-181.00,-439.00,809.00,247.59
