secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,12:04:52,472.00,8403.48,28.97,35.70,100245,23.59,0,0,0,0,0,22,11,240,0.09,0.04,0.94,431.00,-75.00,-107.00,350.13
5,2012/6/10,12:04:54,473.00,8436.60,28.88,35.70,100245,24.09,0,0,0,0,0,22,11,239,0.09,0.04,0.93,431.00,-73.00,-107.00,350.39
7,2012/6/10,12:04:56,473.00,8436.60,28.88,35.80,100239,23.67,0,0,0,0,0,22,11,237,0.09,0.04,0.92,431.00,-73.00,-107.00,350.39
9,2012/6/10,12:04:58,472.00,8403.48,28.97,35.80,100245,23.59,0,1,0,0,0,22,12,239,0.09,0.05,0.93,430.00,-73.00,-107.00,350.36
11,2012/6/10,12:05:00,472.00,8403.48,28.97,35.80,100245,23.17,0,0,0,0,0,23,11,239,0.09,0.04,0.93,430.00,-73.00,-107.00,350.36
13,2012/6/10,12:05:02,473.00,8436.60,28.88,35.90,100240,23.08,0,0,0,0,0,22,14,239,0.09,0.05,0.93,430.00,-73.00,-107.00,350.36
15,2012/6/10,12:05:04,473.00,8436.60,28.88,35.90,100241,23.59,0,0,0,0,0,20,12,239,0.08,0.05,0.93,430.00,-72.00,-107.00,350.49
17,2012/6/10,12:05:06,473.00,8436.60,28.88,35.90,100243,23.75,0,0,0,0,0,23,14,240,0.09,0.05,0.94,430.00,-73.00,-107.00,350.36
19,2012/6/10,12:05:08,473.00,8436.60,28.88,35.90,100251,23.25,0,1,0,0,0,22,12,240,0.09,0.05,0.94,430.00,-73.00,-107.00,350.36
21,2012/6/10,12:05:10,473.00,8436.60,28.88,35.90,100250,23.75,0,0,0,0,0,22,10,238,0.09,0.04,0.93,430.00,-75.00,-107.00,350.11
23,2012/6/10,12:05:12,473.00,8436.60,28.88,35.90,100246,23.17,0,0,0,0,0,20,10,240,0.08,0.04,0.94,430.00,-74.00,-107.00,350.24
25,2012/6/10,12:05:14,473.00,8436.60,28.88,36.00,100252,23.42,0,0,0,0,0,20,12,237,0.08,0.05,0.92,430.00,-72.00,-107.00,350.49
27,2012/6/10,12:05:16,473.00,8436.60,28.88,36.00,100251,23.59,0,0,0,0,0,23,9,240,0.09,0.04,0.94,430.00,-73.00,-107.00,350.36
29,2012/6/10,12:05:18,474.00,8469.84,28.78,36.00,100249,23.17,0,0,0,0,0,23,12,239,0.09,0.05,0.93,430.00,-72.00,-107.00,350.49
31,2012/6/10,12:05:20,475.00,8503.19,28.69,36.00,100250,23.00,0,1,0,0,0,22,12,239,0.09,0.05,0.93,430.00,-72.00,-107.00,350.49
33,2012/6/10,12:05:22,475.00,8503.19,28.69,36.10,100252,23.00,0,0,0,0,0,22,13,240,0.09,0.05,0.94,430.00,-72.00,-107.00,350.49
35,2012/6/10,12:05:24,476.00,8536.67,28.60,36.10,100252,23.33,0,0,0,0,0,21,14,238,0.08,0.05,0.93,430.00,-71.00,-107.00,350.62
37,2012/6/10,12:05:26,476.00,8536.67,28.60,36.10,100245,23.00,0,0,0,0,0,22,12,239,0.09,0.05,0.93,432.00,-73.00,-107.00,350.41
39,2012/6/10,12:05:28,476.00,8536.67,28.60,36.10,100251,23.00,0,0,0,0,0,21,15,242,0.08,0.06,0.94,429.00,-73.00,-107.00,350.34
41,2012/6/10,12:05:30,476.00,8536.67,28.60,36.10,100253,22.74,0,1,0,0,0,23,12,240,0.09,0.05,0.94,431.00,-75.00,-107.00,350.13
43,2012/6/10,12:05:32,476.00,8536.67,28.60,36.10,100249,23.92,0,0,0,0,0,22,12,239,0.09,0.05,0.93,430.00,-73.00,-107.00,350.36
45,2012/6/10,12:05:34,476.00,8536.67,28.60,36.20,100246,23.75,0,0,0,0,0,21,10,240,0.08,0.04,0.94,429.00,-73.00,-107.00,350.34
47,2012/6/10,12:05:36,475.00,8503.19,28.69,36.20,100249,23.00,0,0,0,0,0,22,11,241,0.09,0.04,0.94,429.00,-73.00,-107.00,350.34
49,2012/6/10,12:05:38,476.00,8536.67,28.60,36.20,100255,23.08,0,0,0,0,0,22,11,239,0.09,0.04,0.93,430.00,-73.00,-107.00,350.36
51,2012/6/10,12:05:40,476.00,8536.67,28.60,36.30,100249,23.00,0,1,0,0,0,27,17,245,0.11,0.07,0.96,429.00,-73.00,-107.00,350.34
53,2012/6/10,12:05:42,476.00,8536.67,28.60,36.30,100266,22.49,0,0,0,0,0,22,13,239,0.09,0.05,0.93,429.00,-72.00,-106.00,350.47
55,2012/6/10,12:05:44,477.00,8570.28,28.51,36.30,100257,22.74,0,0,0,0,0,21,11,239,0.08,0.04,0.93,429.00,-73.00,-107.00,350.34
57,2012/6/10,12:05:46,477.00,8570.28,28.51,36.30,100255,22.57,0,0,0,0,0,21,12,238,0.08,0.05,0.93,429.00,-73.00,-107.00,350.34
59,2012/6/10,12:05:48,477.00,8570.28,28.51,36.30,100251,23.25,0,0,0,0,0,23,10,239,0.09,0.04,0.93,429.00,-73.00,-107.00,350.34
61,2012/6/10,12:05:50,477.00,8570.28,28.51,36.30,100257,22.83,0,0,0,0,0,22,14,235,0.09,0.05,0.92,431.00,-73.00,-107.00,350.39
63,2012/6/10,12:05:52,476.00,8536.67,28.60,36.30,100252,23.33,0,1,0,0,0,22,11,238,0.09,0.04,0.93,428.00,-73.00,-106.00,350.32
65,2012/6/10,12:05:54,476.00,8536.67,28.60,36.30,100252,23.08,0,0,0,0,0,24,10,238,0.09,0.04,0.93,429.00,-71.00,-105.00,350.60
67,2012/6/10,12:05:56,475.00,8503.19,28.69,36.40,100256,22.57,0,0,0,0,0,21,11,240,0.08,0.04,0.94,429.00,-71.00,-105.00,350.60
69,2012/6/10,12:05:58,475.00,8503.19,28.69,36.40,100251,23.25,0,0,0,0,0,20,6,237,0.08,0.02,0.92,430.00,-72.00,-106.00,350.49
71,2012/6/10,12:06:00,475.00,8503.19,28.69,36.40,100254,22.66,0,0,0,0,0,20,12,238,0.08,0.05,0.93,429.00,-72.00,-106.00,350.47
73,2012/6/10,12:06:02,475.00,8503.19,28.69,36.40,100256,22.57,0,1,0,0,0,18,11,238,0.07,0.04,0.93,430.00,-71.00,-106.00,350.62
75,2012/6/10,12:06:04,474.00,8469.84,28.78,36.40,100252,23.17,0,0,0,0,0,21,11,238,0.08,0.04,0.93,429.00,-72.00,-106.00,350.47
77,2012/6/10,12:06:06,474.00,8469.84,28.78,36.40,100256,22.83,0,0,0,0,0,22,10,237,0.09,0.04,0.92,430.00,-72.00,-106.00,350.49
79,2012/6/10,12:06:08,474.00,8469.84,28.78,36.40,100261,22.83,0,0,0,0,0,21,10,237,0.08,0.04,0.92,429.00,-72.00,-106.00,350.47
81,2012/6/10,12:06:10,474.00,8469.84,28.78,36.40,100252,22.57,0,0,0,0,0,23,16,241,0.09,0.06,0.94,429.00,-73.00,-106.00,350.34
83,2012/6/10,12:06:12,474.00,8469.84,28.78,36.50,100251,22.49,0,0,0,0,0,23,16,242,0.09,0.06,0.94,429.00,-72.00,-106.00,350.47
85,2012/6/10,12:06:14,475.00,8503.19,28.69,36.50,100259,22.41,0,1,0,0,0,22,10,238,0.09,0.04,0.93,431.00,-75.00,-109.00,350.13
87,2012/6/10,12:06:16,475.00,8503.19,28.69,36.50,100253,23.17,0,0,0,0,0,22,10,239,0.09,0.04,0.93,429.00,-75.00,-109.00,350.08
89,2012/6/10,12:06:18,475.00,8503.19,28.69,36.50,100252,23.33,0,0,0,0,0,22,10,238,0.09,0.04,0.93,429.00,-75.00,-109.00,350.08
91,2012/6/10,12:06:20,475.00,8503.19,28.69,36.50,100256,23.17,0,0,0,0,0,26,18,239,0.10,0.07,0.93,429.00,-77.00,-109.00,349.82
93,2012/6/10,12:06:22,475.00,8503.19,28.69,36.60,100249,23.33,0,0,0,0,0,23,15,239,0.09,0.06,0.93,429.00,-75.00,-109.00,350.08
95,2012/6/10,12:06:24,474.00,8469.84,28.78,36.60,100252,23.50,0,1,0,0,0,23,12,240,0.09,0.05,0.94,430.00,-75.00,-109.00,350.11
97,2012/6/10,12:06:26,474.00,8469.84,28.78,36.60,100245,23.25,0,0,0,0,0,21,10,237,0.08,0.04,0.92,428.00,-75.00,-109.00,350.06
99,2012/6/10,12:06:28,473.00,8436.60,28.88,36.60,100247,23.25,0,0,0,0,0,19,10,241,0.07,0.04,0.94,428.00,-76.00,-109.00,349.93
