secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
5,2012/6/10,14:08:57,663.00,18066.75,12.26,39.20,64846,32.41,0,1,0,0,0,0,-28,235,0.00,-0.11,0.92,-150.00,-400.00,665.00,249.44
7,2012/6/10,14:08:59,666.00,18301.01,11.99,39.10,64821,36.06,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-132.00,-431.00,659.00,252.97
9,2012/6/10,14:09:01,671.00,18700.32,11.55,39.10,64797,39.97,0,0,0,0,0,0,-27,237,0.00,-0.11,0.92,-116.00,-445.00,653.00,255.39
11,2012/6/10,14:09:03,677.00,19194.71,11.01,39.10,64770,42.58,0,0,0,0,0,0,-26,236,0.00,-0.10,0.92,-112.00,-449.00,653.00,255.99
13,2012/6/10,14:09:05,683.00,19706.56,10.48,39.10,64742,46.76,0,0,0,0,0,-1,-27,236,-0.00,-0.11,0.92,-112.00,-443.00,652.00,255.81
15,2012/6/10,14:09:07,687.00,20057.95,10.12,39.10,64720,49.76,0,1,0,0,0,-1,-28,235,-0.00,-0.11,0.92,-121.00,-435.00,655.00,254.46
17,2012/6/10,14:09:09,691.00,20417.80,9.76,39.10,64679,53.15,0,0,0,0,0,-1,-29,235,-0.00,-0.11,0.92,-129.00,-427.00,657.00,253.19
19,2012/6/10,14:09:11,693.00,20601.00,9.58,39.00,64653,57.86,0,0,0,0,0,-1,-29,234,-0.00,-0.11,0.91,-137.00,-417.00,660.00,251.81
21,2012/6/10,14:09:13,694.00,20693.44,9.49,39.00,64624,60.99,0,0,0,0,0,-1,-28,235,-0.00,-0.11,0.92,-140.00,-423.00,661.00,251.69
23,2012/6/10,14:09:15,693.00,20601.00,9.58,39.00,64594,64.66,0,0,0,0,0,-1,-27,236,-0.00,-0.11,0.92,-137.00,-426.00,660.00,252.17
25,2012/6/10,14:09:17,694.00,20693.44,9.49,39.00,64572,67.93,0,1,0,0,0,-1,-27,234,-0.00,-0.11,0.91,-135.00,-439.00,660.00,252.91
27,2012/6/10,14:09:19,696.00,20880.00,9.30,39.00,64548,71.72,0,0,0,0,0,-1,-27,234,-0.00,-0.11,0.91,-133.00,-429.00,659.00,252.78
29,2012/6/10,14:09:21,700.00,21260.07,8.94,39.00,64511,76.17,0,0,0,0,0,0,-27,235,0.00,-0.11,0.92,-147.00,-408.00,664.00,250.19
