secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
6,2012/6/10,14:40:58,875.00,57998.32,-9.93,27.10,39285,35.22,0,1,0,0,0,-1,-28,240,-0.00,-0.11,0.94,-52.00,-488.00,690.00,263.92
8,2012/6/10,14:41:00,875.00,57998.32,-9.93,27.10,39260,40.60,0,0,0,0,0,0,-28,234,0.00,-0.11,0.91,-44.00,-489.00,690.00,264.86
10,2012/6/10,14:41:02,873.00,57094.18,-9.65,27.10,39235,44.69,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-63.00,-495.00,691.00,262.75
12,2012/6/10,14:41:04,870.00,55782.35,-9.24,27.10,39228,47.71,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-51.00,-494.00,690.00,264.11
14,2012/6/10,14:41:06,866.00,54111.23,-8.70,27.00,39201,53.53,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-62.00,-500.00,692.00,262.93
16,2012/6/10,14:41:08,863.00,52912.69,-8.31,27.00,39184,57.41,0,1,0,0,0,0,-26,233,0.00,-0.10,0.91,-45.00,-492.00,691.00,264.77
18,2012/6/10,14:41:10,863.00,52912.69,-8.31,27.00,39166,62.59,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-50.00,-495.00,691.00,264.23
20,2012/6/10,14:41:12,864.00,53307.16,-8.44,27.00,39152,63.66,0,0,0,0,0,0,-28,241,0.00,-0.11,0.94,-65.00,-494.00,692.00,262.50
22,2012/6/10,14:41:14,867.00,54520.96,-8.84,27.00,39122,67.76,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-90.00,-492.00,695.00,259.63
24,2012/6/10,14:41:16,870.00,55782.35,-9.24,27.00,39103,74.67,0,0,0,0,0,-1,-27,237,-0.00,-0.11,0.92,-107.00,-481.00,696.00,257.46
26,2012/6/10,14:41:18,874.00,57543.24,-9.79,27.00,39086,80.07,0,1,0,0,0,0,-28,238,0.00,-0.11,0.93,-117.00,-478.00,698.00,256.25
28,2012/6/10,14:41:20,877.00,58927.20,-10.20,27.00,39064,84.61,0,0,0,0,0,0,-29,240,0.00,-0.11,0.94,-109.00,-480.00,697.00,257.21
30,2012/6/10,14:41:22,879.00,59881.87,-10.48,26.90,39035,89.15,0,0,0,0,0,0,-28,234,0.00,-0.11,0.91,-87.00,-488.00,693.00,259.89
32,2012/6/10,14:41:24,880.00,60369.22,-10.63,26.90,39022,92.83,0,0,0,0,0,-1,-26,235,-0.00,-0.10,0.92,-58.00,-492.00,691.00,263.28
34,2012/6/10,14:41:26,878.00,59401.26,-10.34,26.90,39001,97.37,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-30.00,-493.00,692.00,266.52
36,2012/6/10,14:41:28,877.00,58927.20,-10.20,26.90,38975,102.14,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-24.00,-489.00,693.00,267.19
38,2012/6/10,14:41:30,876.00,58459.60,-10.06,26.90,38957,106.68,0,1,0,0,0,0,-26,235,0.00,-0.10,0.92,-27.00,-493.00,692.00,266.87
40,2012/6/10,14:41:32,876.00,58459.60,-10.06,26.90,38942,110.37,0,0,0,0,0,-1,-27,239,-0.00,-0.11,0.93,-48.00,-490.00,690.00,264.41
42,2012/6/10,14:41:34,876.00,58459.60,-10.06,26.90,38911,113.19,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-60.00,-496.00,692.00,263.10
44,2012/6/10,14:41:36,877.00,58927.20,-10.20,26.80,38899,119.69,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-79.00,-489.00,692.00,260.82
46,2012/6/10,14:41:38,880.00,60369.22,-10.63,26.80,38877,124.46,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-90.00,-493.00,695.00,259.65
48,2012/6/10,14:41:40,882.00,61364.68,-10.91,26.80,38854,127.94,0,1,0,0,0,0,-27,234,0.00,-0.11,0.91,-113.00,-477.00,697.00,256.67
50,2012/6/10,14:41:42,881.00,60863.44,-10.77,26.80,38830,132.93,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-132.00,-469.00,703.00,254.28
52,2012/6/10,14:41:44,881.00,60863.44,-10.77,26.80,38813,136.62,0,0,0,0,0,-1,-29,241,-0.00,-0.11,0.94,-144.00,-451.00,706.00,252.29
54,2012/6/10,14:41:46,881.00,60863.44,-10.77,26.80,38795,142.06,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-152.00,-455.00,710.00,251.53
56,2012/6/10,14:41:48,882.00,61364.68,-10.91,26.80,38780,147.49,0,0,0,0,0,0,-27,235,0.00,-0.11,0.92,-138.00,-457.00,703.00,253.20
58,2012/6/10,14:41:50,885.00,62911.96,-11.34,26.80,38750,150.11,0,1,0,0,0,-1,-28,239,-0.00,-0.11,0.93,-127.00,-477.00,701.00,255.09
60,2012/6/10,14:41:52,888.00,64528.01,-11.78,26.80,38734,154.46,0,0,0,0,0,-1,-28,241,-0.00,-0.11,0.94,-95.00,-485.00,694.00,258.92
62,2012/6/10,14:41:54,891.00,66217.49,-12.23,26.80,38708,160.33,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-64.00,-490.00,692.00,262.56
64,2012/6/10,14:41:56,891.00,66217.49,-12.23,26.70,38685,165.56,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-35.00,-482.00,691.00,265.85
66,2012/6/10,14:41:58,889.00,65082.74,-11.93,26.70,38666,170.57,0,0,0,0,0,-1,-29,242,-0.00,-0.11,0.94,-1.00,-467.00,695.00,269.88
68,2012/6/10,14:42:00,889.00,65082.74,-11.93,26.70,38645,174.93,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-1.00,-464.00,695.00,269.88
70,2012/6/10,14:42:02,889.00,65082.74,-11.93,26.70,38633,176.46,0,1,0,0,0,0,-28,238,0.00,-0.11,0.93,7.00,-464.00,698.00,270.86
72,2012/6/10,14:42:04,888.00,64528.01,-11.78,26.70,38607,181.26,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,-9.00,-474.00,694.00,268.91
74,2012/6/10,14:42:06,886.00,63442.76,-11.49,26.70,38590,186.94,0,0,0,0,0,0,-28,242,0.00,-0.11,0.94,-10.00,-467.00,693.00,268.77
76,2012/6/10,14:42:08,885.00,62911.96,-11.34,26.70,38570,191.30,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-16.00,-469.00,692.00,268.05
78,2012/6/10,14:42:10,885.00,62911.96,-11.34,26.70,38549,195.67,0,0,0,0,0,1,-28,234,0.00,-0.11,0.91,-11.00,-465.00,693.00,268.64
