secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,13:28:48,373.00,5629.43,38.52,43.60,100265,23.66,0,1,1,0,1,9,38,235,0.04,0.15,0.92,330.00,-731.00,146.00,294.30
5,2012/6/10,13:28:50,374.00,5653.22,38.41,43.60,100259,24.26,0,0,0,0,0,10,38,234,0.04,0.15,0.91,330.00,-732.00,145.00,294.27
7,2012/6/10,13:28:52,374.00,5653.22,38.41,43.60,100264,24.00,0,0,0,0,0,12,43,234,0.05,0.17,0.91,331.00,-732.00,144.00,294.33
9,2012/6/10,13:28:54,374.00,5653.22,38.41,43.60,100264,24.09,0,0,0,0,0,13,36,230,0.05,0.14,0.90,330.00,-730.00,141.00,294.33
11,2012/6/10,13:28:56,374.00,5653.22,38.41,43.60,100264,24.26,0,0,0,0,0,12,35,232,0.05,0.14,0.90,329.00,-731.00,144.00,294.23
13,2012/6/10,13:28:58,374.00,5653.22,38.41,43.60,100259,24.26,0,1,0,0,0,15,34,235,0.06,0.13,0.92,329.00,-731.00,142.00,294.23
15,2012/6/10,13:29:00,373.00,5629.43,38.52,43.70,100268,23.24,0,0,0,0,0,9,37,233,0.04,0.14,0.91,331.00,-730.00,145.00,294.39
17,2012/6/10,13:29:02,373.00,5629.43,38.52,43.70,100271,24.17,0,0,0,0,0,23,33,236,0.09,0.13,0.92,331.00,-726.00,143.00,294.51
19,2012/6/10,13:29:04,372.00,5605.71,38.62,43.70,100263,24.26,0,0,1,0,1,13,35,236,0.05,0.14,0.92,329.00,-731.00,142.00,294.23
21,2012/6/10,13:29:06,371.00,5582.07,38.72,43.70,100258,23.92,0,0,0,0,0,11,36,235,0.04,0.14,0.92,328.00,-732.00,142.00,294.14
23,2012/6/10,13:29:08,370.00,5558.50,38.83,43.70,100264,24.17,0,0,0,0,0,10,40,237,0.04,0.16,0.92,326.00,-734.00,140.00,293.95
25,2012/6/10,13:29:10,372.00,5605.71,38.62,43.70,100267,24.51,0,1,0,0,1,12,39,231,0.05,0.15,0.90,326.00,-735.00,141.00,293.92
27,2012/6/10,13:29:12,376.00,5701.02,38.21,43.70,100260,23.66,0,0,0,0,0,15,33,234,0.06,0.13,0.91,331.00,-734.00,141.00,294.27
29,2012/6/10,13:29:14,379.00,5773.28,37.90,43.70,100263,24.68,0,0,0,0,0,13,33,235,0.05,0.13,0.92,332.00,-741.00,140.00,294.13
31,2012/6/10,13:29:16,380.00,5797.51,37.80,43.70,100261,24.09,0,0,0,0,1,5,41,215,0.02,0.16,0.84,329.00,-742.00,128.00,293.91
33,2012/6/10,13:29:18,381.00,5821.82,37.69,43.80,100263,23.92,0,0,0,0,1,11,34,238,0.04,0.13,0.93,336.00,-745.00,137.00,294.28
35,2012/6/10,13:29:20,382.00,5846.21,37.59,43.80,100261,24.00,0,1,0,0,0,25,31,220,0.10,0.12,0.86,336.00,-745.00,135.00,294.28
37,2012/6/10,13:29:22,382.00,5846.21,37.59,43.80,100260,23.92,0,0,0,0,0,-3,63,225,-0.01,0.25,0.88,368.00,-627.00,63.00,300.41
39,2012/6/10,13:29:24,382.00,5846.21,37.59,43.80,100263,23.75,0,0,0,0,0,0,32,235,0.00,0.12,0.92,358.00,-581.00,66.00,301.64
41,2012/6/10,13:29:26,381.00,5821.82,37.69,43.80,100261,24.17,0,0,0,0,0,8,57,235,0.03,0.22,0.92,373.00,-603.00,61.00,301.74
43,2012/6/10,13:29:28,378.00,5749.12,38.00,43.80,100264,24.51,0,0,0,0,0,-10,64,224,-0.04,0.25,0.87,392.00,-625.00,42.00,302.10
45,2012/6/10,13:29:30,376.00,5701.02,38.21,43.80,100267,24.09,0,0,0,0,0,-48,48,249,-0.19,0.19,0.97,393.00,-576.00,75.00,304.31
47,2012/6/10,13:29:32,373.00,5629.43,38.52,43.80,100258,24.51,0,1,0,0,0,-69,32,225,-0.27,0.12,0.88,399.00,-567.00,52.00,305.13
49,2012/6/10,13:29:34,371.00,5582.07,38.72,43.80,100262,23.92,0,0,0,0,0,-29,40,219,-0.11,0.16,0.85,375.00,-567.00,38.00,303.48
51,2012/6/10,13:29:36,368.00,5511.57,39.04,43.90,100266,24.34,0,0,0,0,0,0,31,233,0.00,0.12,0.91,337.00,-556.00,27.00,301.22
53,2012/6/10,13:29:38,366.00,5464.93,39.25,43.90,100262,23.24,0,0,0,0,0,-2,35,239,-0.01,0.14,0.93,338.00,-557.00,27.00,301.25
55,2012/6/10,13:29:40,363.00,5395.50,39.56,43.90,100271,23.58,0,0,0,0,0,1,34,235,0.00,0.13,0.92,358.00,-575.00,45.00,301.91
57,2012/6/10,13:29:42,362.00,5372.50,39.67,43.90,100261,23.58,0,1,0,0,0,0,33,232,0.00,0.13,0.90,358.00,-575.00,45.00,301.91
59,2012/6/10,13:29:44,360.00,5326.70,39.88,43.90,100270,23.83,0,0,0,0,0,-3,37,228,-0.01,0.14,0.89,349.00,-566.00,51.00,301.66
61,2012/6/10,13:29:46,359.00,5303.90,39.99,43.90,100265,24.00,0,0,0,0,0,1,35,233,0.00,0.14,0.91,341.00,-560.00,53.00,301.34
63,2012/6/10,13:29:48,357.00,5258.51,40.20,43.90,100270,24.26,0,0,0,0,0,1,36,235,0.00,0.14,0.92,344.00,-562.00,53.00,301.47
65,2012/6/10,13:29:50,354.00,5190.94,40.52,44.00,100266,23.50,0,0,0,0,0,0,33,234,0.00,0.13,0.91,344.00,-560.00,54.00,301.56
67,2012/6/10,13:29:52,353.00,5168.55,40.63,44.00,100265,24.00,0,0,0,0,0,0,34,234,0.00,0.13,0.91,344.00,-562.00,53.00,301.47
