secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,12:06:51,474.00,8469.84,28.78,36.80,100248,24.09,0,0,0,0,0,24,12,235,0.09,0.05,0.92,428.00,-75.00,-110.00,350.06
5,2012/6/10,12:06:53,474.00,8469.84,28.78,36.80,100254,24.34,0,0,0,0,0,22,19,237,0.09,0.07,0.92,428.00,-75.00,-109.00,350.06
7,2012/6/10,12:06:55,475.00,8503.19,28.69,36.80,100257,24.68,0,0,0,0,0,23,8,238,0.09,0.03,0.93,428.00,-75.00,-109.00,350.06
9,2012/6/10,12:06:57,475.00,8503.19,28.69,36.80,100253,23.83,0,1,0,0,0,21,11,238,0.08,0.04,0.93,428.00,-75.00,-109.00,350.06
11,2012/6/10,12:06:59,475.00,8503.19,28.69,36.80,100252,24.76,0,0,0,0,0,21,11,239,0.08,0.04,0.93,427.00,-75.00,-109.00,350.04
13,2012/6/10,12:07:01,475.00,8503.19,28.69,36.80,100259,23.33,0,0,0,0,0,22,11,239,0.09,0.04,0.93,428.00,-75.00,-109.00,350.06
15,2012/6/10,12:07:03,475.00,8503.19,28.69,36.90,100254,24.59,0,0,0,0,0,24,19,231,0.09,0.07,0.90,428.00,-75.00,-109.00,350.06
17,2012/6/10,12:07:05,474.00,8469.84,28.78,36.90,100255,24.43,0,0,0,0,0,20,13,233,0.08,0.05,0.91,428.00,-75.00,-109.00,350.06
19,2012/6/10,12:07:07,474.00,8469.84,28.78,36.90,100254,24.43,0,1,0,0,0,22,10,236,0.09,0.04,0.92,428.00,-75.00,-109.00,350.06
21,2012/6/10,12:07:09,475.00,8503.19,28.69,36.90,100257,24.00,0,0,0,0,0,22,11,239,0.09,0.04,0.93,428.00,-75.00,-108.00,350.06
23,2012/6/10,12:07:11,476.00,8536.67,28.60,36.90,100253,24.76,0,0,0,0,0,24,7,236,0.09,0.03,0.92,428.00,-75.00,-109.00,350.06
25,2012/6/10,12:07:13,476.00,8536.67,28.60,37.00,100252,24.51,0,0,0,0,0,23,11,237,0.09,0.04,0.92,427.00,-74.00,-109.00,350.17
27,2012/6/10,12:07:15,476.00,8536.67,28.60,37.00,100256,24.59,0,0,0,0,0,23,9,238,0.09,0.04,0.93,428.00,-75.00,-109.00,350.06
