secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
4,2012/6/10,13:38:53,403.00,6376.50,35.48,45.00,100264,24.85,0,0,0,0,0,0,-13,210,0.00,-0.05,0.82,-18.00,-477.00,621.00,267.84
6,2012/6/10,13:38:55,406.00,6455.20,35.19,45.00,100258,25.10,0,0,0,0,0,17,45,253,0.07,0.18,0.99,12.00,-446.00,627.00,271.54
8,2012/6/10,13:38:57,407.00,6481.61,35.09,45.00,100262,24.59,0,0,0,0,0,4,83,225,0.02,0.32,0.88,7.00,-463.00,641.00,270.87
10,2012/6/10,13:38:59,407.00,6481.61,35.09,45.00,100261,24.85,0,1,0,0,0,8,-21,207,0.03,-0.08,0.81,5.00,-440.00,624.00,270.65
12,2012/6/10,13:39:01,409.00,6534.67,34.89,45.00,100261,24.42,0,0,0,0,0,63,40,226,0.25,0.16,0.88,-34.00,-473.00,628.00,265.89
14,2012/6/10,13:39:03,411.00,6588.09,34.70,45.00,100263,24.51,0,0,0,0,0,48,74,225,0.19,0.29,0.88,-28.00,-493.00,643.00,266.75
16,2012/6/10,13:39:05,413.00,6641.85,34.50,45.00,100260,25.01,0,0,0,0,0,19,125,209,0.07,0.49,0.82,-18.00,-514.00,674.00,267.99
18,2012/6/10,13:39:07,415.00,6695.97,34.31,45.00,100257,24.51,0,0,1,0,0,11,17,256,0.04,0.07,1.00,-31.00,-452.00,650.00,266.08
20,2012/6/10,13:39:09,416.00,6723.16,34.21,45.00,100259,24.93,0,1,1,0,1,7,106,219,0.03,0.41,0.85,-60.00,-472.00,717.00,262.76
22,2012/6/10,13:39:11,417.00,6750.45,34.11,45.00,100263,24.42,0,0,0,0,0,-7,135,204,-0.03,0.53,0.80,-56.00,-481.00,742.00,263.36
24,2012/6/10,13:39:13,418.00,6777.82,34.02,45.00,100255,24.93,0,0,0,0,0,1,143,194,0.00,0.56,0.76,-56.00,-483.00,746.00,263.39
26,2012/6/10,13:39:15,419.00,6805.28,33.92,45.00,100262,24.51,0,0,0,0,0,-9,141,203,-0.04,0.55,0.79,-59.00,-481.00,751.00,263.01
28,2012/6/10,13:39:17,420.00,6832.84,33.82,45.00,100257,24.85,0,0,0,0,0,-8,142,200,-0.03,0.55,0.78,-59.00,-480.00,753.00,262.99
30,2012/6/10,13:39:19,420.00,6832.84,33.82,45.00,100252,25.60,0,0,0,0,0,3,-18,237,0.01,-0.07,0.92,-14.00,-379.00,687.00,267.88
32,2012/6/10,13:39:21,421.00,6860.48,33.73,45.00,100260,25.35,0,1,0,0,0,27,-8,239,0.11,-0.03,0.93,-46.00,-324.00,680.00,261.92
34,2012/6/10,13:39:23,421.00,6860.48,33.73,45.00,100262,24.42,0,0,0,0,0,-9,-16,244,-0.04,-0.06,0.95,-41.00,-312.00,687.00,262.51
36,2012/6/10,13:39:25,421.00,6860.48,33.73,45.00,100254,24.68,0,0,0,0,0,10,3,230,0.04,0.01,0.90,-52.00,-323.00,679.00,260.85
38,2012/6/10,13:39:27,422.00,6888.22,33.63,45.00,100253,24.42,0,0,0,0,0,-16,1,261,-0.06,0.00,1.02,-57.00,-309.00,684.00,259.55
40,2012/6/10,13:39:29,423.00,6916.05,33.54,45.00,100256,25.52,0,0,0,0,0,-5,-3,217,-0.02,-0.01,0.85,-56.00,-301.00,686.00,259.46
42,2012/6/10,13:39:31,423.00,6916.05,33.54,45.00,100251,24.59,0,0,0,0,0,-34,-15,325,-0.13,-0.06,1.27,-87.00,-272.00,696.00,252.26
44,2012/6/10,13:39:33,420.00,6832.84,33.82,45.10,100254,25.43,0,1,0,0,0,-22,-32,326,-0.09,-0.12,1.27,-55.00,-289.00,696.00,259.22
46,2012/6/10,13:39:35,418.00,6777.82,34.02,45.10,100257,24.93,0,0,0,0,0,-22,-20,310,-0.09,-0.08,1.21,-133.00,-277.00,693.00,244.35
48,2012/6/10,13:39:37,415.00,6695.97,34.31,45.10,100262,24.93,0,0,1,0,1,-17,1,261,-0.07,0.00,1.02,-150.00,-290.00,692.00,242.65
50,2012/6/10,13:39:39,412.00,6614.93,34.60,45.10,100260,24.00,0,0,0,0,1,19,45,235,0.07,0.18,0.92,-165.00,-311.00,691.00,242.05
52,2012/6/10,13:39:41,412.00,6614.93,34.60,45.10,100266,23.83,0,0,0,0,0,20,44,232,0.08,0.17,0.90,-169.00,-313.00,692.00,241.63
54,2012/6/10,13:39:43,413.00,6641.85,34.50,45.10,100259,24.34,0,1,0,0,0,9,64,233,0.04,0.25,0.91,-165.00,-323.00,689.00,242.94
56,2012/6/10,13:39:45,414.00,6668.87,34.41,45.10,100261,25.35,0,0,0,0,0,6,65,228,0.02,0.25,0.89,-164.00,-324.00,689.00,243.15
58,2012/6/10,13:39:47,414.00,6668.87,34.41,45.10,100259,24.00,0,0,0,0,0,7,62,232,0.03,0.24,0.90,-162.00,-322.00,689.00,243.29
60,2012/6/10,13:39:49,415.00,6695.97,34.31,45.10,100257,24.17,0,0,1,1,1,-7,105,218,-0.03,0.41,0.85,-134.00,-376.00,672.00,250.38
62,2012/6/10,13:39:51,415.00,6695.97,34.31,45.10,100260,24.93,0,0,0,0,0,-10,98,222,-0.04,0.38,0.87,-132.00,-370.00,673.00,250.37
64,2012/6/10,13:39:53,413.00,6641.85,34.50,45.10,100255,24.85,0,0,0,0,0,-2,-35,240,-0.01,-0.14,0.94,-101.00,-323.00,663.00,252.64
66,2012/6/10,13:39:55,411.00,6588.09,34.70,45.10,100252,25.10,0,1,0,0,0,-10,-38,272,-0.04,-0.15,1.06,-15.00,-368.00,654.00,267.67
68,2012/6/10,13:39:57,408.00,6508.10,34.99,45.10,100253,25.52,0,0,0,0,0,2,-23,231,0.01,-0.09,0.90,-38.00,-334.00,658.00,263.51
70,2012/6/10,13:39:59,408.00,6508.10,34.99,45.10,100257,25.69,0,0,0,0,0,-6,-20,231,-0.02,-0.08,0.90,-13.00,-360.00,656.00,267.93
