secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
5,2012/6/10,14:10:57,674.00,18945.39,11.28,38.30,63130,32.48,0,1,0,0,0,0,-28,236,0.00,-0.11,0.92,7.00,-428.00,652.00,270.94
7,2012/6/10,14:10:59,676.00,19111.12,11.10,38.30,63101,36.24,0,0,0,0,0,-1,-28,235,-0.00,-0.11,0.92,4.00,-433.00,651.00,270.53
9,2012/6/10,14:11:01,678.00,19278.79,10.92,38.30,63069,41.59,0,0,0,0,0,-1,-27,232,-0.00,-0.11,0.90,7.00,-420.00,653.00,270.95
11,2012/6/10,14:11:03,678.00,19278.79,10.92,38.30,63035,45.08,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,7.00,-390.00,658.00,271.03
13,2012/6/10,14:11:05,676.00,19111.12,11.10,38.30,63001,49.37,0,0,0,0,0,-1,-29,236,-0.00,-0.11,0.92,-12.00,-351.00,666.00,268.04
15,2012/6/10,14:11:07,674.00,18945.39,11.28,38.30,62969,52.59,0,1,0,0,0,0,-27,232,0.00,-0.11,0.90,-49.00,-326.00,672.00,261.45
17,2012/6/10,14:11:09,675.00,19028.02,11.19,38.20,62943,57.02,0,0,0,0,0,0,-27,232,0.00,-0.11,0.90,-79.00,-314.00,678.00,255.88
19,2012/6/10,14:11:11,678.00,19278.79,10.92,38.20,62913,60.65,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-97.00,-312.00,681.00,252.73
21,2012/6/10,14:11:13,679.00,19363.34,10.84,38.20,62889,64.81,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-97.00,-311.00,683.00,252.68
23,2012/6/10,14:11:15,681.00,19533.95,10.66,38.20,62855,68.57,0,0,0,0,0,-1,-27,233,-0.00,-0.11,0.91,-94.00,-309.00,684.00,253.08
25,2012/6/10,14:11:17,680.00,19448.40,10.75,38.20,62831,72.20,0,1,0,0,0,-2,-28,233,-0.01,-0.11,0.91,-92.00,-312.00,681.00,253.57
27,2012/6/10,14:11:19,676.00,19111.12,11.10,38.20,62806,76.37,0,0,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-88.00,-313.00,680.00,254.30
29,2012/6/10,14:11:21,671.00,18700.32,11.55,38.10,62775,80.27,0,0,0,0,0,0,-27,235,0.00,-0.11,0.92,-83.00,-316.00,679.00,255.28
31,2012/6/10,14:11:23,669.00,18539.24,11.73,38.10,62750,83.90,0,0,0,0,0,0,-28,234,0.00,-0.11,0.91,-72.00,-319.00,676.00,257.28
33,2012/6/10,14:11:25,668.00,18459.38,11.81,38.10,62720,87.26,0,0,0,0,0,0,-28,234,0.00,-0.11,0.91,-51.00,-323.00,675.00,261.03
35,2012/6/10,14:11:27,670.00,18619.55,11.64,38.10,62692,90.63,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,-18.00,-340.00,671.00,266.97
37,2012/6/10,14:11:29,671.00,18700.32,11.55,38.10,62669,93.86,0,1,0,0,0,0,-28,238,0.00,-0.11,0.93,9.00,-380.00,662.00,271.36
39,2012/6/10,14:11:31,672.00,18781.54,11.46,38.10,62635,98.44,0,0,0,0,0,-1,-28,235,-0.00,-0.11,0.92,9.00,-428.00,654.00,271.20
