secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
4,2012/6/10,13:42:53,396.00,6195.79,36.18,45.00,100254,24.93,0,0,0,0,0,-12,-22,237,-0.05,-0.09,0.92,-112.00,-284.00,665.00,248.48
6,2012/6/10,13:42:55,394.00,6144.90,36.38,45.00,100252,24.34,0,1,0,0,0,-10,-29,228,-0.04,-0.11,0.89,9.00,-335.00,655.00,271.54
8,2012/6/10,13:42:57,392.00,6094.33,36.58,45.00,100255,25.01,0,0,0,0,0,-4,-29,239,-0.02,-0.11,0.93,-19.00,-324.00,649.00,266.64
10,2012/6/10,13:42:59,391.00,6069.16,36.68,45.00,100254,24.93,0,0,0,0,0,-4,-26,229,-0.02,-0.10,0.89,-26.00,-307.00,656.00,265.16
12,2012/6/10,13:43:01,389.00,6019.07,36.88,45.00,100254,24.26,0,0,0,0,0,-3,-27,228,-0.01,-0.11,0.89,-85.00,-290.00,659.00,253.66
14,2012/6/10,13:43:03,389.00,6019.07,36.88,45.10,100262,23.67,0,0,0,0,0,3,-30,236,0.01,-0.12,0.92,-90.00,-294.00,656.00,252.98
16,2012/6/10,13:43:05,390.00,6044.08,36.78,45.00,100256,23.92,0,1,0,0,0,-4,-24,232,-0.02,-0.09,0.90,-90.00,-292.00,658.00,252.87
18,2012/6/10,13:43:07,391.00,6069.16,36.68,45.00,100259,24.26,0,0,0,0,0,-33,-46,258,-0.13,-0.18,1.01,-100.00,-283.00,663.00,250.54
20,2012/6/10,13:43:09,391.00,6069.16,36.68,45.10,100264,24.09,0,0,0,0,0,-15,-21,226,-0.06,-0.08,0.88,-109.00,-281.00,666.00,248.80
22,2012/6/10,13:43:11,390.00,6044.08,36.78,45.10,100257,23.92,0,0,0,0,0,1,-32,251,0.00,-0.12,0.98,-78.00,-285.00,662.00,254.69
24,2012/6/10,13:43:13,391.00,6069.16,36.68,45.10,100264,24.09,0,0,0,0,0,-9,-30,233,-0.04,-0.12,0.91,-81.00,-289.00,658.00,254.34
26,2012/6/10,13:43:15,393.00,6119.57,36.48,45.10,100262,24.17,0,0,0,0,0,3,-22,226,0.01,-0.09,0.88,-76.00,-285.00,661.00,255.07
28,2012/6/10,13:43:17,391.00,6069.16,36.68,45.10,100260,24.09,0,1,0,0,0,-4,-27,236,-0.02,-0.11,0.92,-71.00,-298.00,653.00,256.60
30,2012/6/10,13:43:19,391.00,6069.16,36.68,45.10,100266,24.17,0,0,0,0,0,-3,-26,237,-0.01,-0.10,0.92,-96.00,-286.00,661.00,251.44
32,2012/6/10,13:43:21,391.00,6069.16,36.68,45.10,100260,24.17,0,0,0,0,0,-14,-28,236,-0.05,-0.11,0.92,-123.00,-297.00,659.00,247.50
34,2012/6/10,13:43:23,389.00,6019.07,36.88,45.10,100256,24.34,0,0,0,0,0,-1,-32,243,-0.00,-0.12,0.95,-37.00,-301.00,657.00,262.99
36,2012/6/10,13:43:25,389.00,6019.07,36.88,45.10,100262,24.68,0,0,0,0,0,1,-35,223,0.00,-0.14,0.87,-63.00,-293.00,657.00,257.87
38,2012/6/10,13:43:27,389.00,6019.07,36.88,45.10,100258,24.17,0,1,0,0,0,1,-26,233,0.00,-0.10,0.91,-75.00,-289.00,658.00,255.45
40,2012/6/10,13:43:29,391.00,6069.16,36.68,45.10,100261,24.59,0,0,0,0,0,0,-31,245,0.00,-0.12,0.96,-39.00,-294.00,659.00,262.44
42,2012/6/10,13:43:31,391.00,6069.16,36.68,45.10,100260,24.17,0,0,0,0,0,-9,-23,235,-0.04,-0.09,0.92,-86.00,-300.00,653.00,254.00
44,2012/6/10,13:43:33,391.00,6069.16,36.68,45.10,100260,24.51,0,0,0,0,0,-1,-21,228,-0.00,-0.08,0.89,-128.00,-298.00,658.00,246.76
46,2012/6/10,13:43:35,389.00,6019.07,36.88,45.10,100264,24.43,0,0,0,0,0,-14,-37,250,-0.05,-0.14,0.97,-118.00,-302.00,655.00,248.66
48,2012/6/10,13:43:37,388.00,5994.14,36.98,45.10,100260,23.83,0,0,0,0,0,2,-24,232,0.01,-0.09,0.90,-128.00,-303.00,656.00,247.10
50,2012/6/10,13:43:39,390.00,6044.08,36.78,45.10,100264,24.00,0,1,0,0,0,3,-22,227,0.01,-0.09,0.89,-104.00,-294.00,657.00,250.52
52,2012/6/10,13:43:41,389.00,6019.07,36.88,45.10,100263,24.17,0,0,0,0,0,1,-22,221,0.00,-0.09,0.86,-96.00,-296.00,653.00,252.03
54,2012/6/10,13:43:43,387.00,5969.29,37.08,45.10,100262,24.26,0,0,0,0,0,-4,-23,228,-0.02,-0.09,0.89,-94.00,-291.00,657.00,252.10
56,2012/6/10,13:43:45,385.00,5919.83,37.28,45.10,100259,24.17,0,0,0,0,0,-1,-27,234,-0.00,-0.11,0.91,-82.00,-288.00,660.00,254.11
58,2012/6/10,13:43:47,384.00,5895.21,37.39,45.10,100259,24.43,0,0,0,0,0,-14,-12,211,-0.05,-0.05,0.82,-127.00,-299.00,660.00,246.99
60,2012/6/10,13:43:49,384.00,5895.21,37.39,45.10,100260,24.85,0,1,0,0,0,-21,-24,230,-0.08,-0.09,0.90,-119.00,-299.00,659.00,248.30
62,2012/6/10,13:43:51,384.00,5895.21,37.39,45.10,100247,24.59,0,0,0,0,0,-52,-33,233,-0.20,-0.13,0.91,-98.00,-392.00,630.00,255.96
64,2012/6/10,13:43:53,385.00,5919.83,37.28,45.00,100251,24.51,0,0,0,0,0,-2,-22,206,-0.01,-0.09,0.80,-152.00,-433.00,651.00,250.66
66,2012/6/10,13:43:55,385.00,5919.83,37.28,45.00,100249,24.51,0,0,0,0,0,4,-27,239,0.02,-0.11,0.93,-132.00,-391.00,638.00,251.35
68,2012/6/10,13:43:57,387.00,5969.29,37.08,45.10,100260,23.92,0,0,0,0,0,8,-31,224,0.03,-0.12,0.87,-154.00,-396.00,646.00,248.75
70,2012/6/10,13:43:59,391.00,6069.16,36.68,45.00,100260,24.00,0,0,0,0,0,-3,-27,239,-0.01,-0.11,0.93,-120.00,-428.00,634.00,254.34
72,2012/6/10,13:44:01,395.00,6170.30,36.28,45.00,100262,24.34,0,1,0,0,0,-4,-33,252,-0.02,-0.13,0.98,18.00,-353.00,643.00,272.92
74,2012/6/10,13:44:03,397.00,6221.36,36.08,45.00,100257,24.51,0,0,0,0,0,0,-22,214,0.00,-0.09,0.83,-60.00,-312.00,645.00,259.11
76,2012/6/10,13:44:05,397.00,6221.36,36.08,45.00,100254,24.59,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-73.00,-295.00,654.00,256.10
78,2012/6/10,13:44:07,397.00,6221.36,36.08,45.00,100256,24.26,0,0,0,0,0,-1,-25,227,-0.00,-0.10,0.89,-32.00,-306.00,651.00,264.03
80,2012/6/10,13:44:09,396.00,6195.79,36.18,45.00,100257,24.59,0,0,0,0,0,-5,-32,259,-0.02,-0.12,1.01,-18.00,-315.00,649.00,266.73
