secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,12:08:51,480.00,8671.82,28.24,37.70,100254,23.75,0,0,0,0,0,22,10,238,0.09,0.04,0.93,427.00,-73.00,-107.00,350.30
5,2012/6/10,12:08:53,480.00,8671.82,28.24,37.70,100253,24.93,0,0,0,0,0,21,10,237,0.08,0.04,0.92,427.00,-75.00,-107.00,350.04
7,2012/6/10,12:08:55,480.00,8671.82,28.24,37.80,100250,24.43,0,0,0,0,0,22,9,237,0.09,0.04,0.92,425.00,-74.00,-107.00,350.12
9,2012/6/10,12:08:57,479.00,8637.85,28.33,37.80,100251,24.17,0,1,0,0,0,20,11,238,0.08,0.04,0.93,424.00,-73.00,-107.00,350.23
11,2012/6/10,12:08:59,479.00,8637.85,28.33,37.80,100253,23.58,0,0,0,0,0,22,11,238,0.09,0.04,0.93,424.00,-74.00,-108.00,350.10
13,2012/6/10,12:09:01,479.00,8637.85,28.33,37.80,100255,23.92,0,0,0,0,0,21,10,237,0.08,0.04,0.92,425.00,-73.00,-108.00,350.25
15,2012/6/10,12:09:03,479.00,8637.85,28.33,37.80,100254,23.92,0,0,0,0,0,22,10,237,0.09,0.04,0.92,425.00,-74.00,-108.00,350.12
17,2012/6/10,12:09:05,479.00,8637.85,28.33,37.80,100252,24.17,0,0,0,0,0,21,11,239,0.08,0.04,0.93,424.00,-74.00,-107.00,350.10
19,2012/6/10,12:09:07,479.00,8637.85,28.33,37.80,100250,24.26,0,1,0,0,0,23,9,238,0.09,0.04,0.93,426.00,-75.00,-107.00,350.02
21,2012/6/10,12:09:09,479.00,8637.85,28.33,37.90,100254,23.84,0,0,0,0,0,20,10,238,0.08,0.04,0.93,425.00,-74.00,-107.00,350.12
23,2012/6/10,12:09:11,478.00,8604.00,28.42,37.90,100254,24.01,0,0,0,0,0,21,10,236,0.08,0.04,0.92,425.00,-73.00,-107.00,350.25
25,2012/6/10,12:09:13,479.00,8637.85,28.33,37.90,100250,24.01,0,0,0,0,0,15,2,223,0.06,0.01,0.87,424.00,-73.00,-107.00,350.23
