secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
8,2012/6/10,15:20:55,1009.00,707020.56,-47.52,8.30,14133,60.78,0,1,0,0,0,0,-28,237,0.00,-0.11,0.92,-127.00,-370.00,806.00,251.06
10,2012/6/10,15:20:57,1008.00,659234.50,-46.62,8.40,14121,63.17,0,0,0,0,0,1,-29,239,0.00,-0.11,0.93,-114.00,-382.00,797.00,253.38
12,2012/6/10,15:20:59,1008.00,659234.50,-46.62,8.30,14112,69.75,0,0,0,0,0,0,-29,240,0.00,-0.11,0.94,-56.00,-390.00,793.00,261.83
14,2012/6/10,15:21:01,1008.00,659234.50,-46.62,8.30,14103,72.74,0,0,0,0,0,0,-30,247,0.00,-0.12,0.96,-3.00,-462.00,777.00,269.63
16,2012/6/10,15:21:03,1007.00,617415.62,-45.76,8.30,14094,85.32,0,0,0,0,0,-1,-32,251,-0.00,-0.12,0.98,-40.00,-544.00,767.00,265.79
18,2012/6/10,15:21:05,1007.00,617415.62,-45.76,8.30,14087,92.51,0,1,0,0,0,0,-28,236,0.00,-0.11,0.92,-141.00,-532.00,779.00,255.16
20,2012/6/10,15:21:07,1007.00,617415.62,-45.76,8.20,14057,102.11,0,0,0,0,0,1,-30,235,0.00,-0.12,0.92,-171.00,-487.00,786.00,250.65
22,2012/6/10,15:21:09,1007.00,617415.62,-45.76,8.20,14055,103.91,0,0,0,0,0,0,-31,247,0.00,-0.12,0.96,-174.00,-463.00,789.00,249.40
24,2012/6/10,15:21:11,1007.00,617415.62,-45.76,8.20,14049,111.11,0,0,0,0,0,1,-30,243,0.00,-0.12,0.95,-166.00,-490.00,785.00,251.28
26,2012/6/10,15:21:13,1007.00,617415.62,-45.76,8.20,14038,115.92,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-135.00,-513.00,774.00,255.26
28,2012/6/10,15:21:15,1007.00,617415.62,-45.76,8.20,14020,130.35,0,1,0,0,0,1,-28,239,0.00,-0.11,0.93,-62.00,-552.00,768.00,263.59
30,2012/6/10,15:21:17,1007.00,617415.62,-45.76,8.20,14016,126.74,0,0,0,0,0,1,-30,246,0.00,-0.12,0.96,-14.00,-509.00,767.00,268.42
32,2012/6/10,15:21:19,1007.00,617415.62,-45.76,8.20,14005,140.58,0,0,0,0,0,0,-30,247,0.00,-0.12,0.96,6.00,-441.00,786.00,270.78
34,2012/6/10,15:21:21,1006.00,580520.37,-44.95,8.20,13993,145.40,0,0,0,0,0,1,-29,237,0.00,-0.11,0.92,-1.00,-419.00,792.00,269.86
36,2012/6/10,15:21:23,1006.00,580520.37,-44.95,8.10,13981,147.81,0,0,0,0,0,0,-30,247,0.00,-0.12,0.96,-47.00,-389.00,796.00,263.11
38,2012/6/10,15:21:25,1006.00,580520.37,-44.95,8.10,13961,161.68,0,1,0,0,0,0,-29,245,0.00,-0.11,0.96,6.00,-421.00,795.00,270.82
40,2012/6/10,15:21:27,1004.00,518379.59,-43.45,8.10,13954,168.93,0,0,0,0,0,0,-29,249,0.00,-0.11,0.97,-16.00,-432.00,782.00,267.88
42,2012/6/10,15:21:29,1006.00,580520.37,-44.95,8.10,13927,181.01,0,0,0,0,0,1,-28,236,0.00,-0.11,0.92,-9.00,-554.00,775.00,269.07
44,2012/6/10,15:21:31,1006.00,580520.37,-44.95,8.10,13912,194.32,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-36.00,-532.00,766.00,266.13
46,2012/6/10,15:21:33,1007.00,617415.62,-45.76,8.10,13888,200.38,0,0,0,0,0,1,-27,229,0.00,-0.11,0.89,-166.00,-533.00,791.00,252.70
48,2012/6/10,15:21:35,1007.00,617415.62,-45.76,8.00,13883,215.54,0,1,0,0,0,1,-30,248,0.00,-0.12,0.97,-119.00,-521.00,771.00,257.13
50,2012/6/10,15:21:37,1008.00,659234.50,-46.62,8.00,13874,219.18,0,0,0,0,0,0,-28,245,0.00,-0.11,0.96,-198.00,-455.00,803.00,246.48
52,2012/6/10,15:21:39,1008.00,659234.50,-46.62,8.00,13845,230.11,0,0,0,0,0,2,-28,236,0.01,-0.11,0.92,-154.00,-495.00,780.00,252.72
54,2012/6/10,15:21:41,1008.00,659234.50,-46.62,8.00,13835,247.13,0,0,0,0,0,1,-28,232,0.00,-0.11,0.90,-188.00,-472.00,796.00,248.28
56,2012/6/10,15:21:43,1008.00,659234.50,-46.62,8.00,13816,248.35,0,0,0,0,0,2,-29,235,0.01,-0.11,0.92,-102.00,-532.00,769.00,259.15
58,2012/6/10,15:21:45,1008.00,659234.50,-46.62,8.00,13806,256.87,0,1,0,0,0,1,-27,228,0.00,-0.11,0.89,-69.00,-559.00,772.00,262.96
60,2012/6/10,15:21:47,1009.00,707020.56,-47.52,8.00,13798,262.96,0,0,0,0,0,1,-30,242,0.00,-0.12,0.94,-4.00,-455.00,779.00,269.50
62,2012/6/10,15:21:49,1009.00,707020.56,-47.52,8.00,13795,269.06,0,0,0,0,0,0,-32,252,0.00,-0.12,0.98,-25.00,-398.00,797.00,266.41
