secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
5,2012/6/10,14:16:58,704.00,21649.66,8.57,35.90,56649,35.15,0,1,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-37.00,-328.00,684.00,263.56
7,2012/6/10,14:17:00,703.00,21551.34,8.67,35.90,56616,40.23,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-39.00,-328.00,683.00,263.22
9,2012/6/10,14:17:02,701.00,21356.55,8.85,35.90,56584,45.90,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-39.00,-326.00,685.00,263.18
11,2012/6/10,14:17:04,699.00,21164.17,9.03,35.90,56547,51.28,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-33.00,-337.00,680.00,264.41
13,2012/6/10,14:17:06,697.00,20974.14,9.21,35.80,56499,58.00,0,0,0,0,0,0,-27,240,0.00,-0.11,0.94,-30.00,-330.00,684.00,264.81
15,2012/6/10,14:17:08,696.00,20880.00,9.30,35.80,56453,64.74,0,1,0,0,0,0,-29,238,0.00,-0.11,0.93,-29.00,-339.00,680.00,265.11
17,2012/6/10,14:17:10,698.00,21068.86,9.12,35.80,56402,72.07,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-44.00,-327.00,685.00,262.34
19,2012/6/10,14:17:12,699.00,21164.17,9.03,35.80,56355,80.31,0,0,0,0,0,-1,-28,239,-0.00,-0.11,0.93,-67.00,-320.00,687.00,258.17
21,2012/6/10,14:17:14,699.00,21164.17,9.03,35.80,56297,87.81,0,0,0,0,0,-1,-29,239,-0.00,-0.11,0.93,-111.00,-327.00,688.00,251.25
23,2012/6/10,14:17:16,701.00,21356.55,8.85,35.80,56245,96.21,0,0,0,0,0,-1,-27,236,-0.00,-0.11,0.92,-144.00,-348.00,688.00,247.52
25,2012/6/10,14:17:18,704.00,21649.66,8.57,35.80,56189,104.62,0,1,0,0,0,0,-28,237,0.00,-0.11,0.92,-148.00,-374.00,681.00,248.41
27,2012/6/10,14:17:20,709.00,22150.61,8.12,35.70,56124,113.78,0,0,0,0,0,-1,-26,234,-0.00,-0.10,0.91,-160.00,-387.00,684.00,247.54
29,2012/6/10,14:17:22,714.00,22667.77,7.65,35.70,56071,121.90,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-147.00,-387.00,678.00,249.20
31,2012/6/10,14:17:24,719.00,23201.94,7.19,35.70,56014,130.48,0,0,0,0,0,1,-27,234,0.00,-0.11,0.91,-156.00,-379.00,685.00,247.63
33,2012/6/10,14:17:26,724.00,23753.98,6.72,35.70,55960,139.52,0,0,0,0,0,0,-25,234,0.00,-0.10,0.91,-132.00,-350.00,683.00,249.34
35,2012/6/10,14:17:28,728.00,24209.08,6.35,35.70,55899,149.02,0,0,0,0,0,-2,-27,232,-0.01,-0.11,0.90,-112.00,-315.00,695.00,250.43
37,2012/6/10,14:17:30,731.00,24558.60,6.06,35.70,55839,156.57,0,1,0,0,0,2,-30,236,0.01,-0.12,0.92,-49.00,-332.00,680.00,261.60
39,2012/6/10,14:17:32,735.00,25035.94,5.68,35.70,55776,166.38,0,0,0,0,0,0,-27,238,0.00,-0.11,0.93,-8.00,-348.00,682.00,268.68
41,2012/6/10,14:17:34,739.00,25526.73,5.30,35.60,55721,174.40,0,0,0,0,0,-1,-27,236,-0.00,-0.11,0.92,0.00,-382.00,669.00,270.00
