secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
7,2012/6/10,15:02:56,991.00,303803.78,-36.09,17.70,22685,48.32,0,1,0,0,0,0,-29,241,0.00,-0.11,0.94,-151.00,-402.00,753.00,249.41
9,2012/6/10,15:02:58,991.00,303803.78,-36.09,17.70,22663,53.53,0,0,0,0,0,-1,-30,246,-0.00,-0.12,0.96,-181.00,-396.00,768.00,245.44
11,2012/6/10,15:03:00,991.00,303803.78,-36.09,17.60,22640,63.23,0,0,0,0,0,0,-30,247,0.00,-0.12,0.96,-143.00,-474.00,741.00,253.21
13,2012/6/10,15:03:02,991.00,303803.78,-36.09,17.60,22618,74.80,0,0,0,0,0,0,-30,240,0.00,-0.12,0.94,-86.00,-530.00,733.00,260.78
15,2012/6/10,15:03:04,992.00,313920.00,-36.55,17.60,22582,84.89,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-17.00,-464.00,729.00,267.90
17,2012/6/10,15:03:06,991.00,303803.78,-36.09,17.60,22568,94.24,0,1,0,0,0,0,-29,247,0.00,-0.11,0.96,-3.00,-387.00,758.00,269.56
19,2012/6/10,15:03:08,992.00,313920.00,-36.55,17.60,22530,104.35,0,0,0,0,0,1,-29,244,0.00,-0.11,0.95,-51.00,-377.00,751.00,262.30
21,2012/6/10,15:03:10,993.00,324711.34,-37.03,17.50,22503,115.22,0,0,0,0,0,1,-27,232,0.00,-0.11,0.90,4.00,-399.00,755.00,270.57
23,2012/6/10,15:03:12,993.00,324711.34,-37.03,17.50,22471,126.10,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-18.00,-491.00,729.00,267.90
25,2012/6/10,15:03:14,993.00,324711.34,-37.03,17.50,22454,132.10,0,0,0,0,0,0,-29,234,0.00,-0.11,0.91,-135.00,-507.00,742.00,255.09
27,2012/6/10,15:03:16,994.00,336246.28,-37.52,17.50,22441,139.24,0,1,0,0,0,0,-28,238,0.00,-0.11,0.93,-148.00,-454.00,743.00,251.94
29,2012/6/10,15:03:18,994.00,336246.28,-37.52,17.50,22418,147.14,0,0,0,0,0,-1,-28,242,-0.00,-0.11,0.94,-184.00,-440.00,761.00,247.31
31,2012/6/10,15:03:20,994.00,336246.28,-37.52,17.40,22401,151.65,0,0,0,0,0,-1,-30,244,-0.00,-0.12,0.95,-131.00,-486.00,738.00,254.91
33,2012/6/10,15:03:22,995.00,348605.84,-38.03,17.40,22383,159.93,0,0,0,0,0,1,-31,244,0.00,-0.12,0.95,-61.00,-535.00,732.00,263.50
35,2012/6/10,15:03:24,995.00,348605.84,-38.03,17.40,22362,168.98,0,0,0,0,0,0,-29,239,0.00,-0.11,0.93,-7.00,-467.00,732.00,269.14
37,2012/6/10,15:03:26,994.00,336246.28,-37.52,17.40,22337,175.76,0,1,0,0,0,0,-29,242,0.00,-0.11,0.94,14.00,-443.00,744.00,271.81
39,2012/6/10,15:03:28,994.00,336246.28,-37.52,17.40,22327,182.18,0,0,0,0,0,0,-30,242,0.00,-0.12,0.94,-5.00,-430.00,740.00,269.33
41,2012/6/10,15:03:30,994.00,336246.28,-37.52,17.30,22311,182.93,0,0,0,0,0,0,-29,246,0.00,-0.11,0.96,6.00,-495.00,736.00,270.69
43,2012/6/10,15:03:32,994.00,336246.28,-37.52,17.30,22297,191.24,0,0,0,0,0,0,-29,244,0.00,-0.11,0.95,-72.00,-517.00,730.00,262.07
45,2012/6/10,15:03:34,994.00,336246.28,-37.52,17.30,22280,198.04,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-178.00,-454.00,757.00,248.59
47,2012/6/10,15:03:36,994.00,336246.28,-37.52,17.30,22268,205.22,0,1,0,0,0,0,-28,236,0.00,-0.11,0.92,-158.00,-383.00,764.00,247.58
49,2012/6/10,15:03:38,994.00,336246.28,-37.52,17.30,22255,210.14,0,0,0,0,0,-1,-29,243,-0.00,-0.11,0.95,-92.00,-349.00,769.00,255.23
51,2012/6/10,15:03:40,993.00,324711.34,-37.03,17.20,22239,213.92,0,0,0,0,0,0,-31,248,0.00,-0.12,0.97,-31.00,-392.00,749.00,265.48
53,2012/6/10,15:03:42,992.00,313920.00,-36.55,17.20,22221,223.01,0,0,0,0,0,0,-29,239,0.00,-0.11,0.93,-2.00,-420.00,745.00,269.73
55,2012/6/10,15:03:44,993.00,324711.34,-37.03,17.20,22211,226.42,0,0,0,0,0,0,-30,241,0.00,-0.12,0.94,-8.00,-406.00,749.00,268.87
57,2012/6/10,15:03:46,993.00,324711.34,-37.03,17.20,22196,231.35,0,0,0,0,0,0,-30,243,0.00,-0.12,0.95,-39.00,-368.00,760.00,263.95
59,2012/6/10,15:03:48,993.00,324711.34,-37.03,17.20,22176,238.56,0,1,0,0,0,0,-29,242,0.00,-0.11,0.94,-134.00,-365.00,765.00,249.84
61,2012/6/10,15:03:50,992.00,313920.00,-36.55,17.20,22163,245.39,0,0,0,0,0,1,-28,235,0.00,-0.11,0.92,-161.00,-476.00,750.00,251.31
63,2012/6/10,15:03:52,992.00,313920.00,-36.55,17.10,22145,251.85,0,0,0,0,0,0,-32,243,0.00,-0.12,0.95,-62.00,-521.00,730.00,263.21
65,2012/6/10,15:03:54,992.00,313920.00,-36.55,17.10,22134,253.75,0,0,0,0,0,-1,-30,247,-0.00,-0.12,0.96,4.00,-460.00,737.00,270.50
67,2012/6/10,15:03:56,991.00,303803.78,-36.09,17.10,22123,259.07,0,0,0,0,0,1,-29,239,0.00,-0.11,0.93,-10.00,-409.00,747.00,268.60
69,2012/6/10,15:03:58,991.00,303803.78,-36.09,17.10,22095,269.72,0,1,0,0,0,1,-30,245,0.00,-0.12,0.96,-30.00,-378.00,757.00,265.46
71,2012/6/10,15:04:00,991.00,303803.78,-36.09,17.10,22080,271.62,0,0,0,0,0,0,-30,247,0.00,-0.12,0.96,2.00,-438.00,742.00,270.26
73,2012/6/10,15:04:02,991.00,303803.78,-36.09,17.00,22069,276.19,0,0,0,0,0,0,-31,249,0.00,-0.12,0.97,4.00,-494.00,736.00,270.46
75,2012/6/10,15:04:04,992.00,313920.00,-36.55,17.00,22060,286.10,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-132.00,-501.00,741.00,255.24
77,2012/6/10,15:04:06,993.00,324711.34,-37.03,17.00,22042,291.44,0,0,0,0,0,2,-29,238,0.01,-0.11,0.93,-167.00,-393.00,766.00,246.98
79,2012/6/10,15:04:08,993.00,324711.34,-37.03,17.00,22026,294.87,0,1,0,0,0,0,-31,242,0.00,-0.12,0.94,-42.00,-378.00,755.00,263.66
81,2012/6/10,15:04:10,991.00,303803.78,-36.09,16.90,22010,302.12,0,0,0,0,0,1,-30,243,0.00,-0.12,0.95,9.00,-445.00,743.00,271.16
83,2012/6/10,15:04:12,991.00,303803.78,-36.09,16.90,21992,307.85,0,0,0,0,0,0,-29,239,0.00,-0.11,0.93,-28.00,-502.00,730.00,266.81
85,2012/6/10,15:04:14,990.00,294300.28,-35.63,16.90,21975,313.96,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-9.00,-500.00,733.00,268.97
87,2012/6/10,15:04:16,990.00,294300.28,-35.63,16.90,21958,320.84,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-3.00,-474.00,735.00,269.64
89,2012/6/10,15:04:18,991.00,303803.78,-36.09,16.80,21947,326.20,0,1,0,0,0,1,-29,239,0.00,-0.11,0.93,-31.00,-373.00,761.00,265.25
91,2012/6/10,15:04:20,991.00,303803.78,-36.09,16.80,21928,331.56,0,0,0,0,0,-1,-29,240,-0.00,-0.11,0.94,-143.00,-374.00,765.00,249.08
