secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
9,2012/6/10,15:30:55,1001.00,446355.03,-41.44,4.90,10707,61.38,0,1,0,0,0,0,-31,250,0.00,-0.12,0.97,-83.00,-380.00,815.00,257.68
11,2012/6/10,15:30:57,1000.00,426521.71,-40.82,4.90,10686,79.54,0,0,0,0,0,1,-29,241,0.00,-0.11,0.94,-68.00,-400.00,804.00,260.35
13,2012/6/10,15:30:59,1000.00,426521.71,-40.82,4.90,10655,96.95,0,0,0,0,0,1,-28,233,0.00,-0.11,0.91,-79.00,-386.00,812.00,258.43
15,2012/6/10,15:31:01,1000.00,426521.71,-40.82,4.90,10649,99.33,0,0,0,0,0,1,-29,241,0.00,-0.11,0.94,-31.00,-398.00,813.00,265.55
17,2012/6/10,15:31:03,1000.00,426521.71,-40.82,4.90,10652,108.05,0,0,0,0,0,1,-31,251,0.00,-0.12,0.98,-38.00,-406.00,806.00,264.65
19,2012/6/10,15:31:05,1000.00,426521.71,-40.82,4.90,10634,119.94,0,1,0,0,0,0,-30,249,0.00,-0.12,0.97,0.00,-445.00,799.00,270.00
21,2012/6/10,15:31:07,999.00,408341.50,-40.22,4.90,10615,128.68,0,0,0,0,0,1,-28,231,0.00,-0.11,0.90,-21.00,-415.00,805.00,267.10
23,2012/6/10,15:31:09,998.00,391616.06,-39.64,4.90,10600,139.01,0,0,0,0,0,1,-30,247,0.00,-0.12,0.96,0.00,-459.00,794.00,270.00
25,2012/6/10,15:31:11,998.00,391616.06,-39.64,4.90,10590,149.35,0,0,0,0,0,0,-29,245,0.00,-0.11,0.96,-20.00,-430.00,799.00,267.34
27,2012/6/10,15:31:13,997.00,376175.90,-39.09,4.90,10580,162.10,0,0,0,0,0,0,-30,247,0.00,-0.12,0.96,-20.00,-423.00,801.00,267.29
29,2012/6/10,15:31:15,997.00,376175.90,-39.09,4.90,10567,170.87,0,1,0,0,0,1,-27,231,0.00,-0.11,0.90,-25.00,-412.00,805.00,266.53
31,2012/6/10,15:31:17,996.00,361880.03,-38.55,4.90,10549,178.84,0,0,0,0,0,1,-30,248,0.00,-0.12,0.97,-29.00,-416.00,803.00,266.01
33,2012/6/10,15:31:19,995.00,348605.84,-38.03,4.80,10547,187.63,0,0,0,0,0,0,-31,253,0.00,-0.12,0.99,-8.00,-439.00,799.00,268.96
35,2012/6/10,15:31:21,995.00,348605.84,-38.03,4.80,10535,194.02,0,0,0,0,0,1,-30,239,0.00,-0.12,0.93,0.00,-466.00,792.00,270.00
37,2012/6/10,15:31:23,995.00,348605.84,-38.03,4.80,10524,202.82,0,0,0,0,0,1,-28,237,0.00,-0.11,0.92,-5.00,-509.00,784.00,269.44
39,2012/6/10,15:31:25,995.00,348605.84,-38.03,4.80,10516,211.62,0,1,0,0,0,0,-28,240,0.00,-0.11,0.94,-7.00,-520.00,784.00,269.23
41,2012/6/10,15:31:27,996.00,361880.03,-38.55,4.80,10509,210.02,0,0,0,0,0,0,-30,249,0.00,-0.12,0.97,-58.00,-545.00,779.00,263.93
43,2012/6/10,15:31:29,997.00,376175.90,-39.09,4.80,10501,214.02,0,0,0,0,0,1,-31,254,0.00,-0.12,0.99,-83.00,-554.00,781.00,261.48
45,2012/6/10,15:31:31,998.00,391616.06,-39.64,4.80,10490,225.24,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-133.00,-526.00,786.00,255.81
47,2012/6/10,15:31:33,999.00,408341.50,-40.22,4.80,10486,229.25,0,0,0,0,0,1,-29,241,0.00,-0.11,0.94,-170.00,-507.00,799.00,251.46
49,2012/6/10,15:31:35,1000.00,426521.71,-40.82,4.80,10474,242.10,0,1,0,0,0,0,-30,246,0.00,-0.12,0.96,-169.00,-495.00,798.00,251.15
51,2012/6/10,15:31:37,1000.00,426521.71,-40.82,4.80,10471,243.70,0,0,0,0,0,1,-29,241,0.00,-0.11,0.94,-183.00,-499.00,805.00,249.86
53,2012/6/10,15:31:39,1001.00,446355.03,-41.44,4.80,10460,242.90,0,0,0,0,0,1,-28,239,0.00,-0.11,0.93,-153.00,-521.00,793.00,253.63
55,2012/6/10,15:31:41,1001.00,446355.03,-41.44,4.80,10457,257.37,0,0,0,0,0,1,-31,247,0.00,-0.12,0.96,-162.00,-516.00,797.00,252.57
57,2012/6/10,15:31:43,1002.00,468077.53,-42.08,4.70,10453,259.78,0,0,0,0,0,1,-29,244,0.00,-0.11,0.95,-166.00,-503.00,797.00,251.74
59,2012/6/10,15:31:45,1002.00,468077.53,-42.08,4.70,10440,267.83,0,1,0,0,0,1,-28,242,0.00,-0.11,0.94,-181.00,-463.00,806.00,248.65
61,2012/6/10,15:31:47,1001.00,446355.03,-41.44,4.70,10439,273.46,0,0,0,0,0,1,-27,234,0.00,-0.11,0.91,-178.00,-429.00,813.00,247.47
63,2012/6/10,15:31:49,1001.00,446355.03,-41.44,4.70,10426,282.33,0,0,0,0,0,1,-29,246,0.00,-0.11,0.96,-140.00,-381.00,822.00,249.82
65,2012/6/10,15:31:51,1001.00,446355.03,-41.44,4.70,10423,281.52,0,0,0,0,0,1,-31,248,0.00,-0.12,0.97,-118.00,-377.00,820.00,252.62
67,2012/6/10,15:31:53,1001.00,446355.03,-41.44,4.70,10416,295.23,0,0,0,0,0,1,-29,243,0.00,-0.11,0.95,-56.00,-380.00,819.00,261.62
69,2012/6/10,15:31:55,1000.00,426521.71,-40.82,4.70,10411,289.59,0,1,0,0,0,0,-30,241,0.00,-0.12,0.94,-66.00,-381.00,818.00,260.17
71,2012/6/10,15:31:57,999.00,408341.50,-40.22,4.70,10400,300.08,0,0,0,0,0,1,-30,245,0.00,-0.12,0.96,-59.00,-389.00,813.00,261.38
73,2012/6/10,15:31:59,998.00,391616.06,-39.64,4.70,10395,304.93,0,0,0,0,0,0,-31,251,0.00,-0.12,0.98,-101.00,-376.00,819.00,254.96
75,2012/6/10,15:32:01,997.00,376175.90,-39.09,4.70,10381,312.20,0,0,0,0,0,1,-30,245,0.00,-0.12,0.96,-127.00,-382.00,818.00,251.61
77,2012/6/10,15:32:03,996.00,361880.03,-38.55,4.70,10371,323.53,0,0,0,0,0,1,-28,233,0.00,-0.11,0.91,-167.00,-396.00,822.00,247.13
79,2012/6/10,15:32:05,995.00,348605.84,-38.03,4.70,10374,325.96,0,1,0,0,0,0,-27,236,0.00,-0.11,0.92,-148.00,-392.00,817.00,249.32
81,2012/6/10,15:32:07,996.00,361880.03,-38.55,4.70,10361,336.49,0,0,0,0,0,0,-30,243,0.00,-0.12,0.95,-151.00,-386.00,821.00,248.63
83,2012/6/10,15:32:09,996.00,361880.03,-38.55,4.70,10351,342.97,0,0,0,0,0,1,-30,247,0.00,-0.12,0.96,-85.00,-382.00,815.00,257.46
85,2012/6/10,15:32:11,995.00,348605.84,-38.03,4.70,10345,351.90,0,0,0,0,0,1,-28,238,0.00,-0.11,0.93,-54.00,-389.00,813.00,262.10
87,2012/6/10,15:32:13,995.00,348605.84,-38.03,4.60,10331,360.02,0,0,0,0,0,1,-28,240,0.00,-0.11,0.94,-9.00,-428.00,804.00,268.80
89,2012/6/10,15:32:15,995.00,348605.84,-38.03,4.60,10326,353.52,0,1,0,0,0,0,-30,244,0.00,-0.12,0.95,-2.00,-446.00,799.00,269.74
91,2012/6/10,15:32:17,995.00,348605.84,-38.03,4.60,10319,370.58,0,0,0,0,0,1,-29,242,0.00,-0.11,0.94,8.00,-470.00,795.00,270.98
93,2012/6/10,15:32:19,995.00,348605.84,-38.03,4.60,10311,370.58,0,0,0,0,0,1,-29,240,0.00,-0.11,0.94,-7.00,-446.00,797.00,269.10
95,2012/6/10,15:32:21,994.00,336246.28,-37.52,4.60,10295,384.41,0,0,0,0,0,1,-29,239,0.00,-0.11,0.93,-12.00,-434.00,800.00,268.42
