secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,12:12:53,478.00,8604.00,28.42,39.00,100256,23.16,0,0,0,0,0,24,11,235,0.09,0.04,0.92,421.00,-68.00,-105.00,350.82
5,2012/6/10,12:12:55,477.00,8570.28,28.51,39.00,100254,24.01,0,0,0,0,0,21,12,237,0.08,0.05,0.92,421.00,-67.00,-105.00,350.96
7,2012/6/10,12:12:57,477.00,8570.28,28.51,39.00,100258,23.67,0,1,0,0,0,22,10,238,0.09,0.04,0.93,421.00,-68.00,-105.00,350.82
9,2012/6/10,12:12:59,477.00,8570.28,28.51,39.00,100258,23.50,0,0,0,0,0,23,9,238,0.09,0.04,0.93,421.00,-67.00,-104.00,350.96
11,2012/6/10,12:13:01,477.00,8570.28,28.51,39.00,100252,23.92,0,0,0,0,0,22,10,238,0.09,0.04,0.93,420.00,-68.00,-104.00,350.80
13,2012/6/10,12:13:03,477.00,8570.28,28.51,39.00,100254,23.67,0,0,0,0,0,23,10,237,0.09,0.04,0.92,421.00,-69.00,-105.00,350.69
15,2012/6/10,12:13:05,478.00,8604.00,28.42,39.00,100257,23.42,0,0,0,0,0,31,1,237,0.12,0.00,0.92,421.00,-68.00,-104.00,350.82
17,2012/6/10,12:13:07,478.00,8604.00,28.42,39.00,100255,23.33,0,1,0,0,0,23,10,238,0.09,0.04,0.93,420.00,-67.00,-104.00,350.94
19,2012/6/10,12:13:09,478.00,8604.00,28.42,39.00,100257,23.50,0,0,0,0,0,23,12,238,0.09,0.05,0.93,421.00,-67.00,-104.00,350.96
21,2012/6/10,12:13:11,478.00,8604.00,28.42,39.10,100256,23.42,0,0,0,0,0,21,12,237,0.08,0.05,0.92,421.00,-66.00,-104.00,351.09
23,2012/6/10,12:13:13,478.00,8604.00,28.42,39.10,100262,23.16,0,0,0,0,0,22,14,237,0.09,0.05,0.92,423.00,-67.00,-105.00,351.00
25,2012/6/10,12:13:15,478.00,8604.00,28.42,39.10,100258,23.42,0,0,0,0,0,23,10,235,0.09,0.04,0.92,421.00,-68.00,-104.00,350.82
27,2012/6/10,12:13:17,478.00,8604.00,28.42,39.10,100259,23.16,0,0,0,0,0,24,12,239,0.09,0.05,0.93,421.00,-69.00,-104.00,350.69
29,2012/6/10,12:13:19,479.00,8637.85,28.33,39.10,100263,23.25,0,1,0,0,0,24,10,238,0.09,0.04,0.93,421.00,-67.00,-104.00,350.96
31,2012/6/10,12:13:21,479.00,8637.85,28.33,39.10,100255,23.58,0,0,0,0,0,24,11,239,0.09,0.04,0.93,420.00,-67.00,-105.00,350.94
33,2012/6/10,12:13:23,479.00,8637.85,28.33,39.10,100260,23.42,0,0,0,0,0,23,9,239,0.09,0.04,0.93,421.00,-67.00,-104.00,350.96
35,2012/6/10,12:13:25,479.00,8637.85,28.33,39.10,100255,23.33,0,0,0,0,0,23,11,238,0.09,0.04,0.93,421.00,-66.00,-104.00,351.09
37,2012/6/10,12:13:27,479.00,8637.85,28.33,39.10,100257,23.42,0,0,0,0,0,21,11,237,0.08,0.04,0.92,419.00,-67.00,-105.00,350.92
39,2012/6/10,12:13:29,479.00,8637.85,28.33,39.10,100263,23.08,0,1,0,0,0,22,12,237,0.09,0.05,0.92,421.00,-68.00,-104.00,350.82
41,2012/6/10,12:13:31,479.00,8637.85,28.33,39.20,100256,23.50,0,0,0,0,0,23,11,236,0.09,0.04,0.92,422.00,-67.00,-104.00,350.98
43,2012/6/10,12:13:33,479.00,8637.85,28.33,39.20,100251,23.33,0,0,0,0,0,22,10,238,0.09,0.04,0.93,421.00,-68.00,-105.00,350.82
45,2012/6/10,12:13:35,479.00,8637.85,28.33,39.20,100250,24.34,0,0,0,0,0,21,11,238,0.08,0.04,0.93,421.00,-67.00,-104.00,350.96
47,2012/6/10,12:13:37,478.00,8604.00,28.42,39.20,100246,23.84,0,0,0,0,0,54,97,223,0.21,0.38,0.87,389.00,-93.00,-108.00,346.55
49,2012/6/10,12:13:39,478.00,8604.00,28.42,39.20,100250,23.50,0,0,1,1,1,15,12,232,0.06,0.05,0.90,420.00,-61.00,-105.00,351.74
51,2012/6/10,12:13:41,478.00,8604.00,28.42,39.20,100256,23.67,0,1,1,0,1,25,13,238,0.10,0.05,0.93,418.00,-59.00,-100.00,351.97
53,2012/6/10,12:13:43,478.00,8604.00,28.42,39.20,100268,23.08,0,0,1,0,1,81,172,175,0.32,0.67,0.68,334.00,-50.00,-68.00,351.49
