secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
4,2012/6/10,14:02:55,647.00,16880.51,13.67,41.70,70260,30.99,0,0,0,0,0,0,-28,234,0.00,-0.11,0.91,-115.00,-443.00,644.00,255.45
6,2012/6/10,14:02:57,651.00,17167.50,13.31,41.70,70235,34.36,0,1,0,0,0,0,-27,235,0.00,-0.11,0.92,-130.00,-417.00,648.00,252.69
8,2012/6/10,14:02:59,655.00,17460.74,12.96,41.70,70201,38.33,0,0,0,0,0,0,-27,235,0.00,-0.11,0.92,-130.00,-425.00,648.00,252.99
10,2012/6/10,14:03:01,660.00,17836.37,12.52,41.60,70172,41.22,0,0,0,0,0,-1,-27,235,-0.00,-0.11,0.92,-103.00,-440.00,641.00,256.82
12,2012/6/10,14:03:03,661.00,17912.74,12.43,41.60,70147,45.56,0,0,0,0,0,-1,-28,235,-0.00,-0.11,0.92,-61.00,-464.00,637.00,262.51
14,2012/6/10,14:03:05,659.00,17760.41,12.61,41.60,70118,49.29,0,0,0,0,0,-1,-26,231,-0.00,-0.10,0.90,-6.00,-443.00,636.00,269.22
16,2012/6/10,14:03:07,658.00,17684.88,12.70,41.60,70085,52.31,0,1,0,0,0,-1,-28,233,-0.00,-0.11,0.91,12.00,-394.00,644.00,271.74
18,2012/6/10,14:03:09,657.00,17609.75,12.79,41.60,70059,55.20,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,0.00,-356.00,651.00,270.00
20,2012/6/10,14:03:11,656.00,17535.04,12.88,41.60,70029,58.70,0,0,0,0,0,-1,-27,235,-0.00,-0.11,0.92,-16.00,-337.00,656.00,267.28
22,2012/6/10,14:03:13,655.00,17460.74,12.96,41.60,70000,63.29,0,0,0,0,0,-1,-26,231,-0.00,-0.10,0.90,-25.00,-330.00,657.00,265.67
24,2012/6/10,14:03:15,655.00,17460.74,12.96,41.60,69969,67.15,0,0,0,0,0,0,-28,232,0.00,-0.11,0.90,-12.00,-338.00,656.00,267.97
26,2012/6/10,14:03:17,654.00,17386.83,13.05,41.50,69946,69.56,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,3.00,-363.00,651.00,270.47
28,2012/6/10,14:03:19,651.00,17167.50,13.31,41.50,69921,72.70,0,1,0,0,0,0,-28,236,0.00,-0.11,0.92,13.00,-411.00,643.00,271.81
30,2012/6/10,14:03:21,648.00,16951.68,13.58,41.50,69892,76.09,0,0,0,0,0,-2,-28,235,-0.01,-0.11,0.92,-9.00,-448.00,637.00,268.85
32,2012/6/10,14:03:23,647.00,16880.51,13.67,41.50,69870,79.35,0,0,0,0,0,0,-27,232,0.00,-0.11,0.90,-68.00,-463.00,638.00,261.64
