secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
6,2012/6/10,14:44:57,866.00,54111.23,-8.70,25.70,36911,37.71,0,1,0,0,0,1,-29,242,0.00,-0.11,0.94,-112.00,-339.00,730.00,251.72
8,2012/6/10,14:44:59,867.00,54520.96,-8.84,25.60,36884,43.67,0,0,0,0,0,0,-28,241,0.00,-0.11,0.94,-65.00,-338.00,727.00,259.11
10,2012/6/10,14:45:01,867.00,54520.96,-8.84,25.60,36870,48.71,0,0,0,0,0,-1,-27,237,-0.00,-0.11,0.92,-42.00,-353.00,722.00,263.21
12,2012/6/10,14:45:03,866.00,54111.23,-8.70,25.60,36836,55.13,0,0,0,0,0,0,-27,235,0.00,-0.11,0.92,-13.00,-372.00,719.00,268.00
14,2012/6/10,14:45:05,864.00,53307.16,-8.44,25.60,36825,58.57,0,0,0,0,0,0,-28,233,0.00,-0.11,0.91,-24.00,-365.00,720.00,266.24
16,2012/6/10,14:45:07,860.00,51758.28,-7.91,25.60,36801,63.85,0,1,0,0,0,0,-29,239,0.00,-0.11,0.93,-26.00,-357.00,723.00,265.83
18,2012/6/10,14:45:09,857.00,50645.59,-7.53,25.60,36773,68.44,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-69.00,-341.00,726.00,258.56
20,2012/6/10,14:45:11,855.00,49925.89,-7.27,25.60,36753,75.33,0,0,0,0,0,0,-27,240,0.00,-0.11,0.94,-105.00,-338.00,730.00,252.74
22,2012/6/10,14:45:13,855.00,49925.89,-7.27,25.60,36735,79.47,0,0,0,0,0,-1,-27,233,-0.00,-0.11,0.91,-150.00,-364.00,729.00,247.60
24,2012/6/10,14:45:15,855.00,49925.89,-7.27,25.50,36706,84.53,0,0,0,0,0,0,-27,229,0.00,-0.11,0.89,-160.00,-394.00,723.00,247.90
26,2012/6/10,14:45:17,856.00,50283.58,-7.40,25.50,36692,88.44,0,1,0,0,0,0,-28,234,0.00,-0.11,0.91,-154.00,-443.00,715.00,250.83
28,2012/6/10,14:45:19,860.00,51758.28,-7.91,25.50,36686,87.52,0,0,0,0,0,-1,-28,243,-0.00,-0.11,0.95,-127.00,-473.00,707.00,254.97
30,2012/6/10,14:45:21,864.00,53307.16,-8.44,25.50,36674,92.59,0,0,0,0,0,0,-30,243,0.00,-0.12,0.95,-63.00,-499.00,698.00,262.80
32,2012/6/10,14:45:23,865.00,53706.66,-8.57,25.50,36663,93.97,0,0,0,0,0,-2,-30,244,-0.01,-0.12,0.95,-31.00,-489.00,697.00,266.37
34,2012/6/10,14:45:25,866.00,54111.23,-8.70,25.50,36641,100.65,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-2.00,-460.00,700.00,269.75
