secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,11:54:33,461.00,8046.99,29.97,34.10,100250,23.08,0,0,0,0,0,189,96,156,0.74,0.37,0.61,-409.00,-93.00,223.00,192.81
5,2012/6/10,11:54:35,461.00,8046.99,29.97,34.20,100252,23.25,0,0,0,0,0,189,96,157,0.74,0.37,0.61,-410.00,-92.00,223.00,192.65
7,2012/6/10,11:54:37,461.00,8046.99,29.97,34.20,100252,23.92,0,0,0,0,0,190,95,159,0.74,0.37,0.62,-410.00,-94.00,223.00,192.91
9,2012/6/10,11:54:39,462.00,8078.82,29.88,34.20,100255,23.92,0,0,0,0,0,190,95,159,0.74,0.37,0.62,-410.00,-93.00,223.00,192.78
11,2012/6/10,11:54:41,461.00,8046.99,29.97,34.10,100255,23.25,0,1,0,0,0,191,93,159,0.74,0.36,0.62,-410.00,-95.00,223.00,193.05
13,2012/6/10,11:54:43,462.00,8078.82,29.88,34.10,100264,23.92,0,0,0,0,0,191,98,160,0.74,0.38,0.62,-410.00,-92.00,223.00,192.65
15,2012/6/10,11:54:45,462.00,8078.82,29.88,34.10,100247,24.34,0,0,0,0,0,190,94,161,0.74,0.37,0.63,-410.00,-94.00,223.00,192.91
17,2012/6/10,11:54:47,462.00,8078.82,29.88,34.20,100261,24.17,0,0,0,0,0,191,95,158,0.74,0.37,0.62,-410.00,-92.00,223.00,192.65
19,2012/6/10,11:54:49,462.00,8078.82,29.88,34.20,100250,23.50,0,0,0,0,0,191,94,160,0.74,0.37,0.62,-412.00,-92.00,223.00,192.59
21,2012/6/10,11:54:51,462.00,8078.82,29.88,34.20,100260,23.42,0,1,0,0,0,216,81,173,0.84,0.32,0.67,-442.00,-43.00,215.00,185.56
