secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,12:45:29,393.00,6119.57,36.48,31.90,100265,23.33,0,0,0,0,1,-11,-87,288,-0.04,-0.34,1.12,495.00,254.00,-580.00,27.16
5,2012/6/10,12:45:31,396.00,6195.79,36.18,31.90,100246,25.01,0,0,0,0,0,-39,-15,275,-0.15,-0.06,1.07,530.00,301.00,-580.00,29.59
7,2012/6/10,12:45:33,400.00,6298.56,35.78,32.00,100244,25.35,0,0,0,0,0,36,-15,167,0.14,-0.06,0.65,621.00,274.00,-603.00,23.81
9,2012/6/10,12:45:35,404.00,6402.65,35.38,32.20,100261,24.85,0,0,0,0,0,-48,54,252,-0.19,0.21,0.98,652.00,231.00,-609.00,19.51
11,2012/6/10,12:45:37,408.00,6508.10,34.99,32.30,100245,25.52,0,1,0,0,0,59,111,162,0.23,0.43,0.63,559.00,298.00,-587.00,28.06
13,2012/6/10,12:45:39,410.00,6561.34,34.79,32.40,100247,24.59,0,0,0,0,0,15,10,248,0.06,0.04,0.97,646.00,255.00,-605.00,21.54
15,2012/6/10,12:45:41,410.00,6561.34,34.79,32.50,100255,24.34,0,0,0,0,0,14,58,243,0.05,0.23,0.95,569.00,271.00,-600.00,25.47
17,2012/6/10,12:45:43,411.00,6588.09,34.70,32.60,100265,23.92,0,0,0,0,0,109,170,253,0.43,0.66,0.99,503.00,218.00,-583.00,23.43
19,2012/6/10,12:45:45,412.00,6614.93,34.60,32.60,100256,24.26,0,0,1,0,1,26,-24,217,0.10,-0.09,0.85,505.00,278.00,-573.00,28.83
21,2012/6/10,12:45:47,411.00,6588.09,34.70,32.70,100263,24.26,0,1,0,0,0,0,7,234,0.00,0.03,0.91,521.00,265.00,-586.00,26.96
23,2012/6/10,12:45:49,411.00,6588.09,34.70,32.80,100264,23.92,0,0,0,0,0,14,10,237,0.05,0.04,0.92,521.00,265.00,-585.00,26.96
25,2012/6/10,12:45:51,412.00,6614.93,34.60,32.80,100252,24.00,0,0,0,0,0,17,48,229,0.07,0.19,0.89,524.00,263.00,-586.00,26.65
27,2012/6/10,12:45:53,413.00,6641.85,34.50,32.90,100271,23.41,0,0,1,1,1,15,53,236,0.06,0.21,0.92,509.00,283.00,-642.00,29.07
29,2012/6/10,12:45:55,413.00,6641.85,34.50,32.90,100266,23.92,0,0,0,0,0,1,25,242,0.00,0.10,0.94,523.00,294.00,-648.00,29.34
31,2012/6/10,12:45:57,414.00,6668.87,34.41,32.90,100261,23.92,0,0,0,0,1,0,36,228,0.00,0.14,0.89,530.00,301.00,-644.00,29.59
33,2012/6/10,12:45:59,415.00,6695.97,34.31,33.00,100262,23.67,0,1,0,0,0,-20,18,237,-0.08,0.07,0.92,534.00,296.00,-652.00,29.00
35,2012/6/10,12:46:01,416.00,6723.16,34.21,33.00,100253,23.33,0,0,0,0,1,-8,8,245,-0.03,0.03,0.96,548.00,278.00,-649.00,26.90
37,2012/6/10,12:46:03,416.00,6723.16,34.21,33.00,100265,23.24,0,0,0,0,1,0,13,246,0.00,0.05,0.96,558.00,275.00,-658.00,26.24
39,2012/6/10,12:46:05,416.00,6723.16,34.21,33.10,100258,23.67,0,0,0,0,0,25,28,237,0.10,0.11,0.92,550.00,285.00,-660.00,27.39
41,2012/6/10,12:46:07,415.00,6695.97,34.31,33.10,100263,24.26,0,0,0,0,0,1,34,234,0.00,0.13,0.91,548.00,281.00,-658.00,27.15
43,2012/6/10,12:46:09,414.00,6668.87,34.41,33.10,100258,23.58,0,1,0,0,0,6,24,274,0.02,0.09,1.07,554.00,294.00,-666.00,27.95
45,2012/6/10,12:46:11,413.00,6641.85,34.50,33.20,100260,23.50,0,0,1,0,1,101,23,215,0.39,0.09,0.84,497.00,281.00,-643.00,29.48
47,2012/6/10,12:46:13,412.00,6614.93,34.60,33.20,100271,23.67,0,0,0,0,0,96,42,226,0.37,0.16,0.88,533.00,291.00,-658.00,28.63
49,2012/6/10,12:46:15,410.00,6561.34,34.79,33.30,100262,23.58,0,0,0,0,1,3,-5,241,0.01,-0.02,0.94,494.00,305.00,-682.00,31.69
51,2012/6/10,12:46:17,410.00,6561.34,34.79,33.30,100262,23.92,0,0,0,0,1,16,1,234,0.06,0.00,0.91,503.00,258.00,-682.00,27.15
53,2012/6/10,12:46:19,409.00,6534.67,34.89,33.40,100260,23.92,0,1,1,0,1,-23,45,264,-0.09,0.18,1.03,479.00,253.00,-630.00,27.84
55,2012/6/10,12:46:21,408.00,6508.10,34.99,33.40,100262,24.00,0,0,0,0,0,43,26,240,0.17,0.10,0.94,460.00,268.00,-642.00,30.23
57,2012/6/10,12:46:23,407.00,6481.61,35.09,33.50,100267,23.67,0,0,0,0,0,23,9,237,0.09,0.04,0.92,476.00,302.00,-676.00,32.39
59,2012/6/10,12:46:25,406.00,6455.20,35.19,33.50,100257,24.76,0,0,1,1,1,9,-7,261,0.04,-0.03,1.02,396.00,47.00,-541.00,6.77
61,2012/6/10,12:46:27,406.00,6455.20,35.19,33.60,100272,23.83,0,0,0,0,1,23,3,239,0.09,0.01,0.93,387.00,19.00,-564.00,2.81
63,2012/6/10,12:46:29,405.00,6428.88,35.29,33.60,100262,23.83,0,0,0,0,0,29,8,230,0.11,0.03,0.90,378.00,-7.00,-530.00,358.94
65,2012/6/10,12:46:31,405.00,6428.88,35.29,33.70,100266,23.75,0,1,0,0,0,14,0,240,0.05,0.00,0.94,386.00,4.00,-552.00,0.59
67,2012/6/10,12:46:33,404.00,6402.65,35.38,33.70,100261,24.17,0,0,0,0,0,0,29,242,0.00,0.11,0.94,395.00,17.00,-598.00,2.46
69,2012/6/10,12:46:35,403.00,6376.50,35.48,33.70,100261,23.83,0,0,0,0,0,27,10,237,0.11,0.04,0.92,393.00,22.00,-612.00,3.20
71,2012/6/10,12:46:37,401.00,6324.45,35.68,33.80,100265,24.17,0,0,0,0,0,41,6,243,0.16,0.02,0.95,391.00,21.00,-616.00,3.07
73,2012/6/10,12:46:39,400.00,6298.56,35.78,33.80,100260,23.92,0,0,0,0,0,24,15,241,0.09,0.06,0.94,393.00,20.00,-606.00,2.91
75,2012/6/10,12:46:41,398.00,6247.01,35.98,33.80,100259,23.58,0,1,0,0,0,22,22,228,0.09,0.09,0.89,393.00,31.00,-613.00,4.51
77,2012/6/10,12:46:43,396.00,6195.79,36.18,33.80,100260,24.09,0,0,0,0,0,23,11,241,0.09,0.04,0.94,397.00,23.00,-597.00,3.32
79,2012/6/10,12:46:45,395.00,6170.30,36.28,33.90,100263,24.09,0,0,0,0,0,1,-2,236,0.00,-0.01,0.92,386.00,61.00,-611.00,8.98
81,2012/6/10,12:46:47,394.00,6144.90,36.38,33.90,100264,23.24,0,0,0,0,0,28,40,214,0.11,0.16,0.83,403.00,130.00,-593.00,17.88
83,2012/6/10,12:46:49,392.00,6094.33,36.58,34.00,100270,23.92,0,0,0,0,1,4,3,242,0.02,0.01,0.94,405.00,79.00,-600.00,11.04
85,2012/6/10,12:46:51,391.00,6069.16,36.68,34.00,100262,23.50,0,0,0,0,0,3,23,235,0.01,0.09,0.92,402.00,86.00,-598.00,12.08
87,2012/6/10,12:46:53,390.00,6044.08,36.78,34.00,100269,23.08,0,1,0,0,0,20,17,248,0.08,0.07,0.97,400.00,92.00,-599.00,12.95
89,2012/6/10,12:46:55,389.00,6019.07,36.88,34.00,100266,23.75,0,0,0,0,0,11,12,337,0.04,0.05,1.31,436.00,47.00,-582.00,6.15
91,2012/6/10,12:46:57,388.00,5994.14,36.98,34.10,100262,23.50,0,0,1,0,1,-2,-13,245,-0.01,-0.05,0.96,375.00,78.00,-430.00,11.75
93,2012/6/10,12:46:59,387.00,5969.29,37.08,34.10,100267,23.41,0,0,0,0,0,23,15,237,0.09,0.06,0.92,398.00,-1.00,-368.00,359.86
95,2012/6/10,12:47:01,388.00,5994.14,36.98,34.10,100267,23.75,0,0,0,0,1,47,44,223,0.18,0.17,0.87,395.00,28.00,-321.00,4.05
97,2012/6/10,12:47:03,387.00,5969.29,37.08,34.20,100270,23.24,0,1,1,0,1,32,18,231,0.12,0.07,0.90,410.00,-41.00,-317.00,354.29
99,2012/6/10,12:47:05,387.00,5969.29,37.08,34.20,100269,23.24,0,0,0,0,0,47,18,244,0.18,0.07,0.95,458.00,-76.00,-345.00,350.58
101,2012/6/10,12:47:07,387.00,5969.29,37.08,34.20,100268,23.50,0,0,0,0,0,7,-19,238,0.03,-0.07,0.93,467.00,-54.00,-350.00,353.40
103,2012/6/10,12:47:09,387.00,5969.29,37.08,34.20,100270,22.91,0,0,0,0,0,11,-3,236,0.04,-0.01,0.92,469.00,-51.00,-349.00,353.79
105,2012/6/10,12:47:11,387.00,5969.29,37.08,34.30,100274,23.16,0,0,0,0,0,8,17,235,0.03,0.07,0.92,475.00,-40.00,-345.00,355.19
107,2012/6/10,12:47:13,388.00,5994.14,36.98,34.30,100273,23.58,0,1,0,0,0,11,10,241,0.04,0.04,0.94,463.00,-34.00,-345.00,355.80
109,2012/6/10,12:47:15,389.00,6019.07,36.88,34.30,100263,23.92,0,0,0,0,0,6,22,236,0.02,0.09,0.92,452.00,-26.00,-339.00,356.71
111,2012/6/10,12:47:17,390.00,6044.08,36.78,34.30,100268,22.57,0,0,0,0,0,10,26,229,0.04,0.10,0.89,448.00,-20.00,-340.00,357.44
113,2012/6/10,12:47:19,392.00,6094.33,36.58,34.40,100274,23.33,0,0,0,0,0,13,15,239,0.05,0.06,0.93,439.00,-29.00,-336.00,356.22
115,2012/6/10,12:47:21,393.00,6119.57,36.48,34.40,100260,22.99,0,0,0,0,0,29,7,236,0.11,0.03,0.92,416.00,-28.00,-317.00,356.15
117,2012/6/10,12:47:23,394.00,6144.90,36.38,34.40,100250,24.85,0,0,1,0,0,20,27,235,0.08,0.11,0.92,353.00,-35.00,-301.00,354.34
119,2012/6/10,12:47:25,394.00,6144.90,36.38,34.50,100268,23.92,0,1,0,0,1,-13,-1,249,-0.05,-0.00,0.97,417.00,-71.00,-332.00,350.34
121,2012/6/10,12:47:27,395.00,6170.30,36.28,34.50,100268,23.16,0,0,0,0,0,7,-7,253,0.03,-0.03,0.99,433.00,-76.00,-333.00,350.04
123,2012/6/10,12:47:29,395.00,6170.30,36.28,34.50,100261,23.67,0,0,0,0,0,16,13,239,0.06,0.05,0.93,435.00,-79.00,-332.00,349.71
125,2012/6/10,12:47:31,396.00,6195.79,36.18,34.50,100263,24.17,0,0,0,0,0,11,20,238,0.04,0.08,0.93,445.00,-85.00,-326.00,349.19
127,2012/6/10,12:47:33,397.00,6221.36,36.08,34.50,100254,24.51,0,0,0,0,1,15,23,236,0.06,0.09,0.92,462.00,-101.00,-318.00,347.67
129,2012/6/10,12:47:35,399.00,6272.74,35.88,34.60,100259,23.83,0,1,1,1,1,-6,9,252,-0.02,0.04,0.98,575.00,-131.00,-331.00,347.17
131,2012/6/10,12:47:37,400.00,6298.56,35.78,34.60,100267,23.75,0,0,0,0,1,-9,12,232,-0.04,0.05,0.90,552.00,-201.00,-274.00,339.99
