secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,12:53:42,385.00,5919.83,37.28,39.10,100278,23.24,0,0,0,0,0,6,15,238,0.02,0.06,0.93,556.00,108.00,-111.00,10.99
5,2012/6/10,12:53:44,383.00,5870.67,37.49,39.10,100279,23.41,0,1,0,0,0,-1,12,233,-0.00,0.05,0.91,557.00,109.00,-111.00,11.07
7,2012/6/10,12:53:46,382.00,5846.21,37.59,39.10,100273,23.83,0,0,0,0,0,15,22,233,0.06,0.09,0.91,553.00,110.00,-110.00,11.25
9,2012/6/10,12:53:48,382.00,5846.21,37.59,39.10,100283,22.82,0,0,0,0,0,8,9,235,0.03,0.04,0.92,553.00,108.00,-111.00,11.05
11,2012/6/10,12:53:50,382.00,5846.21,37.59,39.20,100283,23.83,0,0,0,0,0,8,9,236,0.03,0.04,0.92,552.00,108.00,-111.00,11.07
13,2012/6/10,12:53:52,381.00,5821.82,37.69,39.20,100279,22.82,0,0,0,0,0,42,23,208,0.16,0.09,0.81,552.00,109.00,-111.00,11.17
15,2012/6/10,12:53:54,379.00,5773.28,37.90,39.20,100275,23.83,0,1,0,0,0,9,11,234,0.04,0.04,0.91,554.00,110.00,-110.00,11.23
17,2012/6/10,12:53:56,378.00,5749.12,38.00,39.20,100277,23.41,0,0,0,0,0,7,4,237,0.03,0.02,0.92,553.00,112.00,-110.00,11.45
19,2012/6/10,12:53:58,376.00,5701.02,38.21,39.20,100284,22.82,0,0,0,0,0,6,8,240,0.02,0.03,0.94,533.00,115.00,-95.00,12.18
21,2012/6/10,12:54:00,378.00,5749.12,38.00,39.20,100282,23.33,0,0,0,0,0,10,9,238,0.04,0.04,0.93,528.00,116.00,-93.00,12.39
23,2012/6/10,12:54:02,378.00,5749.12,38.00,39.20,100276,23.66,0,0,0,0,0,8,2,240,0.03,0.01,0.94,524.00,118.00,-91.00,12.69
25,2012/6/10,12:54:04,377.00,5725.03,38.10,39.20,100275,23.41,0,1,0,0,0,5,16,239,0.02,0.06,0.93,528.00,113.00,-94.00,12.08
27,2012/6/10,12:54:06,378.00,5749.12,38.00,39.30,100277,24.00,0,0,0,0,0,2,11,236,0.01,0.04,0.92,530.00,114.00,-94.00,12.14
29,2012/6/10,12:54:08,380.00,5797.51,37.80,39.30,100280,23.24,0,0,0,0,0,3,10,238,0.01,0.04,0.93,528.00,114.00,-93.00,12.18
31,2012/6/10,12:54:10,383.00,5870.67,37.49,39.30,100283,23.50,0,0,0,0,0,10,5,237,0.04,0.02,0.92,527.00,113.00,-93.00,12.10
33,2012/6/10,12:54:12,386.00,5944.52,37.18,39.30,100277,23.24,0,0,0,0,0,1,10,238,0.00,0.04,0.93,527.00,116.00,-93.00,12.41
35,2012/6/10,12:54:14,389.00,6019.07,36.88,39.30,100278,23.58,0,0,0,0,0,5,11,235,0.02,0.04,0.92,527.00,115.00,-93.00,12.31
37,2012/6/10,12:54:16,392.00,6094.33,36.58,39.30,100284,23.41,0,1,0,0,0,3,11,237,0.01,0.04,0.92,527.00,113.00,-94.00,12.10
39,2012/6/10,12:54:18,394.00,6144.90,36.38,39.30,100274,23.83,0,0,0,0,0,1,12,240,0.00,0.05,0.94,528.00,115.00,-94.00,12.29
41,2012/6/10,12:54:20,394.00,6144.90,36.38,39.30,100243,24.51,0,0,0,0,0,1,13,231,0.00,0.05,0.90,527.00,114.00,-93.00,12.21
43,2012/6/10,12:54:22,395.00,6170.30,36.28,39.40,100279,24.17,0,0,0,0,0,25,0,229,0.10,0.00,0.89,517.00,119.00,-78.00,12.96
45,2012/6/10,12:54:24,395.00,6170.30,36.28,39.40,100277,23.24,0,0,0,0,0,31,24,236,0.12,0.09,0.92,527.00,116.00,-92.00,12.41
47,2012/6/10,12:54:26,393.00,6119.57,36.48,39.40,100277,23.58,0,1,0,0,1,14,15,208,0.05,0.06,0.81,528.00,113.00,-89.00,12.08
49,2012/6/10,12:54:28,392.00,6094.33,36.58,39.40,100274,23.75,0,0,0,0,0,12,48,243,0.05,0.19,0.95,560.00,80.00,-122.00,8.13
51,2012/6/10,12:54:30,393.00,6119.57,36.48,39.40,100281,22.82,0,0,0,0,1,14,23,253,0.05,0.09,0.99,598.00,90.00,-146.00,8.56
53,2012/6/10,12:54:32,392.00,6094.33,36.58,39.40,100277,23.50,0,0,0,0,0,0,11,240,0.00,0.04,0.94,587.00,109.00,-128.00,10.52
55,2012/6/10,12:54:34,389.00,6019.07,36.88,39.40,100283,23.07,0,0,1,0,0,-7,-4,212,-0.03,-0.02,0.83,535.00,119.00,-84.00,12.54
57,2012/6/10,12:54:36,385.00,5919.83,37.28,39.40,100273,22.99,0,0,1,0,1,-10,16,227,-0.04,0.06,0.89,556.00,115.00,-86.00,11.69
59,2012/6/10,12:54:38,382.00,5846.21,37.59,39.50,100278,23.75,0,1,1,1,1,30,3,232,0.12,0.01,0.90,543.00,123.00,-73.00,12.76
61,2012/6/10,12:54:40,381.00,5821.82,37.69,39.50,100278,23.92,0,0,0,0,1,-27,6,229,-0.11,0.02,0.89,627.00,118.00,-182.00,10.66
63,2012/6/10,12:54:42,377.00,5725.03,38.10,39.50,100278,23.50,0,0,0,0,0,-61,11,245,-0.24,0.04,0.96,814.00,165.00,-309.00,11.46
65,2012/6/10,12:54:44,374.00,5653.22,38.41,39.50,100273,23.66,0,0,0,0,0,-44,63,307,-0.17,0.25,1.20,659.00,73.00,-294.00,6.32
67,2012/6/10,12:54:46,370.00,5558.50,38.83,39.50,100283,24.00,0,0,1,0,1,-38,6,234,-0.15,0.02,0.91,527.00,744.00,-249.00,54.69
69,2012/6/10,12:54:48,365.00,5441.72,39.35,39.50,100272,23.66,0,1,0,0,0,-23,20,236,-0.09,0.08,0.92,499.00,772.00,-300.00,57.12
71,2012/6/10,12:54:50,362.00,5372.50,39.67,39.50,100268,23.92,0,0,0,0,0,8,14,237,0.03,0.05,0.92,-356.00,106.00,-295.00,163.42
73,2012/6/10,12:54:52,359.00,5303.90,39.99,39.50,100279,23.92,0,0,0,0,0,5,10,239,0.02,0.04,0.93,-333.00,114.00,-355.00,161.10
75,2012/6/10,12:54:54,359.00,5303.90,39.99,39.50,100273,24.08,0,0,0,0,1,4,14,242,0.02,0.05,0.94,-360.00,99.00,-291.00,164.62
77,2012/6/10,12:54:56,357.00,5258.51,40.20,39.60,100269,24.17,0,0,0,0,0,10,52,234,0.04,0.20,0.91,-342.00,83.00,-288.00,166.36
79,2012/6/10,12:54:58,356.00,5235.92,40.31,39.60,100269,24.51,0,0,1,0,0,-9,65,240,-0.04,0.25,0.94,-358.00,46.00,-293.00,172.68
81,2012/6/10,12:55:00,360.00,5326.70,39.88,39.60,100267,24.67,0,1,0,0,1,0,76,227,0.00,0.30,0.89,-302.00,55.00,-310.00,169.68
83,2012/6/10,12:55:02,366.00,5464.93,39.25,39.60,100270,23.66,0,0,1,0,1,-1,62,222,-0.00,0.24,0.87,-289.00,114.00,-318.00,158.47
85,2012/6/10,12:55:04,371.00,5582.07,38.72,39.60,100274,24.00,0,0,0,0,1,10,19,252,0.04,0.07,0.98,-254.00,174.00,-347.00,145.59
87,2012/6/10,12:55:06,373.00,5629.43,38.52,39.60,100267,23.92,0,0,0,0,0,8,59,233,0.03,0.23,0.91,-404.00,79.00,-271.00,168.94
