secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,12:49:43,422.00,6888.22,33.63,36.40,100259,23.84,0,0,0,0,0,19,15,239,0.07,0.06,0.93,309.00,-131.00,10.00,337.03
5,2012/6/10,12:49:45,422.00,6888.22,33.63,36.50,100267,23.16,0,1,0,0,0,36,25,227,0.14,0.10,0.89,302.00,-133.00,12.00,336.23
7,2012/6/10,12:49:47,421.00,6860.48,33.73,36.50,100259,24.01,0,0,0,0,0,13,2,237,0.05,0.01,0.92,307.00,-129.00,12.00,337.21
9,2012/6/10,12:49:49,421.00,6860.48,33.73,36.50,100252,24.26,0,0,0,0,1,-15,-20,227,-0.06,-0.08,0.89,294.00,-113.00,22.00,338.98
11,2012/6/10,12:49:51,421.00,6860.48,33.73,36.60,100254,24.34,0,0,1,0,1,35,-16,243,0.14,-0.06,0.95,295.00,-119.00,16.00,338.03
13,2012/6/10,12:49:53,421.00,6860.48,33.73,36.70,100278,23.16,0,0,0,0,0,18,22,239,0.07,0.09,0.93,297.00,-117.00,15.00,338.50
15,2012/6/10,12:49:55,421.00,6860.48,33.73,36.70,100261,22.91,0,1,0,0,0,13,12,239,0.05,0.05,0.93,307.00,-113.00,14.00,339.79
17,2012/6/10,12:49:57,421.00,6860.48,33.73,36.70,100263,23.50,0,0,0,0,0,11,7,236,0.04,0.03,0.92,308.00,-111.00,14.00,340.18
19,2012/6/10,12:49:59,421.00,6860.48,33.73,36.70,100267,23.33,0,0,0,0,0,-18,16,239,-0.07,0.06,0.93,314.00,-123.00,8.00,338.61
21,2012/6/10,12:50:01,421.00,6860.48,33.73,36.80,100266,23.16,0,0,0,0,0,5,24,239,0.02,0.09,0.93,313.00,-123.00,8.00,338.55
23,2012/6/10,12:50:03,421.00,6860.48,33.73,36.80,100271,22.82,0,0,0,0,0,5,5,243,0.02,0.02,0.95,306.00,-119.00,10.00,338.75
25,2012/6/10,12:50:05,421.00,6860.48,33.73,36.80,100263,23.16,0,1,0,0,0,3,12,238,0.01,0.05,0.93,304.00,-119.00,11.00,338.62
27,2012/6/10,12:50:07,422.00,6888.22,33.63,36.80,100260,23.84,0,0,0,0,0,1,4,253,0.00,0.02,0.99,304.00,-119.00,11.00,338.62
29,2012/6/10,12:50:09,423.00,6916.05,33.54,36.80,100249,23.41,0,0,0,0,0,-11,17,241,-0.04,0.07,0.94,299.00,-115.00,13.00,338.96
31,2012/6/10,12:50:11,423.00,6916.05,33.54,36.90,100264,22.99,0,0,0,0,0,2,3,243,0.01,0.01,0.95,303.00,-115.00,13.00,339.22
33,2012/6/10,12:50:13,423.00,6916.05,33.54,36.90,100256,23.33,0,0,0,0,0,-1,16,239,-0.00,0.06,0.93,312.00,-120.00,8.00,338.96
35,2012/6/10,12:50:15,424.00,6943.97,33.44,36.90,100252,24.59,0,0,0,0,1,5,8,239,0.02,0.03,0.93,325.00,-111.00,-2.00,341.14
37,2012/6/10,12:50:17,424.00,6943.97,33.44,36.90,100260,23.84,0,1,0,0,0,5,16,236,0.02,0.06,0.92,319.00,-113.00,3.00,340.49
39,2012/6/10,12:50:19,425.00,6971.99,33.34,37.00,100247,24.34,0,0,0,0,0,3,13,238,0.01,0.05,0.93,317.00,-114.00,4.00,340.22
41,2012/6/10,12:50:21,427.00,7028.31,33.15,37.00,100251,24.01,0,0,0,0,0,3,13,240,0.01,0.05,0.94,317.00,-114.00,4.00,340.22
43,2012/6/10,12:50:23,427.00,7028.31,33.15,37.10,100252,23.67,0,0,0,0,0,0,13,237,0.00,0.05,0.92,318.00,-115.00,4.00,340.12
45,2012/6/10,12:50:25,425.00,6971.99,33.34,37.10,100256,23.92,0,0,0,0,0,-48,40,261,-0.19,0.16,1.02,292.00,-133.00,14.00,335.51
47,2012/6/10,12:50:27,419.00,6805.28,33.92,37.10,100247,24.17,0,1,0,0,0,2,20,236,0.01,0.08,0.92,295.00,-122.00,15.00,337.53
49,2012/6/10,12:50:29,417.00,6750.45,34.11,37.20,100250,24.85,0,0,0,0,0,9,6,235,0.04,0.02,0.92,308.00,-112.00,10.00,340.02
