secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,13:26:30,443.00,7492.81,31.64,42.60,100267,23.25,0,1,0,0,0,14,32,236,0.05,0.12,0.92,306.00,-801.00,130.00,290.91
5,2012/6/10,13:26:32,444.00,7522.69,31.55,42.60,100263,23.16,0,0,0,0,0,9,38,250,0.04,0.15,0.97,301.00,-794.00,130.00,290.76
7,2012/6/10,13:26:34,444.00,7522.69,31.55,42.60,100264,23.16,0,0,0,0,0,16,20,233,0.06,0.08,0.91,302.00,-790.00,125.00,290.92
9,2012/6/10,13:26:36,444.00,7522.69,31.55,42.60,100263,23.67,0,0,0,0,0,16,33,238,0.06,0.13,0.93,300.00,-796.00,133.00,290.65
11,2012/6/10,13:26:38,445.00,7552.68,31.45,42.60,100261,23.41,0,0,0,0,0,14,28,232,0.05,0.11,0.90,299.00,-796.00,133.00,290.59
13,2012/6/10,13:26:40,445.00,7552.68,31.45,42.60,100271,23.58,0,1,0,0,0,13,28,237,0.05,0.11,0.92,300.00,-795.00,130.00,290.67
15,2012/6/10,13:26:42,444.00,7522.69,31.55,42.60,100259,23.75,0,0,0,0,0,15,40,236,0.06,0.16,0.92,296.00,-801.00,133.00,290.28
17,2012/6/10,13:26:44,443.00,7492.81,31.64,42.60,100257,23.25,0,0,0,0,0,16,32,242,0.06,0.12,0.94,298.00,-798.00,132.00,290.48
19,2012/6/10,13:26:46,441.00,7433.35,31.83,42.70,100265,23.16,0,0,0,0,0,14,9,245,0.05,0.04,0.96,306.00,-785.00,116.00,291.30
21,2012/6/10,13:26:48,439.00,7374.30,32.02,42.70,100264,22.82,0,0,0,0,0,10,34,234,0.04,0.13,0.91,313.00,-778.00,137.00,291.92
23,2012/6/10,13:26:50,437.00,7315.65,32.20,42.70,100266,23.16,0,0,0,0,0,10,34,230,0.04,0.13,0.90,317.00,-778.00,137.00,292.17
25,2012/6/10,13:26:52,434.00,7228.42,32.49,42.70,100264,22.66,0,1,0,0,0,0,39,253,0.00,0.15,0.99,316.00,-777.00,135.00,292.13
27,2012/6/10,13:26:54,433.00,7199.54,32.58,42.70,100257,23.50,0,0,1,0,1,9,35,235,0.04,0.14,0.92,317.00,-775.00,139.00,292.25
29,2012/6/10,13:26:56,431.00,7142.08,32.77,42.70,100264,23.58,0,0,0,0,0,10,35,235,0.04,0.14,0.92,317.00,-776.00,139.00,292.22
31,2012/6/10,13:26:58,430.00,7113.49,32.87,42.70,100263,23.50,0,0,0,0,0,10,36,236,0.04,0.14,0.92,316.00,-777.00,139.00,292.13
33,2012/6/10,13:27:00,428.00,7056.60,33.06,42.80,100261,23.84,0,0,0,0,0,10,36,235,0.04,0.14,0.92,317.00,-777.00,139.00,292.19
35,2012/6/10,13:27:02,426.00,7000.10,33.25,42.80,100261,23.75,0,1,0,0,0,10,35,237,0.04,0.14,0.92,317.00,-777.00,139.00,292.19
