secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
7,2012/6/10,14:54:57,942.00,114086.74,-21.28,21.60,29889,44.57,0,1,0,0,0,0,-28,240,0.00,-0.11,0.94,-104.00,-334.00,754.00,252.70
9,2012/6/10,14:54:59,941.00,112575.66,-21.07,21.60,29866,50.51,0,0,0,0,0,-1,-29,238,-0.00,-0.11,0.93,-94.00,-345.00,746.00,254.76
11,2012/6/10,14:55:01,938.00,108256.20,-20.44,21.50,29843,56.45,0,0,0,0,0,0,-29,243,0.00,-0.11,0.95,-81.00,-341.00,750.00,256.64
13,2012/6/10,14:55:03,936.00,105542.12,-20.02,21.50,29820,63.81,0,0,0,0,0,0,-28,242,0.00,-0.11,0.94,-83.00,-353.00,741.00,256.77
15,2012/6/10,14:55:05,933.00,101697.07,-19.42,21.50,29802,70.05,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-80.00,-344.00,747.00,256.91
17,2012/6/10,14:55:07,931.00,99273.00,-19.03,21.50,29771,77.70,0,1,0,0,0,0,-29,238,0.00,-0.11,0.93,-95.00,-355.00,741.00,255.02
19,2012/6/10,14:55:09,930.00,98099.98,-18.83,21.50,29755,84.23,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-96.00,-338.00,752.00,254.14
21,2012/6/10,14:55:11,931.00,99273.00,-19.03,21.50,29734,89.34,0,0,0,0,0,0,-29,243,0.00,-0.11,0.95,-100.00,-349.00,745.00,254.01
23,2012/6/10,14:55:13,932.00,100471.70,-19.22,21.40,29712,95.30,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-87.00,-327.00,759.00,255.10
25,2012/6/10,14:55:15,932.00,100471.70,-19.22,21.40,29681,103.55,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-73.00,-351.00,742.00,258.25
27,2012/6/10,14:55:17,930.00,98099.98,-18.83,21.40,29668,106.39,0,1,0,0,0,0,-29,242,0.00,-0.11,0.94,-42.00,-351.00,747.00,263.18
29,2012/6/10,14:55:19,928.00,95828.17,-18.45,21.40,29635,115.78,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-35.00,-385.00,730.00,264.81
31,2012/6/10,14:55:21,927.00,94727.83,-18.26,21.40,29614,121.19,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,-6.00,-393.00,733.00,269.13
33,2012/6/10,14:55:23,928.00,95828.17,-18.45,21.30,29593,128.60,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-3.00,-427.00,723.00,269.60
35,2012/6/10,14:55:25,929.00,96952.08,-18.64,21.40,29579,134.58,0,0,0,0,0,0,-28,241,0.00,-0.11,0.94,7.00,-467.00,720.00,270.86
37,2012/6/10,14:55:27,930.00,98099.98,-18.83,21.30,29545,141.43,0,1,0,0,0,0,-29,242,0.00,-0.11,0.94,-28.00,-493.00,713.00,266.75
39,2012/6/10,14:55:29,930.00,98099.98,-18.83,21.30,29524,148.28,0,0,0,0,0,0,-27,237,0.00,-0.11,0.92,-54.00,-527.00,718.00,264.15
41,2012/6/10,14:55:31,930.00,98099.98,-18.83,21.30,29505,155.71,0,0,0,0,0,0,-27,237,0.00,-0.11,0.92,-77.00,-507.00,715.00,261.36
43,2012/6/10,14:55:33,934.00,102949.85,-19.62,21.30,29473,163.71,0,0,0,0,0,0,-29,243,0.00,-0.11,0.95,-60.00,-514.00,715.00,263.34
45,2012/6/10,14:55:35,936.00,105542.12,-20.02,21.30,29451,168.58,0,0,0,0,0,0,-28,241,0.00,-0.11,0.94,-44.00,-497.00,712.00,264.94
47,2012/6/10,14:55:37,938.00,108256.20,-20.44,21.20,29429,177.45,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-3.00,-472.00,717.00,269.64
49,2012/6/10,14:55:39,939.00,109661.73,-20.64,21.20,29397,186.62,0,1,0,0,0,0,-26,233,0.00,-0.10,0.91,-10.00,-428.00,721.00,268.66
51,2012/6/10,14:55:41,940.00,111101.25,-20.85,21.20,29371,190.63,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-20.00,-370.00,741.00,266.91
53,2012/6/10,14:55:43,941.00,112575.66,-21.07,21.20,29359,198.38,0,0,0,0,0,0,-29,244,0.00,-0.11,0.95,-46.00,-364.00,738.00,262.80
55,2012/6/10,14:55:45,942.00,114086.74,-21.28,21.20,29335,203.54,0,0,0,0,0,-1,-28,242,-0.00,-0.11,0.94,-58.00,-339.00,754.00,260.29
57,2012/6/10,14:55:47,943.00,115635.35,-21.50,21.20,29301,212.16,0,0,0,0,0,0,-29,239,0.00,-0.11,0.93,-50.00,-361.00,740.00,262.11
59,2012/6/10,14:55:49,942.00,114086.74,-21.28,21.10,29269,221.64,0,1,0,0,0,0,-28,237,0.00,-0.11,0.92,-29.00,-361.00,745.00,265.41
61,2012/6/10,14:55:51,940.00,111101.25,-20.85,21.10,29242,228.26,0,0,0,0,0,-1,-29,240,-0.00,-0.11,0.94,-13.00,-399.00,730.00,268.13
63,2012/6/10,14:55:53,939.00,109661.73,-20.64,21.10,29211,238.34,0,0,0,0,0,-1,-29,239,-0.00,-0.11,0.93,13.00,-436.00,727.00,271.71
65,2012/6/10,14:55:55,938.00,108256.20,-20.44,21.10,29190,242.95,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-13.00,-476.00,715.00,268.44
67,2012/6/10,14:55:57,938.00,108256.20,-20.44,21.10,29161,251.89,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-21.00,-503.00,716.00,267.61
69,2012/6/10,14:55:59,939.00,109661.73,-20.64,21.10,29144,256.21,0,1,0,0,0,-1,-27,239,-0.00,-0.11,0.93,-49.00,-496.00,713.00,264.36
71,2012/6/10,14:56:01,941.00,112575.66,-21.07,21.00,29116,266.32,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-67.00,-519.00,717.00,262.64
73,2012/6/10,14:56:03,943.00,115635.35,-21.50,21.00,29090,272.38,0,0,0,0,0,1,-30,242,0.00,-0.12,0.94,-86.00,-498.00,715.00,260.20
75,2012/6/10,14:56:05,944.00,117223.25,-21.72,21.00,29060,283.37,0,0,0,0,0,1,-28,236,0.00,-0.11,0.92,-100.00,-509.00,720.00,258.89
77,2012/6/10,14:56:07,945.00,118851.93,-21.94,21.00,29038,288.00,0,0,0,0,0,-1,-29,241,-0.00,-0.11,0.94,-85.00,-499.00,715.00,260.33
79,2012/6/10,14:56:09,945.00,118851.93,-21.94,21.00,29017,296.11,0,1,0,0,0,-1,-28,242,-0.00,-0.11,0.94,-51.00,-518.00,717.00,264.38
