secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
6,2012/6/10,14:32:58,812.00,37752.23,-2.17,29.90,44389,40.29,0,1,0,0,0,0,-28,233,0.00,-0.11,0.91,-144.00,-353.00,712.00,247.81
8,2012/6/10,14:33:00,809.00,37085.47,-1.84,29.90,44371,42.96,0,0,0,0,0,-1,-27,239,-0.00,-0.11,0.93,-156.00,-384.00,706.00,247.89
10,2012/6/10,14:33:02,805.00,36224.99,-1.40,29.90,44342,49.05,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-152.00,-436.00,698.00,250.78
12,2012/6/10,14:33:04,805.00,36224.99,-1.40,29.90,44313,53.44,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-105.00,-481.00,686.00,257.69
14,2012/6/10,14:33:06,808.00,36867.35,-1.73,29.90,44285,59.16,0,0,0,0,0,0,-27,232,0.00,-0.11,0.90,-54.00,-492.00,682.00,263.74
16,2012/6/10,14:33:08,809.00,37085.47,-1.84,29.90,44259,64.70,0,1,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-23.00,-474.00,680.00,267.22
18,2012/6/10,14:33:10,808.00,36867.35,-1.73,29.80,44229,70.81,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-6.00,-460.00,682.00,269.25
20,2012/6/10,14:33:12,810.00,37305.64,-1.95,29.80,44200,74.24,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,-9.00,-454.00,681.00,268.86
22,2012/6/10,14:33:14,813.00,37978.71,-2.28,29.80,44181,78.83,0,0,0,0,0,0,-27,234,0.00,-0.11,0.91,-9.00,-459.00,681.00,268.88
24,2012/6/10,14:33:16,816.00,38671.31,-2.62,29.80,44147,84.18,0,0,0,0,0,0,-27,238,0.00,-0.11,0.93,-25.00,-477.00,680.00,267.00
26,2012/6/10,14:33:18,817.00,38906.66,-2.73,29.80,44118,91.07,0,1,0,0,0,0,-28,237,0.00,-0.11,0.92,-70.00,-487.00,681.00,261.82
28,2012/6/10,14:33:20,817.00,38906.66,-2.73,29.80,44100,95.09,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-126.00,-466.00,691.00,254.87
30,2012/6/10,14:33:22,817.00,38906.66,-2.73,29.80,44067,100.45,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-158.00,-413.00,703.00,249.06
32,2012/6/10,14:33:24,815.00,38438.23,-2.51,29.70,44040,106.77,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-156.00,-364.00,713.00,246.80
34,2012/6/10,14:33:26,812.00,37752.23,-2.17,29.70,44019,109.08,0,0,0,0,0,0,-28,231,0.00,-0.11,0.90,-127.00,-333.00,716.00,249.12
36,2012/6/10,14:33:28,810.00,37305.64,-1.95,29.70,43994,114.83,0,0,0,0,0,0,-29,235,0.00,-0.11,0.92,-91.00,-326.00,713.00,254.40
38,2012/6/10,14:33:30,805.00,36224.99,-1.40,29.70,43964,119.62,0,1,0,0,0,-1,-29,244,-0.00,-0.11,0.95,-66.00,-334.00,710.00,258.82
40,2012/6/10,14:33:32,800.00,35192.83,-0.86,29.70,43942,125.19,0,0,0,0,0,-1,-27,239,-0.00,-0.11,0.93,-57.00,-337.00,708.00,260.40
42,2012/6/10,14:33:34,799.00,34991.92,-0.75,29.70,43917,129.22,0,0,0,0,0,0,-28,233,0.00,-0.11,0.91,-73.00,-338.00,707.00,257.81
44,2012/6/10,14:33:36,799.00,34991.92,-0.75,29.70,43883,134.41,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-115.00,-330.00,715.00,250.79
46,2012/6/10,14:33:38,799.00,34991.92,-0.75,29.70,43865,139.79,0,0,0,0,0,-1,-28,241,-0.00,-0.11,0.94,-154.00,-369.00,710.00,247.35
48,2012/6/10,14:33:40,797.00,34595.44,-0.54,29.70,43832,145.18,0,1,0,0,0,0,-28,236,0.00,-0.11,0.92,-159.00,-436.00,702.00,249.96
50,2012/6/10,14:33:42,801.00,35395.53,-0.97,29.60,43810,150.76,0,0,0,0,0,0,-27,233,0.00,-0.11,0.91,-105.00,-477.00,687.00,257.59
52,2012/6/10,14:33:44,807.00,36651.25,-1.62,29.60,43785,154.80,0,0,0,0,0,-1,-27,235,-0.00,-0.11,0.92,-63.00,-492.00,682.00,262.70
54,2012/6/10,14:33:46,810.00,37305.64,-1.95,29.60,43761,159.23,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-40.00,-481.00,680.00,265.25
56,2012/6/10,14:33:48,812.00,37752.23,-2.17,29.60,43734,165.01,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-39.00,-478.00,680.00,265.34
58,2012/6/10,14:33:50,814.00,38207.36,-2.39,29.60,43704,170.02,0,1,0,0,0,-1,-28,236,-0.00,-0.11,0.92,-52.00,-481.00,680.00,263.83
60,2012/6/10,14:33:52,814.00,38207.36,-2.39,29.60,43685,174.27,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-89.00,-484.00,685.00,259.58
62,2012/6/10,14:33:54,815.00,38438.23,-2.51,29.60,43648,180.44,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-139.00,-453.00,694.00,252.94
64,2012/6/10,14:33:56,816.00,38671.31,-2.62,29.60,43628,185.65,0,0,0,0,0,-1,-28,239,-0.00,-0.11,0.93,-165.00,-393.00,710.00,247.23
66,2012/6/10,14:33:58,814.00,38207.36,-2.39,29.50,43599,189.90,0,0,0,0,0,-1,-27,236,-0.00,-0.11,0.92,-140.00,-338.00,719.00,247.50
