secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
9,2012/6/10,15:38:54,995.00,348605.84,-38.03,3.90,8635,56.56,0,1,0,0,0,0,-28,242,0.00,-0.11,0.94,-131.00,-530.00,789.00,256.12
11,2012/6/10,15:38:56,995.00,348605.84,-38.03,3.90,8635,59.50,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-214.00,-458.00,827.00,244.96
13,2012/6/10,15:38:58,995.00,348605.84,-38.03,3.90,8623,69.29,0,0,0,0,0,2,-30,241,0.01,-0.12,0.94,-162.00,-452.00,802.00,250.28
15,2012/6/10,15:39:00,993.00,324711.34,-37.03,3.90,8613,80.06,0,0,0,0,0,0,-30,247,0.00,-0.12,0.96,-173.00,-383.00,832.00,245.69
17,2012/6/10,15:39:02,992.00,313920.00,-36.55,3.90,8605,78.10,0,0,0,0,0,1,-31,244,0.00,-0.12,0.95,-155.00,-439.00,803.00,250.55
19,2012/6/10,15:39:04,992.00,313920.00,-36.55,3.90,8597,91.83,0,1,0,0,0,1,-28,235,0.00,-0.11,0.92,-198.00,-416.00,828.00,244.55
21,2012/6/10,15:39:06,992.00,313920.00,-36.55,3.90,8580,109.51,0,0,0,0,0,1,-29,242,0.00,-0.11,0.94,-146.00,-512.00,793.00,254.08
23,2012/6/10,15:39:08,992.00,313920.00,-36.55,3.90,8575,110.49,0,0,0,0,0,0,-30,245,0.00,-0.12,0.96,-112.00,-575.00,795.00,258.98
25,2012/6/10,15:39:10,993.00,324711.34,-37.03,3.90,8570,122.30,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-20.00,-516.00,784.00,267.78
27,2012/6/10,15:39:12,992.00,313920.00,-36.55,3.90,8563,129.19,0,0,0,0,0,1,-29,236,0.00,-0.11,0.92,9.00,-498.00,793.00,271.04
29,2012/6/10,15:39:14,992.00,313920.00,-36.55,3.90,8563,139.04,0,1,0,0,0,1,-29,239,0.00,-0.11,0.93,-27.00,-424.00,803.00,266.36
31,2012/6/10,15:39:16,992.00,313920.00,-36.55,3.90,8545,145.94,0,0,0,0,0,1,-30,249,0.00,-0.12,0.97,2.00,-447.00,803.00,270.26
33,2012/6/10,15:39:18,992.00,313920.00,-36.55,3.90,8539,154.82,0,0,0,0,0,0,-30,241,0.00,-0.12,0.94,-10.00,-449.00,797.00,268.72
35,2012/6/10,15:39:20,992.00,313920.00,-36.55,3.90,8526,161.74,0,0,0,0,0,1,-28,235,0.00,-0.11,0.92,-24.00,-543.00,785.00,267.47
37,2012/6/10,15:39:22,991.00,303803.78,-36.09,3.90,8520,176.57,0,0,0,0,0,0,-28,243,0.00,-0.11,0.95,-70.00,-544.00,782.00,262.67
39,2012/6/10,15:39:24,992.00,313920.00,-36.55,3.90,8518,182.50,0,1,0,0,0,1,-29,245,0.00,-0.11,0.96,-150.00,-530.00,795.00,254.20
41,2012/6/10,15:39:26,993.00,324711.34,-37.03,3.90,8508,179.53,0,0,0,0,0,1,-27,240,0.00,-0.11,0.94,-151.00,-510.00,794.00,253.51
43,2012/6/10,15:39:28,993.00,324711.34,-37.03,3.90,8501,183.50,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-194.00,-485.00,812.00,248.20
45,2012/6/10,15:39:30,993.00,324711.34,-37.03,3.90,8494,195.38,0,0,0,0,0,1,-29,243,0.00,-0.11,0.95,-148.00,-511.00,792.00,253.85
47,2012/6/10,15:39:32,992.00,313920.00,-36.55,3.90,8493,210.26,0,0,0,0,0,0,-30,250,0.00,-0.12,0.97,-181.00,-501.00,807.00,250.14
49,2012/6/10,15:39:34,992.00,313920.00,-36.55,3.90,8462,218.20,0,1,0,0,0,1,-28,237,0.00,-0.11,0.92,-108.00,-546.00,786.00,258.81
51,2012/6/10,15:39:36,993.00,324711.34,-37.03,3.90,8476,223.17,0,0,0,0,0,1,-28,237,0.00,-0.11,0.92,-148.00,-539.00,796.00,254.65
53,2012/6/10,15:39:38,994.00,336246.28,-37.52,3.90,8455,239.08,0,0,0,0,0,0,-31,246,0.00,-0.12,0.96,-42.00,-537.00,781.00,265.53
55,2012/6/10,15:39:40,994.00,336246.28,-37.52,3.90,8444,246.05,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-52.00,-567.00,787.00,264.76
57,2012/6/10,15:39:42,994.00,336246.28,-37.52,3.90,8435,264.99,0,0,0,0,0,0,-28,232,0.00,-0.11,0.90,-15.00,-479.00,788.00,268.21
59,2012/6/10,15:39:44,994.00,336246.28,-37.52,3.90,8433,252.03,0,1,0,0,0,1,-29,242,0.00,-0.11,0.94,5.00,-498.00,791.00,270.58
61,2012/6/10,15:39:46,995.00,348605.84,-38.03,3.90,8425,264.99,0,0,0,0,0,0,-29,247,0.00,-0.11,0.96,-13.00,-454.00,796.00,268.36
63,2012/6/10,15:39:48,996.00,361880.03,-38.55,3.90,8413,273.98,0,0,0,0,0,1,-28,239,0.00,-0.11,0.93,3.00,-505.00,790.00,270.34
65,2012/6/10,15:39:50,997.00,376175.90,-39.09,3.90,8407,277.97,0,0,0,0,0,0,-28,242,0.00,-0.11,0.94,-14.00,-503.00,785.00,268.41
67,2012/6/10,15:39:52,996.00,361880.03,-38.55,3.90,8399,291.97,0,0,0,0,0,1,-31,245,0.00,-0.12,0.96,-75.00,-555.00,784.00,262.30
69,2012/6/10,15:39:54,996.00,361880.03,-38.55,3.90,8399,289.97,0,1,0,0,0,0,-29,248,0.00,-0.11,0.97,-81.00,-547.00,783.00,261.58
71,2012/6/10,15:39:56,996.00,361880.03,-38.55,3.90,8390,300.98,0,0,0,0,0,0,-29,246,0.00,-0.11,0.96,-156.00,-535.00,798.00,253.74
73,2012/6/10,15:39:58,996.00,361880.03,-38.55,3.90,8377,307.99,0,0,0,0,0,1,-30,240,0.00,-0.12,0.94,-121.00,-549.00,789.00,257.57
75,2012/6/10,15:40:00,997.00,376175.90,-39.09,3.90,8369,309.99,0,0,0,0,0,1,-31,245,0.00,-0.12,0.96,-156.00,-530.00,797.00,253.60
77,2012/6/10,15:40:02,997.00,376175.90,-39.09,3.90,8371,329.05,0,0,0,0,0,1,-29,243,0.00,-0.11,0.95,-125.00,-533.00,788.00,256.80
79,2012/6/10,15:40:04,998.00,391616.06,-39.64,3.90,8365,323.03,0,1,0,0,0,1,-28,239,0.00,-0.11,0.93,-147.00,-515.00,793.00,254.07
