secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
5,2012/6/10,14:28:58,774.00,30493.73,1.86,31.30,47594,33.17,0,1,0,0,0,0,-27,237,0.00,-0.11,0.92,-5.00,-371.00,693.00,269.23
7,2012/6/10,14:29:00,777.00,30985.24,1.55,31.30,47567,36.37,0,0,0,0,0,0,-29,239,0.00,-0.11,0.93,1.00,-388.00,689.00,270.15
9,2012/6/10,14:29:02,779.00,31319.64,1.35,31.20,47552,40.63,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,15.00,-413.00,687.00,272.08
11,2012/6/10,14:29:04,779.00,31319.64,1.35,31.20,47529,42.23,0,0,0,0,0,0,-29,234,0.00,-0.11,0.91,0.00,-449.00,677.00,270.00
13,2012/6/10,14:29:06,777.00,30985.24,1.55,31.20,47503,46.86,0,0,0,0,0,-1,-29,236,-0.00,-0.11,0.92,-8.00,-466.00,676.00,269.02
15,2012/6/10,14:29:08,778.00,31151.75,1.45,31.20,47486,49.88,0,1,0,0,0,-1,-28,236,-0.00,-0.11,0.92,-25.00,-469.00,674.00,266.95
17,2012/6/10,14:29:10,777.00,30985.24,1.55,31.20,47464,53.97,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,-24.00,-473.00,674.00,267.10
19,2012/6/10,14:29:12,776.00,30820.08,1.65,31.20,47443,58.60,0,0,0,0,0,0,-27,234,0.00,-0.11,0.91,-30.00,-468.00,673.00,266.33
21,2012/6/10,14:29:14,774.00,30493.73,1.86,31.20,47424,61.63,0,0,0,0,0,0,-29,236,0.00,-0.11,0.92,-24.00,-477.00,676.00,267.12
23,2012/6/10,14:29:16,772.00,30172.59,2.06,31.20,47405,64.48,0,0,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-37.00,-479.00,674.00,265.58
25,2012/6/10,14:29:18,771.00,30013.93,2.16,31.20,47385,68.76,0,1,0,0,0,0,-27,237,0.00,-0.11,0.92,-52.00,-490.00,676.00,263.94
27,2012/6/10,14:29:20,771.00,30013.93,2.16,31.20,47363,71.79,0,0,0,0,0,-1,-28,235,-0.00,-0.11,0.92,-79.00,-486.00,678.00,260.77
29,2012/6/10,14:29:22,775.00,30656.25,1.75,31.10,47342,76.07,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-108.00,-476.00,682.00,257.22
31,2012/6/10,14:29:24,780.00,31488.89,1.24,31.10,47322,80.35,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-138.00,-443.00,688.00,252.70
33,2012/6/10,14:29:26,785.00,32356.51,0.73,31.10,47301,83.57,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-157.00,-402.00,697.00,248.67
35,2012/6/10,14:29:28,785.00,32356.51,0.73,31.10,47277,87.32,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,-150.00,-366.00,703.00,247.71
37,2012/6/10,14:29:30,784.00,32180.09,0.83,31.10,47261,90.17,0,1,0,0,0,-1,-26,234,-0.00,-0.10,0.91,-137.00,-344.00,707.00,248.28
39,2012/6/10,14:29:32,785.00,32356.51,0.73,31.10,47230,95.18,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-126.00,-336.00,708.00,249.44
41,2012/6/10,14:29:34,786.00,32534.44,0.62,31.10,47219,97.86,0,0,0,0,0,0,-27,238,0.00,-0.11,0.93,-129.00,-334.00,710.00,248.88
43,2012/6/10,14:29:36,788.00,32894.80,0.41,31.00,47192,102.68,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,-135.00,-343.00,707.00,248.52
45,2012/6/10,14:29:38,788.00,32894.80,0.41,31.00,47169,106.08,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-155.00,-366.00,706.00,247.05
47,2012/6/10,14:29:40,786.00,32534.44,0.62,31.00,47145,109.84,0,1,0,0,0,-1,-27,236,-0.00,-0.11,0.92,-157.00,-400.00,699.00,248.57
49,2012/6/10,14:29:42,785.00,32356.51,0.73,31.00,47120,114.67,0,0,0,0,0,0,-28,234,0.00,-0.11,0.91,-143.00,-441.00,691.00,252.03
51,2012/6/10,14:29:44,788.00,32894.80,0.41,31.00,47095,118.44,0,0,0,0,0,0,-27,233,0.00,-0.11,0.91,-128.00,-457.00,686.00,254.35
53,2012/6/10,14:29:46,792.00,33634.29,-0.01,31.00,47077,122.38,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-113.00,-469.00,683.00,256.45
55,2012/6/10,14:29:48,797.00,34595.44,-0.54,31.00,47047,126.68,0,0,0,0,0,0,-30,240,0.00,-0.12,0.94,-123.00,-462.00,685.00,255.09
57,2012/6/10,14:29:50,801.00,35395.53,-0.97,31.00,47027,132.06,0,1,0,0,0,0,-29,235,0.00,-0.11,0.92,-130.00,-454.00,686.00,254.02
59,2012/6/10,14:29:52,805.00,36224.99,-1.40,30.90,46994,138.16,0,0,0,0,0,0,-26,233,0.00,-0.10,0.91,-156.00,-412.00,697.00,249.26
61,2012/6/10,14:29:54,808.00,36867.35,-1.73,30.90,46978,140.85,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,-156.00,-383.00,702.00,247.84
63,2012/6/10,14:29:56,808.00,36867.35,-1.73,30.90,46942,145.88,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-141.00,-348.00,707.00,247.94
65,2012/6/10,14:29:58,808.00,36867.35,-1.73,30.90,46919,150.73,0,0,0,0,0,0,-28,241,0.00,-0.11,0.94,-114.00,-328.00,710.00,250.83
67,2012/6/10,14:30:00,808.00,36867.35,-1.73,30.90,46890,156.30,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-64.00,-331.00,704.00,259.06
69,2012/6/10,14:30:02,807.00,36651.25,-1.62,30.90,46860,161.51,0,1,0,0,0,0,-28,239,0.00,-0.11,0.93,-45.00,-336.00,703.00,262.37
71,2012/6/10,14:30:04,807.00,36651.25,-1.62,30.90,46825,167.45,0,0,0,0,0,-1,-28,240,-0.00,-0.11,0.94,-36.00,-338.00,704.00,263.92
73,2012/6/10,14:30:06,807.00,36651.25,-1.62,30.90,46787,173.39,0,0,0,0,0,-1,-28,241,-0.00,-0.11,0.94,-73.00,-325.00,707.00,257.34
75,2012/6/10,14:30:08,806.00,36437.15,-1.51,30.90,46742,182.94,0,0,0,0,0,-2,-29,241,-0.01,-0.11,0.94,-105.00,-327.00,709.00,252.20
77,2012/6/10,14:30:10,804.00,36014.79,-1.29,30.90,46699,191.24,0,0,0,0,0,-1,-28,242,-0.00,-0.11,0.94,-153.00,-363.00,707.00,247.15
79,2012/6/10,14:30:12,802.00,35600.09,-1.08,30.80,46651,199.18,0,1,0,0,0,-1,-28,241,-0.00,-0.11,0.94,-158.00,-393.00,701.00,248.10
81,2012/6/10,14:30:14,803.00,35806.50,-1.18,30.80,46592,209.29,0,0,0,0,0,1,-27,237,0.00,-0.11,0.92,-148.00,-436.00,693.00,251.25
83,2012/6/10,14:30:16,806.00,36437.15,-1.51,30.80,46544,218.69,0,0,0,0,0,0,-27,239,0.00,-0.11,0.93,-155.00,-396.00,699.00,248.62
85,2012/6/10,14:30:18,810.00,37305.64,-1.95,30.80,46485,228.64,0,0,0,0,0,-2,-27,239,-0.01,-0.11,0.93,-157.00,-384.00,702.00,247.76
87,2012/6/10,14:30:20,810.00,37305.64,-1.95,30.80,46423,241.50,0,0,0,0,0,1,-28,235,0.00,-0.11,0.92,-140.00,-344.00,710.00,247.85
89,2012/6/10,14:30:22,810.00,37305.64,-1.95,30.80,46373,249.30,0,0,0,0,0,-1,-27,232,-0.00,-0.11,0.90,-126.00,-336.00,709.00,249.44
91,2012/6/10,14:30:24,809.00,37085.47,-1.84,30.80,46323,259.28,0,1,0,0,0,-1,-25,222,-0.00,-0.10,0.87,-79.00,-323.00,711.00,256.26
93,2012/6/10,14:30:26,809.00,37085.47,-1.84,30.80,46276,266.37,0,0,0,0,0,-1,-24,225,-0.00,-0.09,0.88,-67.00,-327.00,707.00,258.42
95,2012/6/10,14:30:28,810.00,37305.64,-1.95,30.80,46249,272.55,0,0,0,0,0,0,-27,234,0.00,-0.11,0.91,-24.00,-352.00,699.00,266.10
97,2012/6/10,14:30:30,810.00,37305.64,-1.95,30.70,46219,277.09,0,0,0,0,0,1,-30,236,0.00,-0.12,0.92,-22.00,-354.00,699.00,266.44
99,2012/6/10,14:30:32,811.00,37527.87,-2.06,30.70,46184,283.83,0,0,0,0,0,-1,-27,231,-0.00,-0.11,0.90,5.00,-409.00,686.00,270.70
101,2012/6/10,14:30:34,809.00,37085.47,-1.84,30.70,46155,287.65,0,1,0,0,0,0,-27,235,0.00,-0.11,0.92,2.00,-425.00,682.00,270.27
103,2012/6/10,14:30:36,807.00,36651.25,-1.62,30.70,46135,291.65,0,0,0,0,0,-1,-28,240,-0.00,-0.11,0.94,-22.00,-480.00,677.00,267.38
105,2012/6/10,14:30:38,805.00,36224.99,-1.40,30.70,46116,296.39,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-33.00,-474.00,675.00,266.02
107,2012/6/10,14:30:40,804.00,36014.79,-1.29,30.70,46090,300.95,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-86.00,-487.00,680.00,259.99
109,2012/6/10,14:30:42,802.00,35600.09,-1.08,30.70,46078,303.86,0,0,0,0,0,-1,-28,235,-0.00,-0.11,0.92,-84.00,-480.00,679.00,260.07
111,2012/6/10,14:30:44,801.00,35395.53,-0.97,30.70,46056,307.51,0,1,0,0,0,-1,-29,238,-0.00,-0.11,0.93,-124.00,-466.00,687.00,255.10
113,2012/6/10,14:30:46,801.00,35395.53,-0.97,30.70,46030,310.98,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-108.00,-475.00,684.00,257.19
115,2012/6/10,14:30:48,802.00,35600.09,-1.08,30.70,46008,317.19,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-127.00,-468.00,688.00,254.82
117,2012/6/10,14:30:50,805.00,36224.99,-1.40,30.60,45984,320.11,0,0,0,0,0,-1,-27,235,-0.00,-0.11,0.92,-93.00,-483.00,681.00,259.10
