secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
8,2012/6/10,15:14:55,1007.00,617415.62,-45.76,11.10,16516,50.02,0,1,0,0,0,1,-30,246,0.00,-0.12,0.96,-178.00,-452.00,781.00,248.51
10,2012/6/10,15:14:57,1007.00,617415.62,-45.76,11.10,16505,58.21,0,0,0,0,0,1,-28,239,0.00,-0.11,0.93,-164.00,-377.00,801.00,246.49
12,2012/6/10,15:14:59,1007.00,617415.62,-45.76,11.10,16501,59.23,0,0,0,0,0,1,-29,240,0.00,-0.11,0.94,-157.00,-392.00,790.00,248.17
14,2012/6/10,15:15:01,1007.00,617415.62,-45.76,11.10,16468,71.02,0,0,0,0,0,1,-28,240,0.00,-0.11,0.94,-117.00,-364.00,795.00,252.18
16,2012/6/10,15:15:03,1006.00,580520.37,-44.95,11.00,16460,73.07,0,0,0,0,0,1,-28,238,0.00,-0.11,0.93,-136.00,-380.00,789.00,250.31
18,2012/6/10,15:15:05,1005.00,547724.00,-44.19,11.00,16443,87.95,0,1,0,0,0,0,-28,239,0.00,-0.11,0.93,-97.00,-366.00,792.00,255.16
20,2012/6/10,15:15:07,1005.00,547724.00,-44.19,11.00,16444,90.00,0,0,0,0,0,1,-29,239,0.00,-0.11,0.93,-108.00,-376.00,786.00,253.97
22,2012/6/10,15:15:09,1005.00,547724.00,-44.19,11.00,16420,93.60,0,0,0,0,0,-1,-30,247,-0.00,-0.12,0.96,-68.00,-363.00,794.00,259.39
24,2012/6/10,15:15:11,1005.00,547724.00,-44.19,11.00,16406,101.31,0,0,0,0,0,0,-30,239,0.00,-0.12,0.93,-90.00,-367.00,790.00,256.22
26,2012/6/10,15:15:13,1006.00,580520.37,-44.95,11.00,16401,114.17,0,0,0,0,0,2,-31,241,0.01,-0.12,0.94,-82.00,-352.00,802.00,256.89
28,2012/6/10,15:15:15,1005.00,547724.00,-44.19,10.90,16383,121.90,0,1,0,0,0,0,-30,245,0.00,-0.12,0.96,-129.00,-382.00,787.00,251.34
30,2012/6/10,15:15:17,1004.00,518379.59,-43.45,10.90,16370,121.38,0,0,0,0,0,0,-30,247,0.00,-0.12,0.96,-143.00,-371.00,797.00,248.92
32,2012/6/10,15:15:19,1004.00,518379.59,-43.45,10.90,16361,131.18,0,0,0,0,0,1,-30,240,0.00,-0.12,0.94,-161.00,-425.00,779.00,249.25
34,2012/6/10,15:15:21,1003.00,491972.53,-42.75,10.90,16340,135.30,0,0,0,0,0,1,-29,246,0.00,-0.11,0.96,-172.00,-387.00,798.00,246.04
36,2012/6/10,15:15:23,1004.00,518379.59,-43.45,10.90,16332,147.69,0,0,0,0,0,1,-29,244,0.00,-0.11,0.95,-170.00,-421.00,784.00,248.01
38,2012/6/10,15:15:25,1004.00,518379.59,-43.45,10.90,16313,152.86,0,1,0,0,0,-1,-30,244,-0.00,-0.12,0.95,-169.00,-371.00,806.00,245.51
40,2012/6/10,15:15:27,1004.00,518379.59,-43.45,10.90,16303,161.64,0,0,0,0,0,0,-30,244,0.00,-0.12,0.95,-153.00,-394.00,789.00,248.78
42,2012/6/10,15:15:29,1003.00,491972.53,-42.75,10.80,16281,165.78,0,0,0,0,0,0,-30,245,0.00,-0.12,0.96,-103.00,-357.00,800.00,253.91
44,2012/6/10,15:15:31,1002.00,468077.53,-42.08,10.80,16272,170.96,0,0,0,0,0,1,-30,248,0.00,-0.12,0.97,-96.00,-374.00,787.00,255.60
46,2012/6/10,15:15:33,1001.00,446355.03,-41.44,10.80,16260,180.80,0,0,0,0,0,1,-29,239,0.00,-0.11,0.93,-19.00,-401.00,782.00,267.29
