secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
8,2012/6/10,15:22:55,1003.00,491972.53,-42.75,7.50,13367,54.86,0,1,0,0,0,1,-30,247,0.00,-0.12,0.96,-47.00,-385.00,803.00,263.04
10,2012/6/10,15:22:57,1003.00,491972.53,-42.75,7.50,13343,68.15,0,0,0,0,0,1,-30,242,0.00,-0.12,0.94,-93.00,-376.00,804.00,256.11
12,2012/6/10,15:22:59,1004.00,518379.59,-43.45,7.50,13334,70.68,0,0,0,0,0,1,-28,236,0.00,-0.11,0.92,-155.00,-376.00,816.00,247.60
14,2012/6/10,15:23:01,1003.00,491972.53,-42.75,7.50,13316,79.55,0,0,0,0,0,1,-28,241,0.00,-0.11,0.94,-170.00,-472.00,789.00,250.19
16,2012/6/10,15:23:03,1002.00,468077.53,-42.08,7.50,13310,89.70,0,0,0,0,0,1,-28,240,0.00,-0.11,0.94,-133.00,-536.00,779.00,256.06
18,2012/6/10,15:23:05,1003.00,491972.53,-42.75,7.40,13294,94.14,0,1,0,0,0,1,-29,241,0.00,-0.11,0.94,-64.00,-539.00,768.00,263.23
20,2012/6/10,15:23:07,1003.00,491972.53,-42.75,7.40,13293,101.76,0,0,0,0,0,1,-30,242,0.00,-0.12,0.94,-59.00,-550.00,770.00,263.88
22,2012/6/10,15:23:09,1004.00,518379.59,-43.45,7.40,13274,104.94,0,0,0,0,0,0,-29,243,0.00,-0.11,0.95,-68.00,-541.00,769.00,262.84
24,2012/6/10,15:23:11,1004.00,518379.59,-43.45,7.40,13268,115.74,0,0,0,0,0,1,-28,234,0.00,-0.11,0.91,-124.00,-538.00,776.00,257.02
26,2012/6/10,15:23:13,1005.00,547724.00,-44.19,7.40,13246,119.56,0,0,0,0,0,0,-28,242,0.00,-0.11,0.94,-162.00,-480.00,786.00,251.35
28,2012/6/10,15:23:15,1005.00,547724.00,-44.19,7.40,13240,132.29,0,1,0,0,0,0,-30,245,0.00,-0.12,0.96,-179.00,-428.00,802.00,247.30
30,2012/6/10,15:23:17,1005.00,547724.00,-44.19,7.40,13219,135.48,0,0,0,0,0,2,-30,238,0.01,-0.12,0.93,-142.00,-396.00,801.00,250.27
32,2012/6/10,15:23:19,1004.00,518379.59,-43.45,7.30,13225,139.94,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-146.00,-379.00,811.00,248.93
34,2012/6/10,15:23:21,1004.00,518379.59,-43.45,7.30,13198,150.78,0,0,0,0,0,0,-30,246,0.00,-0.12,0.96,-142.00,-392.00,803.00,250.09
36,2012/6/10,15:23:23,1004.00,518379.59,-43.45,7.30,13193,162.28,0,0,0,0,0,0,-31,245,0.00,-0.12,0.96,-171.00,-404.00,808.00,247.06
38,2012/6/10,15:23:25,1003.00,491972.53,-42.75,7.30,13186,168.67,0,1,0,0,0,0,-28,240,0.00,-0.11,0.94,-179.00,-453.00,797.00,248.44
