secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
8,2012/6/10,15:16:56,1003.00,491972.53,-42.75,10.10,15679,49.99,0,1,0,0,0,0,-29,243,0.00,-0.11,0.95,-61.00,-376.00,791.00,260.78
10,2012/6/10,15:16:58,1003.00,491972.53,-42.75,10.10,15662,61.85,0,0,0,0,0,1,-28,232,0.00,-0.11,0.90,-17.00,-396.00,789.00,267.54
12,2012/6/10,15:17:00,1003.00,491972.53,-42.75,10.10,15644,67.25,0,0,0,0,0,0,-30,240,0.00,-0.12,0.94,-47.00,-386.00,787.00,263.06
14,2012/6/10,15:17:02,1003.00,491972.53,-42.75,10.10,15635,71.03,0,0,0,0,0,0,-29,248,0.00,-0.11,0.97,-37.00,-391.00,786.00,264.59
16,2012/6/10,15:17:04,1003.00,491972.53,-42.75,10.10,15620,78.05,0,0,0,0,0,0,-27,232,0.00,-0.11,0.90,-93.00,-372.00,792.00,255.96
18,2012/6/10,15:17:06,1003.00,491972.53,-42.75,10.10,15611,88.87,0,1,0,0,0,1,-29,242,0.00,-0.11,0.94,-52.00,-372.00,794.00,262.04
20,2012/6/10,15:17:08,1003.00,491972.53,-42.75,10.00,15592,96.44,0,0,0,0,0,1,-29,244,0.00,-0.11,0.95,-69.00,-379.00,790.00,259.68
22,2012/6/10,15:17:10,1004.00,518379.59,-43.45,10.00,15574,107.81,0,0,0,0,0,2,-29,235,0.01,-0.11,0.92,4.00,-416.00,787.00,270.55
24,2012/6/10,15:17:12,1004.00,518379.59,-43.45,10.00,15558,115.40,0,0,0,0,0,1,-28,237,0.00,-0.11,0.92,-20.00,-410.00,781.00,267.21
26,2012/6/10,15:17:14,1004.00,518379.59,-43.45,10.00,15549,117.57,0,0,0,0,0,1,-29,242,0.00,-0.11,0.94,7.00,-445.00,776.00,270.90
28,2012/6/10,15:17:16,1004.00,518379.59,-43.45,10.00,15535,123.00,0,1,0,0,0,1,-29,239,0.00,-0.11,0.93,-32.00,-398.00,784.00,265.40
30,2012/6/10,15:17:18,1004.00,518379.59,-43.45,9.90,15533,134.94,0,0,0,0,0,1,-28,239,0.00,-0.11,0.93,-10.00,-413.00,782.00,268.61
32,2012/6/10,15:17:20,1003.00,491972.53,-42.75,9.90,15512,139.29,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-40.00,-393.00,784.00,264.19
34,2012/6/10,15:17:22,1003.00,491972.53,-42.75,9.90,15500,150.17,0,0,0,0,0,1,-29,241,0.00,-0.11,0.94,-17.00,-410.00,783.00,267.63
36,2012/6/10,15:17:24,1002.00,468077.53,-42.08,9.90,15490,155.61,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-32.00,-402.00,783.00,265.45
38,2012/6/10,15:17:26,1002.00,468077.53,-42.08,9.90,15471,157.79,0,1,0,0,0,0,-30,244,0.00,-0.12,0.95,0.00,-443.00,775.00,270.00
40,2012/6/10,15:17:28,1002.00,468077.53,-42.08,9.90,15453,169.23,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-8.00,-441.00,773.00,268.96
42,2012/6/10,15:17:30,1002.00,468077.53,-42.08,9.90,15440,174.68,0,0,0,0,0,1,-29,233,0.00,-0.11,0.91,-10.00,-506.00,761.00,268.87
44,2012/6/10,15:17:32,1002.00,468077.53,-42.08,9.80,15426,188.87,0,0,0,0,0,1,-30,247,0.00,-0.12,0.96,-4.00,-511.00,763.00,269.55
46,2012/6/10,15:17:34,1002.00,468077.53,-42.08,9.80,15404,195.97,0,0,0,0,0,0,-31,246,0.00,-0.12,0.96,-60.00,-561.00,765.00,263.90
48,2012/6/10,15:17:36,1003.00,491972.53,-42.75,9.80,15398,203.08,0,1,0,0,0,0,-29,243,0.00,-0.11,0.95,-27.00,-531.00,760.00,267.09
