secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
4,2012/6/10,13:36:54,375.00,5677.08,38.31,44.90,100252,23.33,0,0,0,0,0,30,-44,230,0.12,-0.17,0.90,221.00,-645.00,187.00,288.91
6,2012/6/10,13:36:56,376.00,5701.02,38.21,44.90,100252,24.34,0,0,0,0,0,2,-38,240,0.01,-0.15,0.94,246.00,-707.00,186.00,289.19
8,2012/6/10,13:36:58,378.00,5749.12,38.00,44.90,100245,24.09,0,1,0,0,0,4,-3,227,0.02,-0.01,0.89,271.00,-670.00,103.00,292.02
10,2012/6/10,13:37:00,379.00,5773.28,37.90,44.90,100250,23.75,0,0,0,0,0,9,-14,235,0.04,-0.05,0.92,283.00,-682.00,115.00,292.54
12,2012/6/10,13:37:02,378.00,5749.12,38.00,44.90,100247,23.33,0,0,0,0,0,6,-11,234,0.02,-0.04,0.91,279.00,-714.00,142.00,291.34
14,2012/6/10,13:37:04,377.00,5725.03,38.10,45.00,100253,23.59,0,0,0,0,0,-7,53,233,-0.03,0.21,0.91,207.00,-725.00,390.00,285.93
16,2012/6/10,13:37:06,378.00,5749.12,38.00,44.90,100251,23.67,0,0,0,0,0,-8,-11,233,-0.03,-0.04,0.91,236.00,-699.00,352.00,288.66
18,2012/6/10,13:37:08,378.00,5749.12,38.00,45.00,100256,23.92,0,1,0,0,0,-18,-6,238,-0.07,-0.02,0.93,228.00,-712.00,358.00,287.76
20,2012/6/10,13:37:10,378.00,5749.12,38.00,44.90,100248,23.75,0,0,0,0,0,-18,-2,233,-0.07,-0.01,0.91,228.00,-710.00,359.00,287.80
22,2012/6/10,13:37:12,378.00,5749.12,38.00,45.00,100249,23.59,0,0,0,0,0,-22,-6,239,-0.09,-0.02,0.93,229.00,-711.00,362.00,287.85
24,2012/6/10,13:37:14,377.00,5725.03,38.10,45.00,100256,23.50,0,0,0,0,0,-18,-3,212,-0.07,-0.01,0.83,242.00,-704.00,362.00,288.97
26,2012/6/10,13:37:16,379.00,5773.28,37.90,45.00,100251,23.33,0,0,0,0,0,-41,-8,214,-0.16,-0.03,0.83,252.00,-707.00,382.00,289.62
28,2012/6/10,13:37:18,381.00,5821.82,37.69,45.00,100247,24.01,0,0,0,0,0,-35,-19,226,-0.14,-0.07,0.88,252.00,-703.00,378.00,289.72
30,2012/6/10,13:37:20,383.00,5870.67,37.49,45.00,100253,23.42,0,1,0,0,0,-37,-5,225,-0.14,-0.02,0.88,242.00,-713.00,376.00,288.75
32,2012/6/10,13:37:22,384.00,5895.21,37.39,45.00,100256,23.92,0,0,0,0,0,-9,-38,231,-0.04,-0.15,0.90,262.00,-703.00,321.00,290.44
34,2012/6/10,13:37:24,385.00,5919.83,37.28,45.00,100250,23.67,0,0,0,0,0,-27,-14,230,-0.11,-0.05,0.90,275.00,-718.00,341.00,290.96
36,2012/6/10,13:37:26,385.00,5919.83,37.28,45.00,100248,23.67,0,0,0,0,0,-13,20,233,-0.05,0.08,0.91,271.00,-717.00,365.00,290.70
38,2012/6/10,13:37:28,384.00,5895.21,37.39,45.00,100255,23.50,0,0,0,0,0,2,104,220,0.01,0.41,0.86,68.00,-558.00,713.00,276.95
40,2012/6/10,13:37:30,384.00,5895.21,37.39,45.00,100255,23.92,0,1,0,0,0,4,105,218,0.02,0.41,0.85,65.00,-554.00,717.00,276.69
42,2012/6/10,13:37:32,382.00,5846.21,37.59,45.00,100247,23.92,0,0,0,0,0,2,107,215,0.01,0.42,0.84,63.00,-552.00,720.00,276.51
44,2012/6/10,13:37:34,380.00,5797.51,37.80,45.00,100251,23.67,0,0,0,0,0,1,112,216,0.00,0.44,0.84,62.00,-554.00,723.00,276.39
46,2012/6/10,13:37:36,378.00,5749.12,38.00,45.00,100249,23.67,0,0,0,0,0,3,112,217,0.01,0.44,0.85,57.00,-554.00,724.00,275.87
48,2012/6/10,13:37:38,377.00,5725.03,38.10,45.00,100250,23.75,0,0,0,0,0,2,106,217,0.01,0.41,0.85,57.00,-550.00,723.00,275.92
50,2012/6/10,13:37:40,374.00,5653.22,38.41,45.00,100247,23.50,0,0,0,0,0,7,100,216,0.03,0.39,0.84,58.00,-551.00,724.00,276.01
52,2012/6/10,13:37:42,372.00,5605.71,38.62,45.00,100252,23.92,0,1,0,0,0,7,111,232,0.03,0.43,0.90,54.00,-548.00,728.00,275.63
54,2012/6/10,13:37:44,371.00,5582.07,38.72,45.00,100251,23.67,0,0,0,0,0,3,117,210,0.01,0.46,0.82,52.00,-551.00,734.00,275.39
56,2012/6/10,13:37:46,369.00,5535.00,38.93,45.00,100252,23.50,0,0,0,0,0,2,128,219,0.01,0.50,0.85,52.00,-555.00,737.00,275.35
58,2012/6/10,13:37:48,369.00,5535.00,38.93,45.00,100251,23.00,0,0,0,0,0,2,112,219,0.01,0.44,0.85,52.00,-548.00,733.00,275.42
60,2012/6/10,13:37:50,368.00,5511.57,39.04,45.00,100250,23.67,0,0,0,0,0,0,112,217,0.00,0.44,0.85,53.00,-548.00,733.00,275.52
62,2012/6/10,13:37:52,367.00,5488.22,39.14,45.00,100257,23.75,0,0,0,0,0,0,111,215,0.00,0.43,0.84,53.00,-547.00,733.00,275.53
64,2012/6/10,13:37:54,366.00,5464.93,39.25,45.00,100253,23.16,0,1,0,0,0,0,111,210,0.00,0.43,0.82,52.00,-547.00,732.00,275.43
66,2012/6/10,13:37:56,366.00,5464.93,39.25,45.00,100256,23.67,0,0,0,0,0,1,111,218,0.00,0.43,0.85,52.00,-548.00,733.00,275.42
68,2012/6/10,13:37:58,366.00,5464.93,39.25,45.00,100251,23.84,0,0,0,0,0,1,118,247,0.00,0.46,0.96,53.00,-546.00,732.00,275.54
70,2012/6/10,13:38:00,365.00,5441.72,39.35,45.00,100253,23.50,0,0,0,0,0,7,114,208,0.03,0.44,0.81,42.00,-550.00,738.00,274.37
72,2012/6/10,13:38:02,365.00,5441.72,39.35,45.00,100252,23.84,0,0,0,0,0,4,118,215,0.02,0.46,0.84,44.00,-549.00,738.00,274.58
74,2012/6/10,13:38:04,364.00,5418.57,39.46,45.00,100252,22.74,0,1,0,0,0,7,118,212,0.03,0.46,0.83,45.00,-550.00,738.00,274.68
76,2012/6/10,13:38:06,363.00,5395.50,39.56,45.00,100252,23.33,0,0,0,0,0,10,111,213,0.04,0.43,0.83,40.00,-547.00,737.00,274.18
78,2012/6/10,13:38:08,363.00,5395.50,39.56,45.00,100249,23.75,0,0,0,0,0,5,117,230,0.02,0.46,0.90,44.00,-549.00,739.00,274.58
80,2012/6/10,13:38:10,362.00,5372.50,39.67,45.00,100258,23.42,0,0,0,0,0,10,93,213,0.04,0.36,0.83,46.00,-537.00,716.00,274.90
82,2012/6/10,13:38:12,362.00,5372.50,39.67,45.00,100254,23.08,0,0,0,0,0,9,88,214,0.04,0.34,0.83,45.00,-537.00,715.00,274.79
84,2012/6/10,13:38:14,363.00,5395.50,39.56,44.90,100254,23.50,0,0,0,0,0,13,89,226,0.05,0.35,0.88,48.00,-536.00,717.00,275.12
86,2012/6/10,13:38:16,363.00,5395.50,39.56,44.90,100249,24.43,0,1,0,0,0,120,33,202,0.47,0.13,0.79,-99.00,-359.00,670.00,254.58
88,2012/6/10,13:38:18,363.00,5395.50,39.56,44.90,100251,23.92,0,0,0,0,0,126,11,189,0.49,0.04,0.74,-87.00,-379.00,660.00,257.07
90,2012/6/10,13:38:20,364.00,5418.57,39.46,44.90,100247,23.75,0,0,0,0,0,8,-72,297,0.03,-0.28,1.16,32.00,-425.00,622.00,274.31
92,2012/6/10,13:38:22,365.00,5441.72,39.35,44.90,100244,23.08,0,0,0,0,0,-29,-36,259,-0.11,-0.14,1.01,7.00,-453.00,618.00,270.89
94,2012/6/10,13:38:24,368.00,5511.57,39.04,44.90,100257,23.67,0,0,0,0,0,39,-29,232,0.15,-0.11,0.90,-20.00,-486.00,620.00,267.64
96,2012/6/10,13:38:26,372.00,5605.71,38.62,44.90,100255,23.25,0,1,1,0,1,-9,-35,246,-0.04,-0.14,0.96,7.00,-438.00,621.00,270.92
98,2012/6/10,13:38:28,376.00,5701.02,38.21,44.90,100252,23.67,0,0,0,0,0,-13,-26,248,-0.05,-0.10,0.97,2.00,-464.00,624.00,270.25
100,2012/6/10,13:38:30,379.00,5773.28,37.90,44.90,100249,23.84,0,0,0,0,0,-22,-20,237,-0.09,-0.08,0.92,-23.00,-475.00,625.00,267.23
