secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
4,2012/6/10,13:58:55,633.00,15922.38,14.89,43.30,75180,37.37,0,0,0,0,0,0,-26,232,0.00,-0.10,0.90,-93.00,-454.00,634.00,258.42
6,2012/6/10,13:58:57,636.00,16121.86,14.63,43.30,75114,45.02,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-78.00,-450.00,631.00,260.17
8,2012/6/10,13:58:59,640.00,16392.69,14.28,43.30,75055,51.66,0,0,0,0,0,0,-27,232,0.00,-0.11,0.90,-122.00,-439.00,641.00,254.47
10,2012/6/10,13:59:01,643.00,16599.55,14.02,43.30,74996,58.30,0,1,0,0,0,-1,-27,234,-0.00,-0.11,0.91,-129.00,-336.00,654.00,249.00
12,2012/6/10,13:59:03,642.00,16530.24,14.10,43.30,74931,65.85,0,0,0,0,0,0,-30,233,0.00,-0.12,0.91,-10.00,-331.00,651.00,268.27
14,2012/6/10,13:59:05,639.00,16324.45,14.36,43.30,74873,72.51,0,0,0,0,0,-2,-27,234,-0.01,-0.11,0.91,-41.00,-447.00,627.00,264.76
16,2012/6/10,13:59:07,640.00,16392.69,14.28,43.20,74813,79.17,0,0,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-150.00,-373.00,653.00,248.09
18,2012/6/10,13:59:09,642.00,16530.24,14.10,43.20,74749,86.62,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-51.00,-315.00,652.00,260.80
20,2012/6/10,13:59:11,642.00,16530.24,14.10,43.20,74682,93.17,0,1,0,0,0,0,-29,235,0.00,-0.11,0.92,14.00,-413.00,635.00,271.94
22,2012/6/10,13:59:13,641.00,16461.28,14.19,43.20,74611,101.31,0,0,0,0,0,0,-27,234,0.00,-0.11,0.91,-47.00,-453.00,628.00,264.08
24,2012/6/10,13:59:15,643.00,16599.55,14.02,43.20,74539,109.23,0,0,0,0,0,-2,-28,231,-0.01,-0.11,0.90,-81.00,-457.00,633.00,259.95
26,2012/6/10,13:59:17,645.00,16739.29,13.84,43.20,74475,117.96,0,0,0,0,0,-3,-27,234,-0.01,-0.11,0.91,-81.00,-450.00,631.00,259.80
28,2012/6/10,13:59:19,648.00,16951.68,13.58,43.20,74398,126.23,0,0,0,0,0,-1,-27,233,-0.00,-0.11,0.91,-26.00,-452.00,629.00,266.71
30,2012/6/10,13:59:21,647.00,16880.51,13.67,43.20,74324,133.83,0,0,0,0,0,0,-27,228,0.00,-0.11,0.89,-11.00,-424.00,629.00,268.51
32,2012/6/10,13:59:23,647.00,16880.51,13.67,43.20,74262,140.76,0,1,0,0,0,0,-27,231,0.00,-0.11,0.90,7.00,-364.00,644.00,271.10
34,2012/6/10,13:59:25,646.00,16809.71,13.75,43.10,74201,148.03,0,0,0,0,0,-1,-25,233,-0.00,-0.10,0.91,-20.00,-339.00,645.00,266.62
36,2012/6/10,13:59:27,646.00,16809.71,13.75,43.10,74139,155.41,0,0,0,0,0,0,-26,234,0.00,-0.10,0.91,-38.00,-308.00,658.00,262.97
