secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
4,2012/6/10,13:56:56,588.00,13260.41,18.78,43.90,79521,42.11,0,0,0,0,0,1,-29,240,0.00,-0.11,0.94,4.00,-436.00,629.00,270.53
6,2012/6/10,13:56:58,590.00,13366.97,18.61,43.90,79434,50.83,0,0,0,0,0,-1,-26,232,-0.00,-0.10,0.90,9.00,-383.00,635.00,271.35
8,2012/6/10,13:57:00,591.00,13420.63,18.52,43.90,79348,60.41,0,1,0,0,0,-1,-25,234,-0.00,-0.10,0.91,-4.00,-342.00,644.00,269.33
10,2012/6/10,13:57:02,591.00,13420.63,18.52,43.90,79266,69.56,0,0,0,0,0,-5,-25,234,-0.02,-0.10,0.91,-59.00,-303.00,656.00,258.98
12,2012/6/10,13:57:04,591.00,13420.63,18.52,43.90,79170,79.27,0,0,0,0,0,0,-27,237,0.00,-0.11,0.92,-98.00,-302.00,659.00,252.02
14,2012/6/10,13:57:06,591.00,13420.63,18.52,43.90,79097,88.13,0,0,0,0,0,1,-28,230,0.00,-0.11,0.90,-144.00,-332.00,657.00,246.55
16,2012/6/10,13:57:08,591.00,13420.63,18.52,43.90,79006,96.78,0,0,0,0,0,0,-27,232,0.00,-0.11,0.90,-142.00,-375.00,646.00,249.26
18,2012/6/10,13:57:10,593.00,13528.67,18.35,43.90,78938,104.04,0,1,0,0,0,0,-27,234,0.00,-0.11,0.91,-122.00,-424.00,636.00,253.95
20,2012/6/10,13:57:12,598.00,13803.25,17.92,43.80,78862,112.28,0,0,0,0,0,-1,-27,230,-0.00,-0.11,0.90,-102.00,-438.00,633.00,256.89
22,2012/6/10,13:57:14,602.00,14027.60,17.57,43.80,78789,119.88,0,0,0,0,0,0,-27,234,0.00,-0.11,0.91,-75.00,-449.00,628.00,260.52
24,2012/6/10,13:57:16,605.00,14198.68,17.31,43.80,78719,127.27,0,0,0,0,0,0,-27,235,0.00,-0.11,0.92,-82.00,-453.00,631.00,259.74
26,2012/6/10,13:57:18,607.00,14314.11,17.14,43.80,78645,135.10,0,0,0,0,0,0,-29,236,0.00,-0.11,0.92,-63.00,-458.00,629.00,262.17
28,2012/6/10,13:57:20,608.00,14372.24,17.05,43.80,78566,144.32,0,0,0,0,0,0,-27,234,0.00,-0.11,0.91,-71.00,-454.00,629.00,261.11
30,2012/6/10,13:57:22,609.00,14430.65,16.97,43.80,78488,152.48,0,1,0,0,0,-1,-28,235,-0.00,-0.11,0.92,-50.00,-459.00,628.00,263.78
32,2012/6/10,13:57:24,608.00,14372.24,17.05,43.80,78399,161.51,0,0,0,0,0,-3,-27,235,-0.01,-0.11,0.92,-40.00,-456.00,627.00,264.99
34,2012/6/10,13:57:26,608.00,14372.24,17.05,43.80,78318,169.58,0,0,0,0,0,0,-28,232,0.00,-0.11,0.90,12.00,-417.00,632.00,271.65
36,2012/6/10,13:57:28,607.00,14314.11,17.14,43.80,78239,178.84,0,0,0,0,0,-1,-28,229,-0.00,-0.11,0.89,0.00,-367.00,637.00,270.00
38,2012/6/10,13:57:30,606.00,14256.26,17.23,43.80,78162,187.67,0,0,0,0,0,0,-27,227,0.00,-0.11,0.89,-90.00,-298.00,660.00,253.19
40,2012/6/10,13:57:32,605.00,14198.68,17.31,43.70,78087,194.79,0,1,0,0,0,1,-26,229,0.00,-0.10,0.89,-136.00,-333.00,656.00,247.78
42,2012/6/10,13:57:34,607.00,14314.11,17.14,43.70,78008,203.74,0,0,0,0,0,0,-27,234,0.00,-0.11,0.91,-125.00,-429.00,639.00,253.76
44,2012/6/10,13:57:36,612.00,14607.59,16.71,43.70,77928,212.17,0,0,0,0,0,-1,-28,234,-0.00,-0.11,0.91,-94.00,-445.00,632.00,258.07
46,2012/6/10,13:57:38,616.00,14847.57,16.36,43.70,77855,220.27,0,0,0,0,0,-2,-27,233,-0.01,-0.11,0.91,-15.00,-439.00,626.00,268.04
48,2012/6/10,13:57:40,617.00,14908.30,16.28,43.70,77780,228.17,0,0,0,0,0,-1,-28,235,-0.00,-0.11,0.92,3.00,-434.00,630.00,270.40
50,2012/6/10,13:57:42,616.00,14847.57,16.36,43.70,77699,236.94,0,0,0,0,0,0,-28,233,0.00,-0.11,0.91,12.00,-384.00,636.00,271.79
52,2012/6/10,13:57:44,616.00,14847.57,16.36,43.70,77622,245.71,0,1,0,0,0,0,-28,233,0.00,-0.11,0.91,11.00,-408.00,632.00,271.54
54,2012/6/10,13:57:46,616.00,14847.57,16.36,43.70,77533,254.72,0,0,0,0,0,0,-27,235,0.00,-0.11,0.92,11.00,-418.00,631.00,271.51
56,2012/6/10,13:57:48,617.00,14908.30,16.28,43.70,77450,263.94,0,0,0,0,0,-4,-28,233,-0.02,-0.11,0.91,-43.00,-458.00,628.00,264.64
58,2012/6/10,13:57:50,619.00,15030.67,16.10,43.70,77365,273.28,0,0,0,0,0,-1,-23,230,-0.00,-0.09,0.90,-90.00,-455.00,633.00,258.81
60,2012/6/10,13:57:52,623.00,15279.08,15.76,43.60,77284,281.44,0,0,0,0,0,0,-26,231,0.00,-0.10,0.90,-136.00,-397.00,642.00,251.09
62,2012/6/10,13:57:54,627.00,15532.50,15.41,43.70,77209,289.92,0,1,0,0,0,-1,-26,229,-0.00,-0.10,0.89,-156.00,-352.00,658.00,246.10
64,2012/6/10,13:57:56,627.00,15532.50,15.41,43.60,77141,297.76,0,0,0,0,0,0,-26,228,0.00,-0.10,0.89,-110.00,-325.00,651.00,251.30
66,2012/6/10,13:57:58,623.00,15279.08,15.76,43.60,77074,305.18,0,0,0,0,0,-1,-28,233,-0.00,-0.11,0.91,-110.00,-312.00,658.00,250.58
68,2012/6/10,13:58:00,620.00,15092.31,16.02,43.60,77012,311.72,0,0,0,0,0,-1,-28,233,-0.00,-0.11,0.91,-125.00,-328.00,654.00,249.14
70,2012/6/10,13:58:02,619.00,15030.67,16.10,43.60,76945,319.36,0,0,0,0,0,-2,-27,232,-0.01,-0.11,0.90,-153.00,-380.00,651.00,248.07
72,2012/6/10,13:58:04,620.00,15092.31,16.02,43.60,76879,326.13,0,0,0,0,0,-4,-29,240,-0.02,-0.11,0.94,-91.00,-439.00,631.00,258.29
74,2012/6/10,13:58:06,623.00,15279.08,15.76,43.60,76814,333.56,0,1,0,0,0,0,-29,239,0.00,-0.11,0.93,15.00,-421.00,633.00,272.04
76,2012/6/10,13:58:08,623.00,15279.08,15.76,43.60,76739,341.43,0,0,0,0,0,0,-30,236,0.00,-0.12,0.92,-19.00,-327.00,650.00,266.67
78,2012/6/10,13:58:10,622.00,15216.51,15.84,43.60,76667,349.97,0,0,0,0,0,0,-26,231,0.00,-0.10,0.90,-128.00,-314.00,661.00,247.82
80,2012/6/10,13:58:12,621.00,15154.25,15.93,43.50,76599,356.87,0,0,0,0,0,0,-27,232,0.00,-0.11,0.90,-143.00,-384.00,646.00,249.57
82,2012/6/10,13:58:14,625.00,15405.15,15.58,43.50,76520,364.76,0,0,0,0,0,-1,-27,234,-0.00,-0.11,0.91,-95.00,-448.00,633.00,258.03
84,2012/6/10,13:58:16,628.00,15596.66,15.32,43.50,76453,372.11,0,1,0,0,0,-2,-25,232,-0.01,-0.10,0.90,-47.00,-448.00,626.00,264.01
86,2012/6/10,13:58:18,630.00,15725.95,15.15,43.50,76391,378.80,0,0,0,0,0,0,-26,233,0.00,-0.10,0.91,-5.00,-433.00,629.00,269.34
88,2012/6/10,13:58:20,632.00,15856.57,14.97,43.50,76329,385.50,0,0,0,0,0,0,-26,236,0.00,-0.10,0.92,2.00,-408.00,631.00,270.28
90,2012/6/10,13:58:22,633.00,15922.38,14.89,43.50,76272,392.10,0,0,0,0,0,0,-28,236,0.00,-0.11,0.92,14.00,-392.00,636.00,272.05
92,2012/6/10,13:58:24,635.00,16055.02,14.71,43.50,76214,399.13,0,0,0,0,0,-1,-27,237,-0.00,-0.11,0.92,9.00,-389.00,635.00,271.33
94,2012/6/10,13:58:26,636.00,16121.86,14.63,43.50,76147,406.18,0,0,0,0,0,-1,-26,234,-0.00,-0.10,0.91,12.00,-390.00,637.00,271.76
96,2012/6/10,13:58:28,636.00,16121.86,14.63,43.50,76082,413.01,0,1,0,0,0,0,-28,234,0.00,-0.11,0.91,11.00,-402.00,634.00,271.57
98,2012/6/10,13:58:30,636.00,16121.86,14.63,43.50,76018,420.83,0,0,0,0,0,-1,-26,233,-0.00,-0.10,0.91,11.00,-412.00,633.00,271.53
100,2012/6/10,13:58:32,635.00,16055.02,14.71,43.40,75941,427.89,0,0,0,0,0,-2,-28,233,-0.01,-0.11,0.91,5.00,-421.00,631.00,270.68
102,2012/6/10,13:58:34,634.00,15988.54,14.80,43.40,75870,436.39,0,0,0,0,0,-1,-27,234,-0.00,-0.11,0.91,7.00,-427.00,631.00,270.94
104,2012/6/10,13:58:36,633.00,15922.38,14.89,43.40,75807,442.79,0,0,0,0,0,-1,-28,231,-0.00,-0.11,0.90,8.00,-424.00,632.00,271.08
106,2012/6/10,13:58:38,632.00,15856.57,14.97,43.40,75749,449.64,0,1,0,0,0,-1,-28,236,-0.00,-0.11,0.92,11.00,-400.00,634.00,271.58
108,2012/6/10,13:58:40,631.00,15791.10,15.06,43.40,75681,456.83,0,0,0,0,0,0,-29,233,0.00,-0.11,0.91,-3.00,-354.00,643.00,269.51
110,2012/6/10,13:58:42,629.00,15661.14,15.24,43.40,75622,463.36,0,0,0,0,0,-1,-28,234,-0.00,-0.11,0.91,-56.00,-313.00,652.00,259.86
112,2012/6/10,13:58:44,627.00,15532.50,15.41,43.40,75564,470.34,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,-137.00,-343.00,654.00,248.23
114,2012/6/10,13:58:46,626.00,15468.66,15.50,43.40,75500,477.10,0,0,0,0,0,0,-27,237,0.00,-0.11,0.92,-110.00,-437.00,636.00,255.87
116,2012/6/10,13:58:48,628.00,15596.66,15.32,43.30,75440,483.64,0,0,0,0,0,0,-27,238,0.00,-0.11,0.93,-10.00,-437.00,628.00,268.69
118,2012/6/10,13:58:50,630.00,15725.95,15.15,43.40,75370,491.52,0,1,0,0,0,-1,-28,233,-0.00,-0.11,0.91,-10.00,-344.00,645.00,268.33
