secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
7,2012/6/10,14:56:58,942.00,114086.74,-21.28,20.60,28327,52.94,0,1,0,0,0,1,-28,231,0.00,-0.11,0.90,-165.00,-373.00,754.00,246.14
9,2012/6/10,14:57:00,942.00,114086.74,-21.28,20.60,28301,60.40,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-93.00,-353.00,746.00,255.24
11,2012/6/10,14:57:02,941.00,112575.66,-21.07,20.60,28279,68.76,0,0,0,0,0,0,-29,245,0.00,-0.11,0.96,-29.00,-365.00,746.00,265.46
13,2012/6/10,14:57:04,940.00,111101.25,-20.85,20.60,28249,76.82,0,0,0,0,0,0,-30,244,0.00,-0.12,0.95,-6.00,-444.00,722.00,269.23
15,2012/6/10,14:57:06,939.00,109661.73,-20.64,20.60,28229,86.09,0,0,0,0,0,0,-29,236,0.00,-0.11,0.92,-6.00,-475.00,719.00,269.28
17,2012/6/10,14:57:08,938.00,108256.20,-20.44,20.50,28192,95.67,0,1,0,0,0,0,-28,239,0.00,-0.11,0.93,-22.00,-491.00,717.00,267.43
19,2012/6/10,14:57:10,939.00,109661.73,-20.64,20.50,28164,104.36,0,0,0,0,0,0,-30,242,0.00,-0.12,0.94,-27.00,-507.00,718.00,266.95
21,2012/6/10,14:57:12,940.00,111101.25,-20.85,20.50,28137,112.75,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-42.00,-511.00,717.00,265.30
23,2012/6/10,14:57:14,940.00,111101.25,-20.85,20.50,28104,122.35,0,0,0,0,0,-1,-27,236,-0.00,-0.11,0.92,-44.00,-520.00,719.00,265.16
25,2012/6/10,14:57:16,941.00,112575.66,-21.07,20.50,28075,130.46,0,0,0,0,0,0,-29,239,0.00,-0.11,0.93,-37.00,-500.00,715.00,265.77
27,2012/6/10,14:57:18,941.00,112575.66,-21.07,20.50,28056,137.68,0,1,0,0,0,-1,-29,243,-0.00,-0.11,0.95,0.00,-478.00,721.00,270.00
29,2012/6/10,14:57:20,941.00,112575.66,-21.07,20.40,28030,145.19,0,0,0,0,0,-1,-29,242,-0.00,-0.11,0.94,-5.00,-436.00,724.00,269.34
31,2012/6/10,14:57:22,942.00,114086.74,-21.28,20.40,27995,154.22,0,0,0,0,0,1,-28,233,0.00,-0.11,0.91,-17.00,-384.00,739.00,267.47
33,2012/6/10,14:57:24,943.00,115635.35,-21.50,20.40,27966,163.56,0,0,0,0,0,0,-27,232,0.00,-0.11,0.90,-38.00,-375.00,738.00,264.21
35,2012/6/10,14:57:26,946.00,120522.80,-22.16,20.40,27943,168.99,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-42.00,-357.00,748.00,263.29
37,2012/6/10,14:57:28,948.00,123998.35,-22.61,20.40,27924,177.13,0,1,0,0,0,0,-29,245,0.00,-0.11,0.96,-25.00,-372.00,743.00,266.16
39,2012/6/10,14:57:30,950.00,127664.45,-23.07,20.40,27892,186.19,0,0,0,0,0,-1,-29,242,-0.00,-0.11,0.94,4.00,-406.00,736.00,270.56
41,2012/6/10,14:57:32,951.00,129573.68,-23.31,20.30,27860,191.93,0,0,0,0,0,0,-29,240,0.00,-0.11,0.94,-1.00,-469.00,721.00,269.88
43,2012/6/10,14:57:34,953.00,133556.18,-23.79,20.30,27838,204.03,0,0,0,0,0,1,-27,231,0.00,-0.11,0.90,-53.00,-521.00,720.00,264.19
45,2012/6/10,14:57:36,955.00,137772.79,-24.27,20.30,27811,208.87,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-137.00,-480.00,728.00,254.07
47,2012/6/10,14:57:38,957.00,142244.92,-24.77,20.30,27794,212.50,0,0,0,0,0,0,-30,241,0.00,-0.12,0.94,-166.00,-392.00,750.00,247.05
49,2012/6/10,14:57:40,956.00,139975.40,-24.52,20.30,27770,224.02,0,1,0,0,0,0,-29,243,0.00,-0.11,0.95,-96.00,-351.00,749.00,254.70
51,2012/6/10,14:57:42,953.00,133556.18,-23.79,20.30,27742,228.87,0,0,0,0,0,-2,-28,244,-0.01,-0.11,0.95,-34.00,-371.00,742.00,264.76
53,2012/6/10,14:57:44,952.00,131536.89,-23.55,20.20,27714,239.49,0,0,0,0,0,1,-29,242,0.00,-0.11,0.94,-14.00,-395.00,736.00,267.97
55,2012/6/10,14:57:46,952.00,131536.89,-23.55,20.20,27688,247.99,0,0,0,0,0,0,-29,239,0.00,-0.11,0.93,-9.00,-401.00,735.00,268.71
57,2012/6/10,14:57:48,952.00,131536.89,-23.55,20.20,27671,255.59,0,0,0,0,0,0,-27,234,0.00,-0.11,0.91,-20.00,-381.00,740.00,267.00
59,2012/6/10,14:57:50,952.00,131536.89,-23.55,20.20,27637,262.59,0,1,0,0,0,0,-27,233,0.00,-0.11,0.91,-52.00,-361.00,746.00,261.80
61,2012/6/10,14:57:52,953.00,133556.18,-23.79,20.20,27619,270.20,0,0,0,0,0,-1,-29,239,-0.00,-0.11,0.93,-112.00,-348.00,754.00,252.16
63,2012/6/10,14:57:54,954.00,135633.96,-24.03,20.20,27598,274.16,0,0,0,0,0,0,-29,245,0.00,-0.11,0.96,-167.00,-385.00,753.00,246.55
