secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
4,2012/6/10,13:54:54,562.00,11959.26,21.03,44.40,83747,41.59,0,0,0,0,0,0,-26,233,0.00,-0.10,0.91,-88.00,-303.00,655.00,253.81
6,2012/6/10,13:54:56,562.00,11959.26,21.03,44.40,83661,50.28,0,0,0,0,0,-2,-26,234,-0.01,-0.10,0.91,-98.00,-309.00,652.00,252.40
8,2012/6/10,13:54:58,562.00,11959.26,21.03,44.40,83572,59.37,0,1,0,0,0,-2,-26,232,-0.01,-0.10,0.90,-81.00,-295.00,658.00,254.65
10,2012/6/10,13:55:00,563.00,12006.59,20.94,44.40,83487,67.16,0,0,0,0,0,0,-27,233,0.00,-0.11,0.91,-27.00,-322.00,646.00,265.21
12,2012/6/10,13:55:02,564.00,12054.12,20.85,44.40,83403,75.97,0,0,0,0,0,1,-28,232,0.00,-0.11,0.90,11.00,-407.00,629.00,271.55
14,2012/6/10,13:55:04,566.00,12149.80,20.68,44.40,83327,84.07,0,0,0,0,0,0,-28,230,0.00,-0.11,0.90,-92.00,-444.00,628.00,258.29
16,2012/6/10,13:55:06,567.00,12197.96,20.59,44.40,83255,91.07,0,0,0,0,0,0,-29,228,0.00,-0.11,0.89,-118.00,-312.00,655.00,249.28
18,2012/6/10,13:55:08,566.00,12149.80,20.68,44.40,83189,97.76,0,1,0,0,0,0,-28,230,0.00,-0.11,0.90,6.00,-365.00,636.00,270.94
20,2012/6/10,13:55:10,566.00,12149.80,20.68,44.40,83131,102.83,0,0,0,0,0,0,-26,230,0.00,-0.10,0.90,-79.00,-461.00,629.00,260.28
22,2012/6/10,13:55:12,567.00,12197.96,20.59,44.40,83073,108.42,0,0,0,0,0,-1,-29,238,-0.00,-0.11,0.93,-143.00,-343.00,651.00,247.37
24,2012/6/10,13:55:14,564.00,12054.12,20.85,44.40,83023,113.91,0,0,0,0,0,-1,-29,240,-0.00,-0.11,0.94,-39.00,-310.00,651.00,262.83
26,2012/6/10,13:55:16,563.00,12006.59,20.94,44.30,82957,121.74,0,0,0,0,0,-1,-27,234,-0.00,-0.11,0.91,11.00,-376.00,634.00,271.68
