secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
7,2012/6/10,15:00:57,969.00,176034.85,-28.06,18.80,24540,64.16,0,1,0,0,0,0,-29,247,0.00,-0.11,0.96,-88.00,-346.00,761.00,255.73
9,2012/6/10,15:00:59,969.00,176034.85,-28.06,18.70,24502,76.56,0,0,0,0,0,0,-29,243,0.00,-0.11,0.95,-113.00,-358.00,757.00,252.48
11,2012/6/10,15:01:01,971.00,183183.06,-28.66,18.70,24459,93.11,0,0,0,0,0,0,-30,241,0.00,-0.12,0.94,-157.00,-380.00,758.00,247.55
13,2012/6/10,15:01:03,971.00,183183.06,-28.66,18.70,24413,109.35,0,0,0,0,0,0,-28,232,0.00,-0.11,0.90,-147.00,-453.00,738.00,252.02
15,2012/6/10,15:01:05,972.00,186967.06,-28.97,18.70,24375,124.22,0,0,0,0,0,1,-30,237,0.00,-0.12,0.92,-125.00,-498.00,733.00,255.91
17,2012/6/10,15:01:07,974.00,194998.84,-29.61,18.70,24338,135.31,0,1,0,0,0,1,-27,232,0.00,-0.11,0.90,-77.00,-500.00,723.00,261.25
19,2012/6/10,15:01:09,976.00,203713.84,-30.26,18.70,24299,149.88,0,0,0,0,0,1,-27,230,0.00,-0.11,0.90,-67.00,-525.00,727.00,262.73
21,2012/6/10,15:01:11,978.00,213203.93,-30.94,18.70,24261,162.72,0,0,0,0,0,0,-28,231,0.00,-0.11,0.90,-98.00,-501.00,726.00,258.93
23,2012/6/10,15:01:13,979.00,218272.54,-31.29,18.60,24229,171.07,0,0,0,0,0,0,-29,239,0.00,-0.11,0.93,-136.00,-506.00,737.00,254.96
25,2012/6/10,15:01:15,980.00,223576.48,-31.64,18.60,24201,179.07,0,0,0,0,0,0,-30,240,0.00,-0.12,0.94,-139.00,-478.00,735.00,253.79
27,2012/6/10,15:01:17,982.00,234961.59,-32.37,18.60,24188,187.08,0,1,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-142.00,-492.00,738.00,253.90
29,2012/6/10,15:01:19,983.00,241080.90,-32.75,18.60,24154,198.23,0,0,0,0,0,0,-29,240,0.00,-0.11,0.94,-96.00,-510.00,728.00,259.34
31,2012/6/10,15:01:21,983.00,241080.90,-32.75,18.60,24127,205.90,0,0,0,0,0,0,-29,245,0.00,-0.11,0.96,-31.00,-525.00,727.00,266.62
33,2012/6/10,15:01:23,983.00,241080.90,-32.75,18.50,24099,216.72,0,0,0,0,0,0,-30,242,0.00,-0.12,0.94,2.00,-474.00,729.00,270.24
