secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
7,2012/6/10,14:58:57,973.00,190902.71,-29.29,19.70,26652,52.48,0,1,0,0,0,0,-29,244,0.00,-0.11,0.95,-66.00,-490.00,717.00,262.33
9,2012/6/10,14:58:59,974.00,194998.84,-29.61,19.70,26618,67.38,0,0,0,0,0,1,-30,246,0.00,-0.12,0.96,-12.00,-521.00,725.00,268.68
11,2012/6/10,14:59:01,974.00,194998.84,-29.61,19.70,26576,77.86,0,0,0,0,0,0,-27,237,0.00,-0.11,0.92,-21.00,-452.00,721.00,267.34
13,2012/6/10,14:59:03,975.00,199265.43,-29.93,19.70,26536,90.58,0,0,0,0,0,1,-28,241,0.00,-0.11,0.94,14.00,-407.00,745.00,271.97
15,2012/6/10,14:59:05,976.00,203713.84,-30.26,19.60,26495,104.90,0,0,0,0,0,2,-28,236,0.01,-0.11,0.92,-52.00,-377.00,740.00,262.15
17,2012/6/10,14:59:07,977.00,208355.89,-30.60,19.60,26463,115.74,0,1,0,0,0,0,-27,235,0.00,-0.11,0.92,-89.00,-323.00,774.00,254.59
19,2012/6/10,14:59:09,978.00,213203.93,-30.94,19.60,26432,126.59,0,0,0,0,0,1,-27,232,0.00,-0.11,0.90,-152.00,-403.00,744.00,249.33
21,2012/6/10,14:59:11,978.00,213203.93,-30.94,19.60,26390,136.49,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-180.00,-475.00,751.00,249.25
23,2012/6/10,14:59:13,979.00,218272.54,-31.29,19.60,26366,144.48,0,0,0,0,0,0,-30,240,0.00,-0.12,0.94,-15.00,-469.00,721.00,268.17
25,2012/6/10,14:59:15,979.00,218272.54,-31.29,19.60,26335,155.36,0,0,0,0,0,0,-29,244,0.00,-0.11,0.95,-47.00,-341.00,762.00,262.15
27,2012/6/10,14:59:17,978.00,213203.93,-30.94,19.60,26310,163.36,0,1,0,0,0,1,-30,244,0.00,-0.12,0.95,-147.00,-396.00,744.00,249.63
29,2012/6/10,14:59:19,978.00,213203.93,-30.94,19.50,26269,175.86,0,0,0,0,0,0,-28,245,0.00,-0.11,0.96,-187.00,-408.00,759.00,245.38
31,2012/6/10,14:59:21,978.00,213203.93,-30.94,19.50,26235,188.70,0,0,0,0,0,1,-30,242,0.00,-0.12,0.94,-147.00,-421.00,738.00,250.75
33,2012/6/10,14:59:23,978.00,213203.93,-30.94,19.50,26198,198.34,0,0,0,0,0,0,-29,245,0.00,-0.11,0.96,-121.00,-334.00,768.00,250.09
35,2012/6/10,14:59:25,978.00,213203.93,-30.94,19.50,26149,213.46,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-27.00,-406.00,732.00,266.20
37,2012/6/10,14:59:27,977.00,208355.89,-30.60,19.50,26110,227.31,0,1,0,0,0,-1,-29,236,-0.00,-0.11,0.92,-21.00,-516.00,724.00,267.67
39,2012/6/10,14:59:29,977.00,208355.89,-30.60,19.50,26072,237.31,0,0,0,0,0,0,-28,241,0.00,-0.11,0.94,-82.00,-501.00,720.00,260.70
41,2012/6/10,14:59:31,979.00,218272.54,-31.29,19.50,26054,245.70,0,0,0,0,0,0,-30,241,0.00,-0.12,0.94,-85.00,-526.00,727.00,260.82
43,2012/6/10,14:59:33,980.00,223576.48,-31.64,19.40,26006,261.85,0,0,0,0,0,-3,-31,249,-0.01,-0.12,0.97,-50.00,-498.00,718.00,264.27
45,2012/6/10,14:59:35,980.00,223576.48,-31.64,19.40,25962,273.50,0,0,0,0,0,0,-31,248,0.00,-0.12,0.97,12.00,-408.00,744.00,271.68
47,2012/6/10,14:59:37,980.00,223576.48,-31.64,19.40,25924,285.17,0,0,0,0,0,0,-31,248,0.00,-0.12,0.97,-54.00,-371.00,744.00,261.72
49,2012/6/10,14:59:39,979.00,218272.54,-31.29,19.40,25888,301.06,0,1,0,0,0,0,-27,242,0.00,-0.11,0.94,-112.00,-337.00,765.00,251.62
51,2012/6/10,14:59:41,979.00,218272.54,-31.29,19.40,25833,316.33,0,0,0,0,0,0,-30,242,0.00,-0.12,0.94,-75.00,-355.00,752.00,258.07
53,2012/6/10,14:59:43,978.00,213203.93,-30.94,19.40,25797,329.34,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-40.00,-358.00,755.00,263.62
55,2012/6/10,14:59:45,977.00,208355.89,-30.60,19.30,25755,342.70,0,0,0,0,0,-1,-30,238,-0.00,-0.12,0.93,2.00,-439.00,731.00,270.26
57,2012/6/10,14:59:47,977.00,208355.89,-30.60,19.30,25721,354.11,0,0,0,0,0,0,-30,242,0.00,-0.12,0.94,6.00,-469.00,728.00,270.73
59,2012/6/10,14:59:49,976.00,203713.84,-30.26,19.30,25686,365.21,0,1,0,0,0,0,-31,246,0.00,-0.12,0.96,-12.00,-467.00,723.00,268.53
61,2012/6/10,14:59:51,976.00,203713.84,-30.26,19.30,25648,376.65,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,7.00,-426.00,736.00,270.94
63,2012/6/10,14:59:53,975.00,199265.43,-29.93,19.30,25615,387.78,0,0,0,0,0,-1,-31,248,-0.00,-0.12,0.97,-13.00,-408.00,736.00,268.18
65,2012/6/10,14:59:55,974.00,194998.84,-29.61,19.30,25584,397.60,0,0,0,0,0,0,-31,245,0.00,-0.12,0.96,-12.00,-409.00,736.00,268.32
67,2012/6/10,14:59:57,974.00,194998.84,-29.61,19.20,25546,409.07,0,0,0,0,0,-1,-30,246,-0.00,-0.12,0.96,0.00,-458.00,727.00,270.00
69,2012/6/10,14:59:59,974.00,194998.84,-29.61,19.20,25510,423.52,0,1,0,0,0,0,-29,241,0.00,-0.11,0.94,-29.00,-502.00,721.00,266.69
71,2012/6/10,15:00:01,974.00,194998.84,-29.61,19.20,25478,433.05,0,0,0,0,0,0,-31,242,0.00,-0.12,0.94,-102.00,-514.00,727.00,258.78
73,2012/6/10,15:00:03,975.00,199265.43,-29.93,19.20,25433,445.22,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-152.00,-458.00,737.00,251.64
75,2012/6/10,15:00:05,976.00,203713.84,-30.26,19.20,25407,458.40,0,0,0,0,0,0,-28,231,0.00,-0.11,0.90,-176.00,-414.00,753.00,246.97
77,2012/6/10,15:00:07,975.00,199265.43,-29.93,19.20,25366,469.61,0,0,0,0,0,0,-30,244,0.00,-0.12,0.95,-152.00,-387.00,751.00,248.56
79,2012/6/10,15:00:09,974.00,194998.84,-29.61,19.20,25344,477.54,0,1,0,0,0,0,-31,251,0.00,-0.12,0.98,-167.00,-385.00,758.00,246.55
81,2012/6/10,15:00:11,973.00,190902.71,-29.29,19.10,25306,488.11,0,0,0,0,0,-1,-29,242,-0.00,-0.11,0.94,-154.00,-397.00,749.00,248.80
83,2012/6/10,15:00:13,972.00,186967.06,-28.97,19.10,25272,498.69,0,0,0,0,0,0,-28,231,0.00,-0.11,0.90,-147.00,-426.00,739.00,250.96
85,2012/6/10,15:00:15,972.00,186967.06,-28.97,19.10,25248,510.61,0,0,0,0,0,0,-30,241,0.00,-0.12,0.94,-177.00,-468.00,750.00,249.28
87,2012/6/10,15:00:17,972.00,186967.06,-28.97,19.10,25212,519.56,0,0,0,0,0,0,-30,246,0.00,-0.12,0.96,-94.00,-497.00,723.00,259.29
89,2012/6/10,15:00:19,973.00,190902.71,-29.29,19.10,25178,530.51,0,0,0,0,0,1,-31,246,0.00,-0.12,0.96,-43.00,-535.00,728.00,265.40
91,2012/6/10,15:00:21,974.00,194998.84,-29.61,19.00,25134,544.46,0,1,0,0,0,0,-29,244,0.00,-0.11,0.95,-32.00,-489.00,721.00,266.26
93,2012/6/10,15:00:23,975.00,199265.43,-29.93,19.10,25098,557.09,0,0,0,0,0,1,-28,237,0.00,-0.11,0.92,-41.00,-525.00,725.00,265.53
95,2012/6/10,15:00:25,976.00,203713.84,-30.26,19.00,25056,573.42,0,0,0,0,0,1,-28,241,0.00,-0.11,0.94,-60.00,-507.00,721.00,263.25
97,2012/6/10,15:00:27,978.00,213203.93,-30.94,19.00,25008,589.43,0,0,0,0,0,1,-29,240,0.00,-0.11,0.94,-144.00,-496.00,739.00,253.81
99,2012/6/10,15:00:29,979.00,218272.54,-31.29,19.00,24968,603.46,0,0,0,0,0,0,-29,236,0.00,-0.11,0.92,-174.00,-441.00,749.00,248.47
101,2012/6/10,15:00:31,979.00,218272.54,-31.29,19.00,24924,617.17,0,1,0,0,0,0,-27,227,0.00,-0.11,0.89,-169.00,-375.00,764.00,245.74
103,2012/6/10,15:00:33,978.00,213203.93,-30.94,19.00,24891,626.21,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-126.00,-356.00,759.00,250.51
105,2012/6/10,15:00:35,977.00,208355.89,-30.60,18.90,24864,635.60,0,0,0,0,0,0,-28,233,0.00,-0.11,0.91,-78.00,-344.00,762.00,257.22
107,2012/6/10,15:00:37,975.00,199265.43,-29.93,18.90,24840,643.99,0,0,0,0,0,0,-30,242,0.00,-0.12,0.94,-51.00,-367.00,749.00,262.09
109,2012/6/10,15:00:39,975.00,199265.43,-29.93,18.90,24802,654.73,0,0,0,0,0,0,-30,241,0.00,-0.12,0.94,-34.00,-365.00,754.00,264.68
111,2012/6/10,15:00:41,974.00,194998.84,-29.61,18.90,24781,664.14,0,1,0,0,0,0,-30,242,0.00,-0.12,0.94,-57.00,-365.00,750.00,261.12
113,2012/6/10,15:00:43,974.00,194998.84,-29.61,18.90,24756,673.90,0,0,0,0,0,-1,-29,241,-0.00,-0.11,0.94,-85.00,-341.00,763.00,256.00
115,2012/6/10,15:00:45,973.00,190902.71,-29.29,18.90,24717,685.69,0,0,0,0,0,0,-30,236,0.00,-0.12,0.92,-112.00,-363.00,754.00,252.85
117,2012/6/10,15:00:47,971.00,183183.06,-28.66,18.80,24686,694.12,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-147.00,-357.00,765.00,247.62
