secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
6,2012/6/10,14:48:57,888.00,64528.01,-11.78,24.20,34282,41.33,0,1,0,0,0,0,-30,245,0.00,-0.12,0.96,-9.00,-473.00,704.00,268.91
8,2012/6/10,14:48:59,887.00,63981.41,-11.64,24.20,34261,46.51,0,0,0,0,0,-1,-29,248,-0.00,-0.11,0.97,-16.00,-487.00,704.00,268.12
10,2012/6/10,14:49:01,888.00,64528.01,-11.78,24.20,34229,55.40,0,0,0,0,0,0,-29,246,0.00,-0.11,0.96,-46.00,-500.00,702.00,264.74
12,2012/6/10,14:49:03,889.00,65082.74,-11.93,24.20,34183,64.29,0,0,0,0,0,-1,-29,246,-0.00,-0.11,0.96,-52.00,-501.00,702.00,264.07
14,2012/6/10,14:49:05,891.00,66217.49,-12.23,24.20,34149,74.92,0,0,0,0,0,-1,-28,242,-0.00,-0.11,0.94,-85.00,-500.00,705.00,260.35
16,2012/6/10,14:49:07,896.00,69210.73,-12.99,24.10,34119,83.33,0,1,0,0,0,1,-28,239,0.00,-0.11,0.93,-108.00,-499.00,709.00,257.79
18,2012/6/10,14:49:09,901.00,72449.28,-13.77,24.10,34074,92.74,0,0,0,0,0,0,-27,236,0.00,-0.11,0.92,-164.00,-452.00,724.00,250.06
20,2012/6/10,14:49:11,906.00,75964.62,-14.58,24.10,34029,102.66,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-161.00,-410.00,726.00,248.56
22,2012/6/10,14:49:13,907.00,76704.05,-14.74,24.10,33991,114.07,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-140.00,-344.00,741.00,247.85
24,2012/6/10,14:49:15,906.00,75964.62,-14.58,24.10,33947,123.01,0,0,0,0,0,0,-29,234,0.00,-0.11,0.91,-104.00,-344.00,734.00,253.18
26,2012/6/10,14:49:17,904.00,74523.00,-14.25,24.10,33910,133.45,0,1,0,0,0,-2,-28,235,-0.01,-0.11,0.92,-73.00,-327.00,744.00,257.42
28,2012/6/10,14:49:19,902.00,73129.10,-13.93,24.10,33875,143.40,0,0,0,0,0,-1,-28,237,-0.00,-0.11,0.92,-79.00,-348.00,730.00,257.21
30,2012/6/10,14:49:21,900.00,71780.50,-13.61,24.10,33844,150.38,0,0,0,0,0,-1,-28,236,-0.00,-0.11,0.92,-81.00,-336.00,738.00,256.45
32,2012/6/10,14:49:23,899.00,71122.53,-13.46,24.10,33800,160.35,0,0,0,0,0,0,-27,239,0.00,-0.11,0.93,-86.00,-358.00,725.00,256.49
34,2012/6/10,14:49:25,899.00,71122.53,-13.46,24.00,33769,168.58,0,0,0,0,0,0,-28,240,0.00,-0.11,0.94,-52.00,-334.00,742.00,261.15
36,2012/6/10,14:49:27,900.00,71780.50,-13.61,24.00,33724,177.32,0,1,0,0,0,0,-29,243,0.00,-0.11,0.95,-31.00,-383.00,718.00,265.37
38,2012/6/10,14:49:29,900.00,71780.50,-13.61,24.00,33688,187.32,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,10.00,-424.00,715.00,271.35
40,2012/6/10,14:49:31,902.00,73129.10,-13.93,24.00,33652,198.32,0,0,0,0,0,-1,-27,235,-0.00,-0.11,0.92,-24.00,-472.00,701.00,267.09
42,2012/6/10,14:49:33,902.00,73129.10,-13.93,24.00,33608,209.34,0,0,0,0,0,-1,-25,234,-0.00,-0.10,0.91,-72.00,-505.00,705.00,261.89
44,2012/6/10,14:49:35,902.00,73129.10,-13.93,24.00,33571,217.36,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-122.00,-483.00,711.00,255.82
46,2012/6/10,14:49:37,903.00,73820.27,-14.09,24.00,33545,224.39,0,0,0,0,0,0,-28,235,0.00,-0.11,0.92,-158.00,-448.00,722.00,250.57
48,2012/6/10,14:49:39,904.00,74523.00,-14.25,24.00,33512,232.92,0,1,0,0,0,0,-26,230,0.00,-0.10,0.90,-156.00,-417.00,724.00,249.49
50,2012/6/10,14:49:41,903.00,73820.27,-14.09,24.00,33484,239.45,0,0,0,0,0,-1,-28,234,-0.00,-0.11,0.91,-174.00,-384.00,740.00,245.62
52,2012/6/10,14:49:43,901.00,72449.28,-13.77,23.90,33460,244.98,0,0,0,0,0,0,-28,233,0.00,-0.11,0.91,-152.00,-383.00,730.00,248.35
54,2012/6/10,14:49:45,897.00,69837.85,-13.14,23.90,33444,250.26,0,0,0,0,0,0,-30,241,0.00,-0.12,0.94,-166.00,-373.00,740.00,246.01
56,2012/6/10,14:49:47,895.00,68593.34,-12.84,23.90,33416,256.30,0,0,0,0,0,-1,-30,246,-0.00,-0.12,0.96,-157.00,-385.00,732.00,247.81
58,2012/6/10,14:49:49,891.00,66217.49,-12.23,23.90,33397,262.09,0,1,0,0,0,-1,-29,244,-0.00,-0.11,0.95,-172.00,-389.00,737.00,246.15
60,2012/6/10,14:49:51,889.00,65082.74,-11.93,23.90,33358,270.66,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-161.00,-399.00,729.00,248.03
62,2012/6/10,14:49:53,888.00,64528.01,-11.78,23.90,33325,278.22,0,0,0,0,0,0,-29,242,0.00,-0.11,0.94,-175.00,-393.00,739.00,246.00
64,2012/6/10,14:49:55,889.00,65082.74,-11.93,23.90,33302,287.31,0,0,0,0,0,0,-28,242,0.00,-0.11,0.94,-145.00,-370.00,733.00,248.60
66,2012/6/10,14:49:57,891.00,66217.49,-12.23,23.90,33257,295.14,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-113.00,-344.00,738.00,251.82
68,2012/6/10,14:49:59,893.00,67387.15,-12.53,23.80,33221,305.50,0,1,0,0,0,0,-28,240,0.00,-0.11,0.94,-22.00,-360.00,733.00,266.50
70,2012/6/10,14:50:01,895.00,68593.34,-12.84,23.80,33179,315.87,0,0,0,0,0,-1,-28,239,-0.00,-0.11,0.93,1.00,-426.00,712.00,270.13
72,2012/6/10,14:50:03,897.00,69837.85,-13.14,23.80,33149,325.24,0,0,0,0,0,-1,-26,230,-0.00,-0.10,0.90,-14.00,-509.00,709.00,268.42
74,2012/6/10,14:50:05,899.00,71122.53,-13.46,23.80,33111,331.84,0,0,0,0,0,0,-27,231,0.00,-0.11,0.90,-74.00,-500.00,704.00,261.58
76,2012/6/10,14:50:07,904.00,74523.00,-14.25,23.80,33089,338.94,0,0,0,0,0,0,-26,230,0.00,-0.10,0.90,-74.00,-511.00,708.00,261.76
78,2012/6/10,14:50:09,908.00,77456.34,-14.90,23.80,33075,344.26,0,0,0,0,0,0,-27,229,0.00,-0.11,0.89,-76.00,-494.00,704.00,261.25
80,2012/6/10,14:50:11,912.00,80601.07,-15.57,23.80,33058,347.06,0,1,0,0,0,0,-29,237,0.00,-0.11,0.92,-9.00,-490.00,706.00,268.95
82,2012/6/10,14:50:13,914.00,82260.00,-15.92,23.80,33036,353.41,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-5.00,-414.00,713.00,269.31
84,2012/6/10,14:50:15,912.00,80601.07,-15.57,23.70,33022,355.19,0,0,0,0,0,0,-29,248,0.00,-0.11,0.97,-88.00,-339.00,738.00,255.45
86,2012/6/10,14:50:17,912.00,80601.07,-15.57,23.70,33007,360.78,0,0,0,0,0,0,-30,243,0.00,-0.12,0.95,-134.00,-361.00,733.00,249.64
