secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
10,2012/6/10,15:42:54,1001.00,446355.03,-41.44,3.80,7757,61.80,0,1,0,0,0,0,-27,238,0.00,-0.11,0.93,-142.00,-519.00,791.00,254.70
12,2012/6/10,15:42:56,1001.00,446355.03,-41.44,3.80,7753,77.04,0,0,0,0,0,0,-28,241,0.00,-0.11,0.94,-101.00,-552.00,786.00,259.63
14,2012/6/10,15:42:58,1001.00,446355.03,-41.44,3.80,7745,87.94,0,0,0,0,0,1,-29,244,0.00,-0.11,0.95,-80.00,-548.00,783.00,261.69
16,2012/6/10,15:43:00,1001.00,446355.03,-41.44,3.80,7738,91.21,0,0,0,0,0,0,-30,248,0.00,-0.12,0.97,-69.00,-558.00,785.00,262.95
18,2012/6/10,15:43:02,1001.00,446355.03,-41.44,3.80,7724,105.40,0,0,0,0,0,0,-30,244,0.00,-0.12,0.95,-82.00,-553.00,784.00,261.57
20,2012/6/10,15:43:04,1002.00,468077.53,-42.08,3.80,7732,105.40,0,1,0,0,0,1,-27,233,0.00,-0.11,0.91,-93.00,-565.00,788.00,260.65
22,2012/6/10,15:43:06,1002.00,468077.53,-42.08,3.80,7718,113.04,0,0,0,0,0,0,-29,245,0.00,-0.11,0.96,-128.00,-531.00,788.00,256.45
24,2012/6/10,15:43:08,1002.00,468077.53,-42.08,3.80,7703,130.55,0,0,0,0,0,1,-29,247,0.00,-0.11,0.96,-105.00,-555.00,788.00,259.29
26,2012/6/10,15:43:10,1002.00,468077.53,-42.08,3.80,7701,136.02,0,0,0,0,0,1,-28,237,0.00,-0.11,0.92,-140.00,-516.00,790.00,254.82
28,2012/6/10,15:43:12,1003.00,491972.53,-42.75,3.80,7683,150.27,0,0,0,0,0,1,-28,237,0.00,-0.11,0.92,-90.00,-559.00,786.00,260.85
30,2012/6/10,15:43:14,1002.00,468077.53,-42.08,3.80,7697,150.27,0,1,0,0,0,1,-30,245,0.00,-0.12,0.96,-126.00,-526.00,787.00,256.53
32,2012/6/10,15:43:16,1002.00,468077.53,-42.08,3.80,7672,163.44,0,0,0,0,0,1,-30,244,0.00,-0.12,0.95,-108.00,-561.00,790.00,259.10
34,2012/6/10,15:43:18,1002.00,468077.53,-42.08,3.80,7674,165.64,0,0,0,0,0,1,-28,240,0.00,-0.11,0.94,-137.00,-527.00,791.00,255.43
36,2012/6/10,15:43:20,1002.00,468077.53,-42.08,3.80,7665,175.53,0,0,0,0,0,1,-28,238,0.00,-0.11,0.93,-125.00,-550.00,791.00,257.20
38,2012/6/10,15:43:22,1003.00,491972.53,-42.75,3.80,7659,182.13,0,0,0,0,0,0,-29,247,0.00,-0.11,0.96,-125.00,-541.00,789.00,256.99
40,2012/6/10,15:43:24,1003.00,491972.53,-42.75,3.80,7656,186.53,0,1,0,0,0,0,-29,245,0.00,-0.11,0.96,-71.00,-558.00,785.00,262.75
