secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,12:41:19,416.00,6723.16,34.21,30.60,100271,23.67,0,0,1,0,1,22,100,225,0.09,0.39,0.88,-970.00,-1293.00,-1172.00,233.12
5,2012/6/10,12:41:21,416.00,6723.16,34.21,30.50,100258,23.24,0,0,0,0,0,23,100,224,0.09,0.39,0.87,-969.00,-1292.00,-1173.00,233.13
7,2012/6/10,12:41:23,416.00,6723.16,34.21,30.50,100269,23.75,0,0,0,0,0,22,99,225,0.09,0.39,0.88,-969.00,-1292.00,-1173.00,233.13
9,2012/6/10,12:41:25,416.00,6723.16,34.21,30.50,100276,23.50,0,0,0,0,0,23,99,226,0.09,0.39,0.88,-968.00,-1291.00,-1174.00,233.14
11,2012/6/10,12:41:27,416.00,6723.16,34.21,30.50,100268,23.33,0,1,0,0,0,23,99,226,0.09,0.39,0.88,-967.00,-1291.00,-1174.00,233.17
13,2012/6/10,12:41:29,416.00,6723.16,34.21,30.60,100270,22.91,0,0,0,0,0,23,99,226,0.09,0.39,0.88,-967.00,-1289.00,-1173.00,233.12
15,2012/6/10,12:41:31,416.00,6723.16,34.21,30.60,100275,23.58,0,0,0,0,0,22,98,226,0.09,0.38,0.88,-966.00,-1289.00,-1173.00,233.15
17,2012/6/10,12:41:33,416.00,6723.16,34.21,30.60,100266,23.24,0,0,0,0,0,22,98,226,0.09,0.38,0.88,-966.00,-1289.00,-1173.00,233.15
19,2012/6/10,12:41:35,416.00,6723.16,34.21,30.60,100280,23.41,0,0,0,0,0,22,99,225,0.09,0.39,0.88,-966.00,-1289.00,-1174.00,233.15
21,2012/6/10,12:41:37,417.00,6750.45,34.11,30.50,100266,23.16,0,1,0,0,0,23,98,228,0.09,0.38,0.89,-967.00,-1289.00,-1174.00,233.12
23,2012/6/10,12:41:39,417.00,6750.45,34.11,30.50,100268,23.58,0,0,0,0,0,22,99,227,0.09,0.39,0.89,-966.00,-1288.00,-1174.00,233.13
25,2012/6/10,12:41:41,417.00,6750.45,34.11,30.50,100264,23.58,0,0,0,0,0,21,98,227,0.08,0.38,0.89,-965.00,-1287.00,-1174.00,233.14
27,2012/6/10,12:41:43,417.00,6750.45,34.11,30.50,100268,24.09,0,0,0,0,0,21,99,226,0.08,0.39,0.88,-965.00,-1287.00,-1173.00,233.14
29,2012/6/10,12:41:45,417.00,6750.45,34.11,30.50,100266,23.33,0,0,0,0,0,22,99,226,0.09,0.39,0.88,-965.00,-1287.00,-1175.00,233.14
31,2012/6/10,12:41:47,418.00,6777.82,34.02,30.40,100261,22.91,0,1,0,0,0,22,97,225,0.09,0.38,0.88,-965.00,-1287.00,-1174.00,233.14
33,2012/6/10,12:41:49,419.00,6805.28,33.92,30.50,100270,23.33,0,0,0,0,0,21,97,228,0.08,0.38,0.89,-965.00,-1288.00,-1175.00,233.16
35,2012/6/10,12:41:51,420.00,6832.84,33.82,30.50,100265,22.99,0,0,0,0,0,22,97,227,0.09,0.38,0.89,-964.00,-1287.00,-1175.00,233.17
37,2012/6/10,12:41:53,421.00,6860.48,33.73,30.50,100268,23.67,0,0,0,0,0,23,97,226,0.09,0.38,0.88,-965.00,-1286.00,-1174.00,233.12
39,2012/6/10,12:41:55,422.00,6888.22,33.63,30.50,100275,23.67,0,0,0,0,0,22,98,226,0.09,0.38,0.88,-964.00,-1288.00,-1175.00,233.19
41,2012/6/10,12:41:57,422.00,6888.22,33.63,30.60,100275,24.17,0,0,0,0,0,21,98,225,0.08,0.38,0.88,-964.00,-1286.00,-1175.00,233.14
43,2012/6/10,12:41:59,422.00,6888.22,33.63,30.60,100270,22.99,0,1,0,0,0,21,98,227,0.08,0.38,0.89,-964.00,-1286.00,-1174.00,233.14
45,2012/6/10,12:42:01,422.00,6888.22,33.63,30.60,100262,23.08,0,0,0,0,0,22,97,227,0.09,0.38,0.89,-960.00,-1285.00,-1174.00,233.24
47,2012/6/10,12:42:03,422.00,6888.22,33.63,30.60,100269,23.92,0,0,0,0,0,23,97,226,0.09,0.38,0.88,-964.00,-1285.00,-1174.00,233.12
49,2012/6/10,12:42:05,423.00,6916.05,33.54,30.60,100265,22.66,0,0,0,0,0,21,97,227,0.08,0.38,0.89,-964.00,-1285.00,-1174.00,233.12
51,2012/6/10,12:42:07,423.00,6916.05,33.54,30.60,100272,23.33,0,0,0,0,0,22,97,226,0.09,0.38,0.88,-963.00,-1285.00,-1174.00,233.15
