secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
6,2012/6/10,14:34:57,799.00,34991.92,-0.75,29.20,42881,36.79,0,1,0,0,0,0,-27,235,0.00,-0.11,0.92,9.00,-415.00,693.00,271.24
8,2012/6/10,14:34:59,799.00,34991.92,-0.75,29.20,42855,42.12,0,0,0,0,0,-2,-27,236,-0.01,-0.11,0.92,-4.00,-382.00,699.00,269.40
10,2012/6/10,14:35:01,800.00,35192.83,-0.86,29.20,42838,45.47,0,0,0,0,0,-1,-28,238,-0.00,-0.11,0.93,-15.00,-360.00,707.00,267.61
12,2012/6/10,14:35:03,801.00,35395.53,-0.97,29.20,42815,49.82,0,0,0,0,0,-2,-27,239,-0.01,-0.11,0.93,-31.00,-351.00,707.00,264.95
14,2012/6/10,14:35:05,801.00,35395.53,-0.97,29.10,42788,55.14,0,0,0,0,0,-1,-28,239,-0.00,-0.11,0.93,-40.00,-336.00,714.00,263.21
16,2012/6/10,14:35:07,799.00,34991.92,-0.75,29.10,42771,59.49,0,1,0,0,0,0,-28,237,0.00,-0.11,0.92,-39.00,-344.00,709.00,263.53
18,2012/6/10,14:35:09,798.00,34792.80,-0.65,29.10,42745,63.05,0,0,0,0,0,-1,-27,234,-0.00,-0.11,0.91,-38.00,-339.00,713.00,263.60
20,2012/6/10,14:35:11,797.00,34595.44,-0.54,29.10,42714,68.78,0,0,0,0,0,-1,-27,236,-0.00,-0.11,0.92,-24.00,-357.00,705.00,266.15
22,2012/6/10,14:35:13,794.00,34013.72,-0.22,29.10,42704,70.96,0,0,0,0,0,0,-29,237,0.00,-0.11,0.92,-8.00,-366.00,706.00,268.75
24,2012/6/10,14:35:15,790.00,33261.38,0.20,29.10,42676,75.31,0,0,0,0,0,0,-27,237,0.00,-0.11,0.92,0.00,-394.00,696.00,270.00
26,2012/6/10,14:35:17,788.00,32894.80,0.41,29.10,42659,80.06,0,1,0,0,0,-1,-28,238,-0.00,-0.11,0.93,9.00,-411.00,695.00,271.25
28,2012/6/10,14:35:19,789.00,33077.31,0.31,29.10,42635,84.81,0,0,0,0,0,-2,-28,236,-0.01,-0.11,0.92,4.00,-427.00,690.00,270.54
30,2012/6/10,14:35:21,790.00,33261.38,0.20,29.00,42613,89.56,0,0,0,0,0,0,-27,234,0.00,-0.11,0.91,6.00,-445.00,689.00,270.77
