secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,12:10:53,470.00,8337.61,29.15,38.40,100249,23.92,0,0,0,0,0,-4,8,243,-0.02,0.03,0.95,424.00,-75.00,-106.00,349.97
5,2012/6/10,12:10:55,470.00,8337.61,29.15,38.40,100250,23.92,0,0,0,0,0,20,12,237,0.08,0.05,0.92,426.00,-80.00,-106.00,349.36
7,2012/6/10,12:10:57,470.00,8337.61,29.15,38.40,100245,23.84,0,1,0,0,0,21,13,238,0.08,0.05,0.93,425.00,-80.00,-106.00,349.34
9,2012/6/10,12:10:59,470.00,8337.61,29.15,38.40,100252,23.67,0,0,0,0,0,21,12,238,0.08,0.05,0.93,425.00,-80.00,-106.00,349.34
11,2012/6/10,12:11:01,470.00,8337.61,29.15,38.40,100249,24.17,0,0,0,0,0,21,12,238,0.08,0.05,0.93,424.00,-81.00,-106.00,349.18
13,2012/6/10,12:11:03,470.00,8337.61,29.15,38.50,100257,23.33,0,0,0,0,0,21,12,237,0.08,0.05,0.92,425.00,-82.00,-106.00,349.08
15,2012/6/10,12:11:05,470.00,8337.61,29.15,38.50,100263,23.75,0,0,0,0,0,20,11,237,0.08,0.04,0.92,425.00,-81.00,-106.00,349.21
17,2012/6/10,12:11:07,470.00,8337.61,29.15,38.50,100258,23.16,0,1,0,0,0,21,12,238,0.08,0.05,0.93,426.00,-81.00,-106.00,349.23
19,2012/6/10,12:11:09,471.00,8370.49,29.06,38.50,100260,23.33,0,0,0,0,0,21,13,237,0.08,0.05,0.92,424.00,-82.00,-106.00,349.05
21,2012/6/10,12:11:11,471.00,8370.49,29.06,38.50,100256,22.74,0,0,0,0,0,21,12,237,0.08,0.05,0.92,424.00,-81.00,-106.00,349.18
23,2012/6/10,12:11:13,470.00,8337.61,29.15,38.50,100267,22.82,0,0,0,0,0,21,13,236,0.08,0.05,0.92,424.00,-81.00,-106.00,349.18
25,2012/6/10,12:11:15,471.00,8370.49,29.06,38.50,100265,22.66,0,0,0,0,0,20,8,239,0.08,0.03,0.93,424.00,-80.00,-106.00,349.32
27,2012/6/10,12:11:17,471.00,8370.49,29.06,38.50,100260,22.91,0,0,0,0,0,20,10,237,0.08,0.04,0.92,424.00,-80.00,-106.00,349.32
29,2012/6/10,12:11:19,471.00,8370.49,29.06,38.50,100259,22.91,0,1,0,0,0,21,10,236,0.08,0.04,0.92,425.00,-80.00,-106.00,349.34
31,2012/6/10,12:11:21,472.00,8403.48,28.97,38.60,100261,22.91,0,0,0,0,0,21,12,238,0.08,0.05,0.93,424.00,-79.00,-106.00,349.45
33,2012/6/10,12:11:23,472.00,8403.48,28.97,38.50,100259,23.08,0,0,0,0,0,22,12,237,0.09,0.05,0.92,424.00,-81.00,-107.00,349.18
35,2012/6/10,12:11:25,472.00,8403.48,28.97,38.60,100263,22.91,0,0,0,0,0,21,12,238,0.08,0.05,0.93,424.00,-81.00,-106.00,349.18
37,2012/6/10,12:11:27,472.00,8403.48,28.97,38.60,100261,23.84,0,0,0,0,0,22,12,237,0.09,0.05,0.92,424.00,-79.00,-106.00,349.45
39,2012/6/10,12:11:29,472.00,8403.48,28.97,38.60,100263,23.08,0,1,0,0,0,20,6,236,0.08,0.02,0.92,424.00,-80.00,-106.00,349.32
41,2012/6/10,12:11:31,472.00,8403.48,28.97,38.60,100250,23.25,0,0,0,0,0,21,11,238,0.08,0.04,0.93,423.00,-82.00,-106.00,349.03
43,2012/6/10,12:11:33,472.00,8403.48,28.97,38.60,100260,23.08,0,0,0,0,0,21,13,237,0.08,0.05,0.92,424.00,-81.00,-106.00,349.18
45,2012/6/10,12:11:35,472.00,8403.48,28.97,38.60,100261,23.25,0,0,0,0,0,21,11,236,0.08,0.04,0.92,424.00,-82.00,-106.00,349.05
