secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
7,2012/6/10,15:04:56,994.00,336246.28,-37.52,16.50,21647,44.41,0,1,0,0,0,0,-28,240,0.00,-0.11,0.94,-162.00,-385.00,768.00,247.18
9,2012/6/10,15:04:58,994.00,336246.28,-37.52,16.50,21630,45.98,0,0,0,0,0,0,-30,243,0.00,-0.12,0.95,-168.00,-447.00,756.00,249.40
11,2012/6/10,15:05:00,993.00,324711.34,-37.03,16.40,21612,57.31,0,0,0,0,0,0,-28,244,0.00,-0.11,0.95,-167.00,-441.00,756.00,249.26
13,2012/6/10,15:05:02,992.00,313920.00,-36.55,16.40,21595,62.39,0,0,0,0,0,0,-27,235,0.00,-0.11,0.92,-160.00,-473.00,752.00,251.31
15,2012/6/10,15:05:04,992.00,313920.00,-36.55,16.40,21579,69.83,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-166.00,-400.00,766.00,247.46
17,2012/6/10,15:05:06,992.00,313920.00,-36.55,16.40,21566,75.70,0,1,0,0,0,0,-30,245,0.00,-0.12,0.96,-169.00,-404.00,765.00,247.30
19,2012/6/10,15:05:08,992.00,313920.00,-36.55,16.40,21552,78.83,0,0,0,0,0,0,-29,241,0.00,-0.11,0.94,-118.00,-350.00,775.00,251.37
21,2012/6/10,15:05:10,992.00,313920.00,-36.55,16.30,21538,86.28,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-100.00,-355.00,770.00,254.27
23,2012/6/10,15:05:12,992.00,313920.00,-36.55,16.30,21517,94.12,0,0,0,0,0,0,-28,238,0.00,-0.11,0.93,-47.00,-367.00,764.00,262.70
25,2012/6/10,15:05:14,991.00,303803.78,-36.09,16.30,21496,102.76,0,0,0,0,0,0,-28,237,0.00,-0.11,0.92,-56.00,-359.00,767.00,261.13
27,2012/6/10,15:05:16,991.00,303803.78,-36.09,16.30,21491,102.76,0,1,0,0,0,0,-30,244,0.00,-0.12,0.95,-24.00,-383.00,761.00,266.41
29,2012/6/10,15:05:18,990.00,294300.28,-35.63,16.30,21467,112.97,0,0,0,0,0,0,-29,238,0.00,-0.11,0.93,-45.00,-383.00,757.00,263.30
31,2012/6/10,15:05:20,989.00,285355.50,-35.19,16.20,21458,120.05,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-12.00,-403.00,754.00,268.29
33,2012/6/10,15:05:22,988.00,276922.56,-34.76,16.20,21438,125.16,0,0,0,0,0,0,-30,240,0.00,-0.12,0.94,-14.00,-405.00,753.00,268.02
35,2012/6/10,15:05:24,988.00,276922.56,-34.76,16.20,21409,131.86,0,0,0,0,0,0,-30,245,0.00,-0.12,0.96,10.00,-467.00,743.00,271.23
37,2012/6/10,15:05:26,988.00,276922.56,-34.76,16.20,21404,138.95,0,1,0,0,0,0,-30,243,0.00,-0.12,0.95,3.00,-477.00,740.00,270.36
39,2012/6/10,15:05:28,989.00,285355.50,-35.19,16.20,21384,145.25,0,0,0,0,0,1,-30,241,0.00,-0.12,0.94,-38.00,-526.00,735.00,265.87
41,2012/6/10,15:05:30,990.00,294300.28,-35.63,16.10,21365,155.11,0,0,0,0,0,0,-28,232,0.00,-0.11,0.90,-65.00,-531.00,736.00,263.02
43,2012/6/10,15:05:32,992.00,313920.00,-36.55,16.10,21354,159.06,0,0,0,0,0,0,-27,231,0.00,-0.11,0.90,-109.00,-525.00,741.00,258.27
45,2012/6/10,15:05:34,994.00,336246.28,-37.52,16.10,21338,164.20,0,0,0,0,0,0,-30,245,0.00,-0.12,0.96,-100.00,-516.00,738.00,259.03
