secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
8,2012/6/10,15:18:56,1004.00,518379.59,-43.45,9.20,14848,40.32,0,1,0,0,0,0,-30,246,0.00,-0.12,0.96,-104.00,-532.00,764.00,258.94
10,2012/6/10,15:18:58,1004.00,518379.59,-43.45,9.20,14835,48.86,0,0,0,0,0,1,-31,250,0.00,-0.12,0.97,-169.00,-507.00,783.00,251.57
12,2012/6/10,15:19:00,1004.00,518379.59,-43.45,9.20,14822,61.39,0,0,0,0,0,0,-30,243,0.00,-0.12,0.95,-176.00,-474.00,786.00,249.63
14,2012/6/10,15:19:02,1003.00,491972.53,-42.75,9.20,14801,67.67,0,0,0,0,0,0,-30,247,0.00,-0.12,0.96,-186.00,-456.00,792.00,247.81
16,2012/6/10,15:19:04,1004.00,518379.59,-43.45,9.20,14798,69.95,0,0,0,0,0,1,-31,250,0.00,-0.12,0.97,-170.00,-456.00,785.00,249.55
18,2012/6/10,15:19:06,1004.00,518379.59,-43.45,9.10,14781,75.66,0,1,0,0,0,0,-31,250,0.00,-0.12,0.97,-160.00,-496.00,778.00,252.12
20,2012/6/10,15:19:08,1005.00,547724.00,-44.19,9.10,14760,82.51,0,0,0,0,0,1,-30,246,0.00,-0.12,0.96,-123.00,-515.00,767.00,256.57
22,2012/6/10,15:19:10,1006.00,580520.37,-44.95,9.10,14766,93.37,0,0,0,0,0,0,-28,239,0.00,-0.11,0.93,-53.00,-531.00,760.00,264.30
24,2012/6/10,15:19:12,1007.00,617415.62,-45.76,9.10,14753,98.52,0,0,0,0,0,0,-31,244,0.00,-0.12,0.95,-45.00,-537.00,762.00,265.21
26,2012/6/10,15:19:14,1007.00,617415.62,-45.76,9.10,14741,109.40,0,0,0,0,0,0,-31,247,0.00,-0.12,0.96,-22.00,-520.00,763.00,267.58
28,2012/6/10,15:19:16,1006.00,580520.37,-44.95,9.10,14713,114.56,0,1,0,0,0,0,-29,243,0.00,-0.11,0.95,-21.00,-544.00,767.00,267.79
30,2012/6/10,15:19:18,1006.00,580520.37,-44.95,9.10,14718,118.57,0,0,0,0,0,1,-29,234,0.00,-0.11,0.91,-22.00,-535.00,765.00,267.65
32,2012/6/10,15:19:20,1007.00,617415.62,-45.76,9.00,14714,120.86,0,0,0,0,0,0,-29,245,0.00,-0.11,0.96,-39.00,-534.00,762.00,265.82
34,2012/6/10,15:19:22,1007.00,617415.62,-45.76,9.00,14691,130.62,0,0,0,0,0,0,-30,247,0.00,-0.12,0.96,-38.00,-528.00,762.00,265.88
36,2012/6/10,15:19:24,1007.00,617415.62,-45.76,9.00,14675,142.68,0,0,0,0,0,1,-29,240,0.00,-0.11,0.94,-50.00,-523.00,761.00,264.54
38,2012/6/10,15:19:26,1008.00,659234.50,-46.62,9.00,14669,144.97,0,1,0,0,0,1,-30,240,0.00,-0.12,0.94,-43.00,-534.00,763.00,265.40
40,2012/6/10,15:19:28,1007.00,617415.62,-45.76,9.00,14665,149.00,0,0,0,0,0,1,-30,244,0.00,-0.12,0.95,-39.00,-536.00,763.00,265.84
42,2012/6/10,15:19:30,1007.00,617415.62,-45.76,9.00,14648,161.08,0,0,0,0,0,1,-30,243,0.00,-0.12,0.95,-42.00,-552.00,766.00,265.65
