secs,date,time,t_adc,t_resistance,ext_temp_c,int_temp_c,pascals,meters,freefall,inactivity,activity,doubletap,tap,x,y,z,xG,yG,zG,mx,my,mz,heading
3,2012/6/10,13:34:51,410.00,6561.34,34.79,44.70,100255,23.59,0,0,0,0,1,-7,142,211,-0.03,0.55,0.82,192.00,-559.00,479.00,288.96
5,2012/6/10,13:34:53,410.00,6561.34,34.79,44.70,100256,24.01,0,0,0,0,0,49,131,189,0.19,0.51,0.74,155.00,-591.00,467.00,284.70
7,2012/6/10,13:34:55,409.00,6534.67,34.89,44.70,100254,23.75,0,1,0,0,0,7,141,203,0.03,0.55,0.79,170.00,-580.00,499.00,286.34
9,2012/6/10,13:34:57,409.00,6534.67,34.89,44.70,100252,23.84,0,0,0,0,0,7,142,203,0.03,0.55,0.79,170.00,-581.00,499.00,286.31
11,2012/6/10,13:34:59,409.00,6534.67,34.89,44.70,100252,23.08,0,0,0,0,0,9,139,202,0.04,0.54,0.79,170.00,-579.00,499.00,286.36
13,2012/6/10,13:35:01,410.00,6561.34,34.79,44.70,100253,23.33,0,0,0,0,0,6,141,203,0.02,0.55,0.79,169.00,-579.00,499.00,286.27
15,2012/6/10,13:35:03,410.00,6561.34,34.79,44.70,100251,23.59,0,0,0,0,0,7,141,203,0.03,0.55,0.79,169.00,-578.00,499.00,286.30
17,2012/6/10,13:35:05,410.00,6561.34,34.79,44.70,100255,23.16,0,1,0,0,0,3,142,204,0.01,0.55,0.80,170.00,-579.00,500.00,286.36
19,2012/6/10,13:35:07,409.00,6534.67,34.89,44.70,100257,23.33,0,0,0,0,0,6,142,203,0.02,0.55,0.79,170.00,-579.00,499.00,286.36
21,2012/6/10,13:35:09,408.00,6508.10,34.99,44.70,100253,23.67,0,0,0,0,0,6,142,203,0.02,0.55,0.79,170.00,-579.00,500.00,286.36
23,2012/6/10,13:35:11,407.00,6481.61,35.09,44.70,100250,24.17,0,0,0,0,0,5,159,193,0.02,0.62,0.75,203.00,-569.00,488.00,289.63
25,2012/6/10,13:35:13,404.00,6402.65,35.38,44.70,100254,23.16,0,0,0,0,0,11,172,143,0.04,0.67,0.56,197.00,-577.00,469.00,288.85
27,2012/6/10,13:35:15,403.00,6376.50,35.48,44.70,100259,23.33,0,0,0,0,0,21,192,168,0.08,0.75,0.66,186.00,-566.00,471.00,288.19
29,2012/6/10,13:35:17,399.00,6272.74,35.88,44.70,100249,23.16,0,1,0,0,0,13,192,166,0.05,0.75,0.65,188.00,-563.00,479.00,288.47
31,2012/6/10,13:35:19,396.00,6195.79,36.18,44.70,100254,24.26,0,0,0,0,0,12,218,186,0.05,0.85,0.73,188.00,-563.00,481.00,288.47
33,2012/6/10,13:35:21,393.00,6119.57,36.48,44.70,100246,23.25,0,0,1,1,1,9,184,172,0.04,0.72,0.67,186.00,-559.00,486.00,288.40
35,2012/6/10,13:35:23,389.00,6019.07,36.88,44.70,100251,23.92,0,0,0,0,0,5,188,171,0.02,0.73,0.67,188.00,-555.00,492.00,288.71
37,2012/6/10,13:35:25,386.00,5944.52,37.18,44.70,100256,23.25,0,0,0,0,0,15,182,168,0.06,0.71,0.66,183.00,-557.00,493.00,288.19
39,2012/6/10,13:35:27,383.00,5870.67,37.49,44.70,100247,23.50,0,1,0,0,0,-9,190,170,-0.04,0.74,0.66,187.00,-554.00,496.00,288.65
41,2012/6/10,13:35:29,380.00,5797.51,37.80,44.70,100252,24.09,0,0,0,0,0,12,190,173,0.05,0.74,0.67,186.00,-552.00,497.00,288.62
43,2012/6/10,13:35:31,377.00,5725.03,38.10,44.70,100250,24.01,0,0,0,0,0,5,191,170,0.02,0.74,0.66,184.00,-552.00,496.00,288.43
45,2012/6/10,13:35:33,374.00,5653.22,38.41,44.70,100252,23.84,0,0,0,0,0,2,188,172,0.01,0.73,0.67,185.00,-551.00,497.00,288.56
47,2012/6/10,13:35:35,372.00,5605.71,38.62,44.70,100253,23.33,0,0,0,0,0,5,189,170,0.02,0.74,0.66,185.00,-553.00,497.00,288.50
49,2012/6/10,13:35:37,370.00,5558.50,38.83,44.70,100251,23.84,0,0,0,0,0,-5,180,178,-0.02,0.70,0.69,184.00,-549.00,496.00,288.53
51,2012/6/10,13:35:39,368.00,5511.57,39.04,44.70,100253,23.92,0,1,0,0,0,10,177,184,0.04,0.69,0.72,181.00,-551.00,502.00,288.19
53,2012/6/10,13:35:41,365.00,5441.72,39.35,44.70,100252,24.26,0,0,0,0,0,19,174,177,0.07,0.68,0.69,181.00,-551.00,494.00,288.19
55,2012/6/10,13:35:43,363.00,5395.50,39.56,44.70,100247,23.25,0,0,0,0,0,7,180,176,0.03,0.70,0.69,185.00,-553.00,496.00,288.50
57,2012/6/10,13:35:45,360.00,5326.70,39.88,44.70,100249,23.67,0,0,0,0,0,6,187,173,0.02,0.73,0.67,186.00,-554.00,497.00,288.56
59,2012/6/10,13:35:47,357.00,5258.51,40.20,44.70,100248,23.42,0,0,0,0,0,9,186,176,0.04,0.73,0.69,185.00,-553.00,498.00,288.50
61,2012/6/10,13:35:49,355.00,5213.40,40.42,44.70,100257,23.67,0,1,0,0,0,6,187,172,0.02,0.73,0.67,186.00,-553.00,498.00,288.59
63,2012/6/10,13:35:51,352.00,5146.23,40.74,44.70,100259,23.25,0,0,0,0,0,10,189,165,0.04,0.74,0.64,185.00,-551.00,501.00,288.56
65,2012/6/10,13:35:53,348.00,5057.60,41.17,44.70,100260,23.33,0,0,0,0,0,3,184,181,0.01,0.72,0.71,187.00,-552.00,498.00,288.71
67,2012/6/10,13:35:55,347.00,5035.61,41.28,44.70,100251,24.26,0,0,0,0,0,14,176,173,0.05,0.69,0.67,182.00,-556.00,491.00,288.13
69,2012/6/10,13:35:57,345.00,4991.81,41.50,44.70,100259,23.59,0,0,0,0,0,11,191,167,0.04,0.74,0.65,183.00,-554.00,495.00,288.28
71,2012/6/10,13:35:59,343.00,4948.28,41.72,44.70,100261,23.67,0,0,1,0,1,8,189,167,0.03,0.74,0.65,177.00,-551.00,503.00,287.81
73,2012/6/10,13:36:01,340.00,4883.45,42.05,44.70,100257,23.42,0,1,0,0,0,1,199,160,0.00,0.78,0.62,171.00,-541.00,507.00,287.54
75,2012/6/10,13:36:03,338.00,4840.55,42.27,44.70,100254,23.33,0,0,0,0,0,1,199,161,0.00,0.78,0.63,171.00,-540.00,508.00,287.57
77,2012/6/10,13:36:05,336.00,4797.90,42.50,44.70,100263,23.08,0,0,0,0,0,0,197,158,0.00,0.77,0.62,172.00,-541.00,509.00,287.64
79,2012/6/10,13:36:07,334.00,4755.50,42.72,44.70,100258,23.42,0,0,0,0,0,1,194,161,0.00,0.76,0.63,172.00,-540.00,510.00,287.67
81,2012/6/10,13:36:09,332.00,4713.34,42.95,44.70,100256,23.67,0,0,0,0,0,2,194,167,0.01,0.76,0.65,174.00,-543.00,508.00,287.77
83,2012/6/10,13:36:11,330.00,4671.43,43.17,44.70,100250,23.08,0,0,0,0,0,3,192,166,0.01,0.75,0.65,174.00,-544.00,508.00,287.74
85,2012/6/10,13:36:13,329.00,4650.56,43.29,44.70,100257,23.59,0,1,0,0,0,-12,176,172,-0.05,0.69,0.67,180.00,-531.00,497.00,288.73
87,2012/6/10,13:36:15,329.00,4650.56,43.29,44.70,100252,24.09,0,0,0,0,0,20,33,235,0.08,0.13,0.92,186.00,-418.00,346.00,293.99
89,2012/6/10,13:36:17,332.00,4713.34,42.95,44.70,100245,24.26,0,0,0,0,1,3,29,235,0.01,0.11,0.92,27.00,-277.00,268.00,275.57
91,2012/6/10,13:36:19,335.00,4776.67,42.61,44.70,100258,22.91,0,0,0,0,0,13,35,232,0.05,0.14,0.90,24.00,-281.00,268.00,274.88
93,2012/6/10,13:36:21,338.00,4840.55,42.27,44.70,100253,23.75,0,0,0,0,0,26,8,230,0.10,0.03,0.90,149.00,-363.00,195.00,292.32
95,2012/6/10,13:36:23,340.00,4883.45,42.05,44.70,100254,24.09,0,1,0,0,0,6,172,237,0.02,0.67,0.92,199.00,-676.00,517.00,286.40
97,2012/6/10,13:36:25,343.00,4948.28,41.72,44.70,100252,24.01,0,0,0,0,0,-54,110,213,-0.21,0.43,0.83,228.00,-627.00,538.00,289.98
